s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2022-05-11 00:00:00,30990.85,30991.15137197,31006.96,30985.7,0,2022-05-11 00:00:00.483,133330588,133330588,30991.15137197,9.84862802,30935.488,0.1796105323803656,30991.15137197,30991.15137197,0.0,0.0317788387459125,False,0.0,no problemo
k,2022-05-11 00:01:00,31012.065,30992.5,31012.065,30966.71,0,2022-05-11 00:01:00.136,133330672,133330672,30992.5,13.000075,30936.247,0.1815052028716644,30992.5,30992.5,0.0,0.0419458740017746,False,0.0,no problemo
,2022-05-11 00:02:00,31042.0,31010.1775,31069.75,31010.1775,0,2022-05-11 00:01:59.923,133330758,133330758,31012.065,12.195,30936.868,0.2424765974145872,31012.065,31012.065,0.0,0.0393234052617908,False,0.0,no problemo
,2022-05-11 00:03:00,30930.28,31038.5390575,31038.5390575,30930.28,0,2022-05-11 00:02:59.042,133330855,133330855,31042.0,17.500075,30938.232,0.3342825848849946,31042.0,31042.0,0.0,0.0563754751626828,False,0.0,no problemo
,2022-05-11 00:04:00,30985.82833333,30928.685,30985.82833333,30928.685,0,2022-05-11 00:03:58.634,133330909,133330909,30930.28,24.715236,30938.566,0.0267892822179432,30930.28,30930.28,0.0,0.0799062795422479,False,0.0,no problemo
,2022-05-11 00:05:00,30944.17046654,30985.43337944,30998.24999999,30944.17046654,0,2022-05-11 00:05:01.183,133331019,133331019,30985.43337944,13.16817306,30938.727,0.1507365698844585,30985.43337944,30985.43337944,0.0,0.0424979470151209,False,0.0,no problemo
,2022-05-11 00:06:00,30998.10523248,30939.64130963,31011.07166666,30939.62500249,0,2022-05-11 00:06:00.769,133331118,133331118,30939.64130963,12.95130964,30939.137,0.0016299789158921,30939.64130963,30939.64130963,0.0,0.0418599217437239,False,0.0,no problemo
,2022-05-11 00:07:00,30965.78291998,30996.76023248,30996.76023248,30965.78291998,0,2022-05-11 00:07:00.523,133331207,133331207,30996.76023248,12.06976752,30939.69,0.1841167659199405,30996.76023248,30996.76023248,0.0,0.038938803376466,False,0.0,no problemo
,2022-05-11 00:08:00,30999.31,30964.0866145,31004.84313358,30949.21499999,0,2022-05-11 00:07:58.910,133331284,133331284,30965.78291998,13.12544694,30940.09,0.0829719695652258,30965.78291998,30965.78291998,0.0,0.0423869371361222,False,0.0,no problemo
,2022-05-11 00:09:00,30991.63027999,30999.085,31014.33000001,30989.61208847,0,2022-05-11 00:08:59.081,133331383,133331383,30999.31,11.89,30940.598,0.1893977640147459,30999.31,30999.31,0.0,0.0383556924331541,False,0.0,no problemo
,2022-05-11 00:10:00,30925.04,30990.15615339,30990.15615339,30925.04,0,2022-05-11 00:09:59.740,133331472,133331472,30991.63027999,10.13027999,30941.358,0.1622124410230169,30991.63027999,30991.63027999,0.0,0.0326871477830603,False,0.0,no problemo
,2022-05-11 00:11:00,30883.64,30924.3675,30924.3675,30883.64,0,2022-05-11 00:11:00.171,133331563,133331563,30924.3675,15.1025,30941.635,0.0558378437327719,30924.3675,30924.3675,0.0,0.0488368921369208,False,0.0,no problemo
,2022-05-11 00:12:00,30828.99999998,30878.03412788,30881.2375,30814.19226564,0,2022-05-11 00:11:58.992,133331650,133331650,30883.64,18.76050139,30941.329,0.1867946912993485,30883.64,30883.64,0.0,0.0607457585634335,False,0.0,no problemo
,2022-05-11 00:13:00,30851.45031,30828.23057,30865.78875,30814.9,0,2022-05-11 00:13:00.453,133331739,133331739,30828.23057,9.95529715,30939.992,0.3625294995320215,30828.23057,30828.23057,0.0,0.0322927945131169,False,0.0,no problemo
,2022-05-11 00:14:00,30884.80333333,30848.69964497,30884.80333333,30838.50270124,0,2022-05-11 00:14:00.455,133331839,133331839,30848.69964497,10.69964497,30938.605,0.2914396913474464,30848.69964497,30848.69964497,0.0,0.0346842657652982,False,0.0,no problemo
,2022-05-11 00:15:00,30981.0,30888.433898,30981.0,30888.407796,0,2022-05-11 00:15:00.223,133331915,133331915,30888.433898,18.027752,30937.805,0.1598368572619595,30888.433898,30888.433898,0.0,0.0583640855976426,False,0.0,no problemo
,2022-05-11 00:16:00,31057.35,30982.44505626,31072.78878157,30982.44505626,0,2022-05-11 00:16:00.160,133332018,133332018,30982.44505626,20.44505626,30937.972,0.1435427584209084,30982.44505626,30982.44505626,0.0,0.0659891632919044,False,0.0,no problemo
,2022-05-11 00:17:00,31107.5,31057.12166666,31108.95999999,31053.4,0,2022-05-11 00:16:59.948,133332117,133332117,31057.35,12.75,30939.348,0.3799487077937968,31057.35,31057.35,0.0,0.0410530840525672,False,0.0,no problemo
,2022-05-11 00:18:00,31146.12,31107.35779875,31146.12,31077.81002767,0,2022-05-11 00:17:59.567,133332191,133332191,31107.5,15.38999999,30940.53,0.5367515872378081,31107.5,31107.5,0.0,0.0494735995820943,False,0.0,no problemo
,2022-05-11 00:19:00,31127.31505847,31159.32531698,31164.5,31115.74,0,2022-05-11 00:18:59.370,133332299,133332299,31146.12,22.66999999,30942.506,0.6537379294756386,31146.12,31146.12,0.0,0.0727859521185945,False,0.0,no problemo
,2022-05-11 00:20:00,31104.97765999,31132.1,31132.1,31104.97765999,0,2022-05-11 00:19:58.572,133332396,133332396,31127.31505847,11.97505847,30945.045,0.5855630597358769,31127.31505847,31127.31505847,0.0,0.0384712219717822,False,0.0,no problemo
,2022-05-11 00:21:00,31157.81023771,31106.80042256,31157.81023771,31106.80042256,0,2022-05-11 00:20:59.647,133332457,133332457,31104.97765999,8.922340010000001,30946.689,0.508885303568651,31104.97765999,31104.97765999,0.0,0.0286846051057503,False,0.0,no problemo
,2022-05-11 00:22:00,31216.2,31161.14417017,31216.2,31157.59999999,0,2022-05-11 00:21:59.981,133332566,133332566,31157.81023771,19.25023771,30949.294,0.6692262264876159,31157.81023771,31157.81023771,0.0,0.0617830250686282,False,0.0,no problemo
,2022-05-11 00:23:00,31318.87,31219.25,31320.86416666,31219.25,0,2022-05-11 00:23:00.251,133332648,133332648,31219.25,10.6713935,30951.433,0.8578585327962687,31219.25,31219.25,0.0,0.0341820943808707,False,0.0,no problemo
,2022-05-11 00:24:00,31320.40058351,31318.87,31326.22013351,31307.5,0,2022-05-11 00:24:00.054,133332740,133332740,31318.87,14.13,30954.674,1.162864432848311,31318.87,31318.87,0.0,0.045116570297715,False,0.0,no problemo
,2022-05-11 00:25:00,31312.35245029,31310.75333333,31312.99999999,31284.36,0,2022-05-11 00:24:59.404,133332792,133332792,31320.40058351,9.45591615,30957.408,1.158965328499386,31320.40058351,31320.40058351,0.0,0.0301909170184064,False,0.0,no problemo
,2022-05-11 00:26:00,31276.69073299,31312.35245029,31312.35245029,31274.88000001,0,2022-05-11 00:25:59.388,133332923,133332923,31312.35245029,12.21745029,30962.528,1.1172090977366398,31312.35245029,31312.35245029,0.0,0.0390179891766223,False,0.0,no problemo
,2022-05-11 00:28:00,31225.33261,31265.277651,31273.325,31225.33261,0,2022-05-11 00:28:11.038,133333099,133333099,31265.277651,8.72234898,30971.172,0.940678199896283,31265.277651,31265.277651,0.0,0.0278978778866562,False,0.0,no problemo
,2022-05-11 00:29:00,31218.828016,31224.59,31234.38022499,31209.52838315,0,2022-05-11 00:28:58.417,133333194,133333194,31225.33261,19.64898391,30974.69,0.8026899605217771,31225.33261,31225.33261,0.0,0.0629264198893028,False,0.0,no problemo
,2022-05-11 00:30:00,31188.08754855,31217.73,31229.15,31188.08754855,0,2022-05-11 00:30:00.069,133333303,133333303,31217.73,9.00216999,30978.445,0.7665035221971612,31217.73,31217.73,0.0,0.028836721920524,False,0.0,no problemo
,2022-05-11 00:31:00,31145.6,31188.18127427,31188.79383445,31145.31673624,0,2022-05-11 00:31:00.092,133333401,133333401,31188.18127427,10.68127427,30981.83,0.661632919391279,31188.18127427,31188.18127427,0.0,0.0342478266881562,False,0.0,no problemo
,2022-05-11 00:32:00,31181.22835009,31145.5,31190.29271165,31143.3,0,2022-05-11 00:31:59.586,133333485,133333485,31145.6,10.83999999,30984.234,0.5181020754135357,31145.6,31145.6,0.0,0.0348042740868694,False,0.0,no problemo
,2022-05-11 00:33:00,31134.31333333,31182.58171999,31182.58171999,31121.405,0,2022-05-11 00:33:00.072,133333577,133333577,31182.58171999,10.68252031,30986.91,0.627503270085438,31182.58171999,31182.58171999,0.0,0.0342579726269163,False,0.0,no problemo
,2022-05-11 00:34:00,31135.5,31129.80537299,31145.575,31119.30750074,0,2022-05-11 00:34:00.351,133333663,133333663,31129.80537299,15.54462701,30989.407,0.4510094788829514,31129.80537299,31129.80537299,0.0,0.0499348673200745,False,0.0,no problemo
,2022-05-11 00:35:00,31144.0,31134.4775,31157.73744,31133.5,0,2022-05-11 00:34:59.213,133333755,133333755,31135.5,11.33,30991.224,0.4633810280869157,31135.5,31135.5,0.0,0.0363893305069775,False,0.0,no problemo
,2022-05-11 00:36:00,31179.3180495,31143.58833333,31179.3180495,31132.1325,0,2022-05-11 00:36:00.315,133333845,133333845,31143.58833333,10.38333333,30993.037,0.483410362732286,31143.58833333,31143.58833333,0.0,0.0333401958016755,False,0.0,no problemo
,2022-05-11 00:37:00,31168.7500375,31181.235,31181.9,31168.7500375,0,2022-05-11 00:37:00.680,133333936,133333936,31181.235,15.23499999,30995.289,0.5963394329955177,31181.235,31181.235,0.0,0.0488595143521416,False,0.0,no problemo
,2022-05-11 00:38:00,31131.185,31167.57499999,31167.57499999,31124.25,0,2022-05-11 00:38:00.809,133334027,133334027,31167.57499999,10.92643862,30997.687,0.5450793011328366,31167.57499999,31167.57499999,0.0,0.0350570701121389,False,0.0,no problemo
,2022-05-11 00:39:00,31144.35625,31137.47779813,31162.99999999,31133.64464132,0,2022-05-11 00:39:04.634,133334105,133334105,31137.47779813,17.18843187,30998.999,0.4447335106195279,31137.47779813,31137.47779813,0.0,0.0552017474936016,False,0.0,no problemo
,2022-05-11 00:40:00,31089.3,31138.635,31138.635,31089.1,0,2022-05-11 00:40:00.278,133334223,133334223,31138.635,12.38272499,31001.286,0.441088698974757,31138.635,31138.635,0.0,0.0397664348164266,False,0.0,no problemo
,2022-05-11 00:41:00,31126.75666666,31088.045,31126.75666666,31079.90166665,0,2022-05-11 00:41:00.174,133334317,133334317,31088.045,7.14357385,31003.089,0.2732754665016675,31088.045,31088.045,0.0,0.022978523898817,False,0.0,no problemo
,2022-05-11 00:42:00,31164.415,31128.81162282,31164.415,31128.72324565,0,2022-05-11 00:42:00.312,133334392,133334392,31128.81162282,10.51162282,31004.304,0.3999755092761941,31128.81162282,31128.81162282,0.0,0.0337681468453299,False,0.0,no problemo
,2022-05-11 00:43:00,31154.6,31164.415,31164.415,31143.84110999,0,2022-05-11 00:43:00.085,133334505,133334505,31164.415,16.415,31006.685,0.5061221267910839,31164.415,31164.415,0.0,0.0526722545570003,False,0.0,no problemo
,2022-05-11 00:44:00,31229.819242,31161.28750075,31234.25,31161.28750075,0,2022-05-11 00:43:58.063,133334593,133334593,31154.6,11.74389308,31008.71,0.4682775577282309,31154.6,31154.6,0.0,0.0376955347845903,False,0.0,no problemo
,2022-05-11 00:45:00,31206.435,31221.1,31221.1,31198.4,0,2022-05-11 00:44:53.517,133334671,133334671,31229.819242,9.41924199,31010.58,0.7020189271705797,31229.819242,31229.819242,0.0,0.0301610519004617,False,0.0,no problemo
,2022-05-11 00:46:00,31132.61230215,31204.53148633,31204.53148633,31132.61230215,0,2022-05-11 00:46:00.417,133334758,133334758,31204.53148633,9.41648632,31013.227,0.6130663631780793,31204.53148633,31204.53148633,0.0,0.0301766630405111,False,0.0,no problemo
,2022-05-11 00:47:00,31084.66193304,31134.8675,31137.33714,31081.24333333,0,2022-05-11 00:46:59.515,133334878,133334878,31132.61230215,11.65730215,31015.635,0.3757387944664126,31132.61230215,31132.61230215,0.0,0.037444021840708,False,0.0,no problemo
,2022-05-11 00:48:00,31097.9,31087.01090813,31097.9,31080.66066651,0,2022-05-11 00:47:59.790,133334967,133334967,31084.66193304,9.58243304,31016.993,0.2176923563967567,31084.66193304,31084.66193304,0.0,0.0308268851713481,False,0.0,no problemo
