s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2023-03-12 00:00:00,20601.29276001,20614.0,20614.39000001,20601.29276001,0,2023-03-12 00:00:00,54539358,54539358,20614.0,135.503454,20554.2603,0.2898015911516361,20614.0,20614.0,0.0,0.6573370233821675,False,0.0,no problemo
k,2023-03-12 00:01:00,20599.645,20601.29276001,20604.94685588,20595.27272375,0,2023-03-12 00:01:00,54539515,54539515,20601.29276001,142.2154142,20554.5037,0.2271171064605425,20601.29276001,20601.29276001,0.0,0.6903227669093663,False,0.0,no problemo
,2023-03-12 00:02:00,20593.0,20599.575,20601.0,20588.39519902,0,2023-03-12 00:02:00,54539670,54539670,20599.645,125.695,20554.7249,0.2180624957371807,20599.645,20599.645,0.0,0.6101804181576914,False,0.0,no problemo
,2023-03-12 00:03:00,20596.93796001,20594.02908002,20606.53,20593.97792001,0,2023-03-12 00:03:00,54539826,54539826,20591.69786513,11.00786513,20555.2575,0.1769662966535163,20591.69786513,20591.69786513,0.0,0.0534577828506348,False,0.0,no problemo
,2023-03-12 00:04:00,20608.13999999,20596.93796001,20611.14749999,20589.0,0,2023-03-12 00:04:00,54539979,54539979,20596.93796001,12.2265087,20557.6965,0.1905208438564566,20596.93796001,20596.93796001,0.0,0.0593608075323545,False,0.0,no problemo
,2023-03-12 00:05:00,20609.465,20608.14249999,20609.89591687,20602.25,0,2023-03-12 00:05:00,54540138,54540138,20608.26230935,125.11230935,20559.4191,0.2370078981760688,20608.26230935,20608.26230935,0.0,0.6070978109262339,False,0.0,no problemo
,2023-03-12 00:06:00,20634.18648,20609.70305037,20634.18648,20609.62266051,0,2023-03-12 00:06:00,54540293,54540293,20609.465,120.115,20559.6312,0.2418005513486174,20609.465,20609.465,0.0,0.582814740702876,False,0.0,no problemo
,2023-03-12 00:07:00,20647.1887042,20633.525,20649.86608139,20628.69241355,0,2023-03-12 00:07:00,54540451,54540451,20633.525,129.575,20559.9694,0.3564858646304966,20633.525,20633.525,0.0,0.6279828579944531,False,0.0,no problemo
,2023-03-12 00:08:00,20629.21288001,20647.1887042,20653.96,20625.0,0,2023-03-12 00:08:00,54540604,54540604,20647.1887042,120.0387042,20560.362,0.4205255516570088,20647.1887042,20647.1887042,0.0,0.5813803802528429,False,0.0,no problemo
,2023-03-12 00:09:00,20608.36999999,20627.54776268,20629.56323149,20608.24347778,0,2023-03-12 00:09:00,54540760,54540760,20629.21288001,11.85288001,20564.7834,0.3123215625567215,20629.21288001,20629.21288001,0.0,0.0574567729701679,False,0.0,no problemo
