s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2023-03-10 00:00:00,20361.0,20363.1626725,20366.0,20354.66,0,2023-03-10 00:00:00,54089927,54089927,20363.1626725,8.2973275,20351.2476,0.0585128778453014,20363.1626725,20363.1626725,0.0,0.0407467525229043,False,0.0,no problemo
k,2023-03-10 00:01:00,20351.11,20360.745,20360.99755925,20341.64,0,2023-03-10 00:01:00,54090084,54090084,20360.99372,4.48372,20351.3608,0.0473106574878901,20360.99372,20360.99372,0.0,0.0220211255975968,False,0.0,no problemo
,2023-03-10 00:02:00,20342.59753,20351.67,20353.45,20339.850488,0,2023-03-10 00:02:00,54090241,54090241,20351.18,4.91,20351.3208,0.0006918517746933,20351.18,20351.18,0.0,0.0241263651542564,False,0.0,no problemo
,2023-03-10 00:03:00,20337.2,20342.75,20347.75974019,20337.0,0,2023-03-10 00:03:00,54090398,54090398,20342.59753,5.41247,20351.1347,0.0419669611386132,20342.59753,20342.59753,0.0,0.0266065825272216,False,0.0,no problemo
,2023-03-10 00:04:00,20333.7003122,20336.89,20337.4,20328.24,0,2023-03-10 00:04:00,54090552,54090552,20337.0,5.57,20350.9048,0.0683719329301285,20337.0,20337.0,0.0,0.0273885037124453,False,0.0,no problemo
,2023-03-10 00:05:00,20325.69213167,20333.44505399,20335.53,20324.555,0,2023-03-10 00:05:00,54090706,54090706,20333.30182944,6.19817056,20350.4641,0.0844047400858099,20333.30182944,20333.30182944,0.0,0.0304828532620602,False,0.0,no problemo
,2023-03-10 00:06:00,20330.2651005,20325.55713167,20330.53321102,20321.715,0,2023-03-10 00:06:00,54090862,54090862,20325.61,4.95,20349.9313,0.1196584013960693,20325.61,20325.61,0.0,0.024353512637505,False,0.0,no problemo
,2023-03-10 00:07:00,20321.14499999,20330.4251245,20331.5,20319.36499999,0,2023-03-10 00:07:00,54091015,54091015,20330.2651005,4.0461395,20349.4166,0.0942019172171481,20330.2651005,20330.2651005,0.0,0.0199020498748955,False,0.0,no problemo
,2023-03-10 00:08:00,20318.2,20321.18480029,20329.0,20318.2,0,2023-03-10 00:08:00,54091171,54091171,20319.36499999,8.41429956,20348.86,0.145157095263628,20319.36499999,20319.36499999,0.0,0.0414102485978481,False,0.0,no problemo
,2023-03-10 00:09:00,20309.7651599,20318.2,20320.16642653,20309.7651599,0,2023-03-10 00:09:00,54091328,54091328,20318.2,7.8,20348.3308,0.1482946323985343,20318.2,20318.2,0.0,0.0383892273921902,False,0.0,no problemo
,2023-03-10 00:10:00,20294.335,20309.32769122,20309.32769122,20287.955,0,2023-03-10 00:10:00,54091484,54091484,20310.88,7.6926769,20347.7608,0.1815814972074031,20310.88,20310.88,0.0,0.0378746607729453,False,0.0,no problemo
,2023-03-10 00:11:00,20285.61972,20294.335,20296.55888183,20285.33,0,2023-03-10 00:11:00,54091640,54091640,20294.45,4.0162,20346.81,0.2580015718583188,20294.45,20294.45,0.0,0.0197896469231735,False,0.0,no problemo
,2023-03-10 00:12:00,20294.8825,20285.61972,20294.8825,20268.05,0,2023-03-10 00:12:00,54091794,54091794,20285.61972,5.17204075,20345.3628,0.294509513757168,20285.61972,20285.61972,0.0,0.0254960943830608,False,0.0,no problemo
,2023-03-10 00:13:00,20247.81,20294.75078824,20294.75078824,20241.90682331,0,2023-03-10 00:13:00,54091950,54091950,20294.39078824,6.19078824,20343.8582,0.2437491830928078,20294.39078824,20294.39078824,0.0,0.0305049227867799,False,0.0,no problemo
,2023-03-10 00:14:00,20211.49157,20247.765,20247.765,20207.0,0,2023-03-10 00:14:00,54092109,54092109,20247.81,5.19,20342.3947,0.4671354581063306,20247.81,20247.81,0.0,0.0256324017264089,False,0.0,no problemo
