c,time
0.99965221,0
0.9996315,1
0.99965001,2
0.99965,3
0.99965,4
0.99973046,5
0.99964,6
0.99965,7
0.99965,8
0.99965001,9
0.99968948,10
0.99963892,11
0.99984,12
0.99965729,13
0.99965,14
0.99957537,15
0.9995,16
0.99955,17
0.99955075,18
0.99959287,19
0.99955,20
0.99964176,21
0.99955038,22
0.99954999,23
0.99965,24
0.99963241,25
0.99955075,26
0.99964156,27
0.999641,28
0.99955075,29
0.99965063,30
0.99964178,31
0.99954999,32
0.99955075,33
0.99964719,34
0.99963815,35
0.99955,36
0.999641,37
0.999641,38
0.99964546,39
0.99963369,40
0.99955,41
0.99955075,42
0.99955001,43
0.99963444,44
0.99962586,45
0.99962168,46
0.9996365,47
0.99964992,48
0.99955037,49
0.99964996,50
0.99963423,51
0.9996,52
0.99955,53
0.9996,54
0.99965,55
0.99965403,56
0.99967537,57
0.9997,58
0.99964992,59
