time,price,maxprice,minprice,use_spread,problem_indicator
0,29312.7,29312.7,29312.7,False,no problemo
1,29522.40768154,29522.40768154,29522.40768154,False,no problemo
3,29432.0,29432.0,29432.0,False,no problemo
4,29423.96135561,29423.96135561,29423.96135561,False,no problemo
4,29392.9025,29392.9025,29392.9025,False,no problemo
5,29343.74990886,29343.74990886,29343.74990886,False,no problemo
6,29246.38623354,29246.38623354,29246.38623354,False,no problemo
8,29276.0,29276.0,29276.0,False,no problemo
9,29187.3116574,29187.3116574,29187.3116574,False,no problemo
10,29180.83808482,29180.83808482,29180.83808482,False,no problemo
11,29099.78093614,29099.78093614,29099.78093614,False,no problemo
12,29121.55349998,29121.55349998,29121.55349998,False,no problemo
12,29235.71034,29235.71034,29235.71034,False,no problemo
14,29140.79499998,29140.79499998,29140.79499998,False,no problemo
14,29106.34852616,29106.34852616,29106.34852616,False,no problemo
16,29009.47384875,29009.47384875,29009.47384875,False,no problemo
16,29285.08,29285.08,29285.08,False,no problemo
17,29130.17057903,29130.17057903,29130.17057903,False,no problemo
18,29104.60108262,29104.60108262,29104.60108262,False,no problemo
20,29145.66249999,29145.66249999,29145.66249999,False,no problemo
20,29119.0,29119.0,29119.0,False,no problemo
21,29047.0,29047.0,29047.0,False,no problemo
23,29148.0547856,29148.0547856,29148.0547856,False,no problemo
23,29156.24421157,29156.24421157,29156.24421157,False,no problemo
24,29052.57,29052.57,29052.57,False,no problemo
26,28996.75,28996.75,28996.75,False,no problemo
26,29015.42204,29015.42204,29015.42204,False,no problemo
28,29038.58043088,29038.58043088,29038.58043088,False,no problemo
29,29072.865,29072.865,29072.865,False,no problemo
30,29089.91882499,29089.91882499,29089.91882499,False,no problemo
31,29075.57375,29075.57375,29075.57375,False,no problemo
31,29089.155,29089.155,29089.155,False,no problemo
33,29047.27240779,29047.27240779,29047.27240779,False,no problemo
35,29035.09233111,29035.09233111,29035.09233111,False,no problemo
35,29091.90499999,29091.90499999,29091.90499999,False,no problemo
36,29028.5,29028.5,29028.5,False,no problemo
38,29152.26241,29152.26241,29152.26241,False,no problemo
39,29176.50801979,29176.50801979,29176.50801979,False,no problemo
40,29084.16113229,29084.16113229,29084.16113229,False,no problemo
40,29235.66976777,29235.66976777,29235.66976777,False,no problemo
42,29214.4260946,29214.4260946,29214.4260946,False,no problemo
43,29192.385,29192.385,29192.385,False,no problemo
43,29239.12212304,29239.12212304,29239.12212304,False,no problemo
45,29174.85907549,29174.85907549,29174.85907549,False,no problemo
45,29224.90062354,29224.90062354,29224.90062354,False,no problemo
46,29182.715,29182.715,29182.715,False,no problemo
48,29109.83957317,29109.83957317,29109.83957317,False,no problemo
49,29113.475,29113.475,29113.475,False,no problemo
49,29138.0,29138.0,29138.0,False,no problemo
51,29070.42703763,29070.42703763,29070.42703763,False,no problemo
51,29042.84384455,29042.84384455,29042.84384455,False,no problemo
52,29007.73270325,29007.73270325,29007.73270325,False,no problemo
53,28965.8575,28965.8575,28965.8575,False,no problemo
54,28907.44788092,28907.44788092,28907.44788092,False,no problemo
56,28522.16704085,28600.99999999,28443.33408171,True,no problemo
57,28412.25245,28462.15,28362.3549,True,no problemo
57,28242.81319176,28298.30126476,28187.32511876,True,no problemo
59,28274.0,28463.44666665,28084.55333335,True,no problemo
