c,time
0.99785075,0
0.999,1
0.9979,2
0.998055,3
0.99896,4
0.99824986,5
0.99824986,6
0.99853,7
0.9988998,8
0.998175,9
0.99834972,10
0.99816468,11
0.99842486,12
0.998375,13
0.9984,14
0.998375,15
0.9984,16
0.99802171,17
0.9983,18
0.99810247,19
0.998255,20
0.99819999,21
0.99801,22
0.998025,23
0.99805,24
0.997935,25
0.99798,26
0.99809999,28
0.99785,29
0.997515,30
0.9968495,31
0.99694951,32
0.99739999,33
0.997325,34
0.99672,35
0.9975,36
0.99620005,37
0.997275,38
0.9971,39
0.9955185,40
0.99670343,41
0.997315,44
0.9975,45
0.9977,46
0.99755,47
0.99775,48
0.9979,49
0.99792483,50
0.99769999,51
0.99795,52
0.99819985,53
0.99810002,54
0.997775,55
0.99807512,56
0.99805,57
0.9978,58
0.99809985,59
