time,price,maxprice,minprice,use_spread,problem_indicator
0,64.71890751,64.71890751,64.71890751,False,no problemo
1,64.76000499,64.76000499,64.76000499,False,no problemo
1,64.50346446,64.50346446,64.50346446,False,no problemo
2,64.30585949,64.30585949,64.30585949,False,no problemo
4,64.22992427,64.22992427,64.22992427,False,no problemo
4,64.02038667,64.02038667,64.02038667,False,no problemo
6,63.79353909,63.79353909,63.79353909,False,no problemo
7,63.8350025,63.8350025,63.8350025,False,no problemo
9,63.776,63.776,63.776,False,no problemo
10,64.10140782,64.10140782,64.10140782,False,no problemo
12,64.125,64.125,64.125,False,no problemo
13,64.29514,64.29514,64.29514,False,no problemo
14,64.70098,64.70098,64.70098,False,no problemo
18,64.02152491,64.02152491,64.02152491,False,no problemo
18,63.91722051,63.91722051,63.91722051,False,no problemo
19,64.31390536,64.31390536,64.31390536,False,no problemo
20,64.37275492,64.37275492,64.37275492,False,no problemo
22,64.20370999,64.20370999,64.20370999,False,no problemo
22,64.0765,64.0765,64.0765,False,no problemo
23,64.34625,64.34625,64.34625,False,no problemo
25,64.03119509,64.03119509,64.03119509,False,no problemo
25,63.958425,63.958425,63.958425,False,no problemo
26,63.834,63.834,63.834,False,no problemo
27,63.67090814,63.67090814,63.67090814,False,no problemo
28,63.61826,63.61826,63.61826,False,no problemo
30,63.7881,63.7881,63.7881,False,no problemo
32,63.73593,63.73593,63.73593,False,no problemo
34,63.85291908,63.85291908,63.85291908,False,no problemo
35,63.74929911,63.74929911,63.74929911,False,no problemo
36,63.85622116,63.85622116,63.85622116,False,no problemo
37,63.78740417,63.78740417,63.78740417,False,no problemo
38,63.49500486,63.49500486,63.49500486,False,no problemo
38,63.49690281,63.49690281,63.49690281,False,no problemo
40,63.4154,63.4154,63.4154,False,no problemo
41,63.09797815,63.09797815,63.09797815,False,no problemo
41,63.08841742,63.08841742,63.08841742,False,no problemo
43,62.63405578,62.63405578,62.63405578,False,no problemo
43,62.6475,62.6475,62.6475,False,no problemo
44,62.276,62.276,62.276,False,no problemo
47,62.30324919,62.30324919,62.30324919,False,no problemo
48,62.22875356,62.22875356,62.22875356,False,no problemo
49,62.20377,62.20377,62.20377,False,no problemo
50,61.98375,61.98375,61.98375,False,no problemo
51,61.82427236,61.82427236,61.82427236,False,no problemo
53,61.83294999,61.83294999,61.83294999,False,no problemo
54,61.80960689,61.80960689,61.80960689,False,no problemo
54,61.46899999,61.5865635,61.35143648,True,no problemo
56,61.5067328,61.5997,61.413765600000005,True,no problemo
56,61.535,61.58077115,61.48922885,True,no problemo
57,61.27419621,61.33089167,61.21750075,True,no problemo
58,61.365465,61.42580986,61.30512014,True,no problemo
59,61.24305122,61.31795756,61.16814488,True,no problemo
