c,time
0.999975,0
1.0,1
0.99997,2
1.0,3
0.99996611,4
1.00000698,5
0.999995,6
0.999975,7
1.0,8
1.0,9
1.0,10
1.0,11
1.0,12
0.99999,13
1.0,14
1.0,15
1.0,16
0.99999,17
1.0000005,18
0.999995,19
1.00000001,20
1.00025001,21
1.00002825,22
1.00002623,23
0.999995,24
1.0,25
1.00000001,26
1.0000065,27
1.0,28
1.00000025,29
1.0,30
1.0,31
0.99998,32
1.0,33
0.99999289,35
1.0000395,37
1.0,38
1.00005,40
1.00015,41
1.00025001,42
1.00002525,43
1.0,44
0.9998475,45
0.999975,47
1.00025001,48
1.000125,51
1.0,52
1.00017501,56
1.00025001,59
