time,price,maxprice,minprice,use_spread,problem_indicator
0,29281.696442,29324.35,29239.042884,True,no problemo
1,29278.75,29354.5926175,29202.9073825,True,no problemo
2,29171.1,29203.8277335,29138.3722665,True,no problemo
2,29202.9518648,29222.18567583,29183.71805377,True,no problemo
4,29480.170455,29516.45,29443.89091,True,no problemo
5,29458.25,29493.05,29423.45,True,no problemo
5,29367.295,29392.88625596,29341.70374404,True,no problemo
7,29522.0,29565.5,29478.5,True,no problemo
7,29472.36798,29492.8550015,29451.8809585,True,no problemo
9,29480.92454187,29506.84908374,29455.0,True,no problemo
9,29459.5,29479.46,29439.54,True,no problemo
10,29491.5,29520.5,29462.5,True,no problemo
11,29379.07249999,29399.4,29358.74499998,True,no problemo
13,29498.74167037,29529.91834074,29467.565,True,no problemo
13,29420.691186,29438.507372,29402.875,True,no problemo
14,29279.24082331,29346.6,29211.88164662,True,no problemo
15,29272.62502878,29300.110263,29245.13979456,True,no problemo
16,29225.14088735,29250.98042399,29199.30135071,True,no problemo
18,29306.17,29328.8,29283.54,True,no problemo
20,29558.84570276,29608.441405520003,29509.25,True,no problemo
20,29665.44903371,29684.3,29646.59806742,True,no problemo
21,29875.46609,29917.592180000003,29833.34,True,no problemo
22,29994.49996667,30037.6,29951.39993334,True,no problemo
23,29881.55,30118.17394038,29644.92605962,True,no problemo
24,29826.5,29851.74112908,29801.25887092,True,no problemo
26,29699.0,29714.54772344,29683.45227656,True,no problemo
26,29697.66,29722.69975425,29672.62024575,True,no problemo
27,29711.0,29740.5,29681.5,True,no problemo
29,29667.47602923,29686.53372137,29648.418337090003,True,no problemo
30,29826.20047241,29845.32399785,29807.07694697,True,no problemo
31,29794.88742025,29826.4548405,29763.32,True,no problemo
32,29826.28,29887.06,29765.5,True,no problemo
32,30007.60320765,30037.96841999,29977.237995310003,True,no problemo
33,29855.0,29903.13,29806.87,True,no problemo
34,29697.565,29712.58313342,29682.54686658,True,no problemo
35,29501.48056633,29586.66935,29416.29178266,True,no problemo
36,29691.78728419,29733.28456837,29650.29000001,True,no problemo
38,29567.48001057,29613.43002114,29521.53,True,no problemo
39,29724.15,29760.2,29688.1,True,no problemo
39,29716.5,29751.01,29681.99,True,no problemo
40,29724.37,29745.19,29703.55,True,no problemo
41,29749.0,29769.90061493,29728.09938507,True,no problemo
42,29898.8975,29960.27288774,29837.52211226,True,no problemo
43,29958.63485266,30038.543733,29878.72597232,True,no problemo
45,30033.6656525,30049.0,30018.331305,True,no problemo
45,30605.00234,30605.00234,30605.00234,False,no problemo
46,30461.5,30461.5,30461.5,False,no problemo
47,30808.29492,30808.29492,30808.29492,False,no problemo
48,30775.6425,30775.6425,30775.6425,False,no problemo
50,30968.5,30968.5,30968.5,False,no problemo
51,31442.42739629,31442.42739629,31442.42739629,False,no problemo
51,31421.3,31421.3,31421.3,False,no problemo
53,31142.97036699,31142.97036699,31142.97036699,False,no problemo
54,31194.67398845,31194.67398845,31194.67398845,False,no problemo
55,31157.2375,31157.2375,31157.2375,False,no problemo
55,31120.52066096,31120.52066096,31120.52066096,False,no problemo
56,31022.0,31022.0,31022.0,False,no problemo
58,30905.75982342,30905.75982342,30905.75982342,False,no problemo
59,31168.18,31168.18,31168.18,False,no problemo
59,31180.19,31180.19,31180.19,False,no problemo
