time,price,maxprice,minprice,use_spread,problem_indicator
0,2340.40012399,2340.40012399,2340.40012399,False,no problemo
1,2341.0,2341.0,2341.0,False,no problemo
1,2344.44827144,2344.44827144,2344.44827144,False,no problemo
2,2345.42,2345.42,2345.42,False,no problemo
3,2337.89202519,2337.89202519,2337.89202519,False,no problemo
5,2344.41542071,2344.41542071,2344.41542071,False,no problemo
5,2340.48462264,2340.48462264,2340.48462264,False,no problemo
7,2346.02,2346.02,2346.02,False,no problemo
7,2343.77166666,2343.77166666,2343.77166666,False,no problemo
8,2346.535,2346.535,2346.535,False,no problemo
10,2345.145915,2345.145915,2345.145915,False,no problemo
10,2341.09499999,2341.09499999,2341.09499999,False,no problemo
11,2335.72875375,2335.72875375,2335.72875375,False,no problemo
13,2331.29263875,2331.29263875,2331.29263875,False,no problemo
14,2332.67774799,2332.67774799,2332.67774799,False,no problemo
15,2336.22250683,2336.22250683,2336.22250683,False,no problemo
16,2344.87499999,2344.87499999,2344.87499999,False,no problemo
17,2348.89083332,2348.89083332,2348.89083332,False,no problemo
17,2354.42383693,2354.42383693,2354.42383693,False,no problemo
18,2357.04637076,2357.04637076,2357.04637076,False,no problemo
19,2356.71999998,2356.71999998,2356.71999998,False,no problemo
20,2355.44,2355.44,2355.44,False,no problemo
22,2362.01,2362.01,2362.01,False,no problemo
23,2370.64583333,2370.64583333,2370.64583333,False,no problemo
23,2380.22999999,2380.22999999,2380.22999999,False,no problemo
25,2379.27999999,2379.27999999,2379.27999999,False,no problemo
25,2382.755,2382.755,2382.755,False,no problemo
28,2376.69762799,2376.69762799,2376.69762799,False,no problemo
30,2375.65381374,2375.65381374,2375.65381374,False,no problemo
31,2373.45672927,2373.45672927,2373.45672927,False,no problemo
31,2369.49999999,2369.49999999,2369.49999999,False,no problemo
33,2372.1026196,2372.1026196,2372.1026196,False,no problemo
34,2365.61,2365.61,2365.61,False,no problemo
34,2366.38916666,2366.38916666,2366.38916666,False,no problemo
36,2369.5625,2369.5625,2369.5625,False,no problemo
37,2373.4917531,2373.4917531,2373.4917531,False,no problemo
38,2371.10115656,2371.10115656,2371.10115656,False,no problemo
40,2368.16507749,2368.16507749,2368.16507749,False,no problemo
41,2362.985,2362.985,2362.985,False,no problemo
42,2366.17999999,2366.17999999,2366.17999999,False,no problemo
42,2368.295,2368.295,2368.295,False,no problemo
43,2366.94,2366.94,2366.94,False,no problemo
46,2372.5,2372.5,2372.5,False,no problemo
46,2366.02,2366.02,2366.02,False,no problemo
47,2359.67405265,2359.67405265,2359.67405265,False,no problemo
48,2361.02,2361.02,2361.02,False,no problemo
50,2358.69499999,2358.69499999,2358.69499999,False,no problemo
51,2358.79187678,2358.79187678,2358.79187678,False,no problemo
53,2355.74388347,2355.74388347,2355.74388347,False,no problemo
54,2357.1,2357.1,2357.1,False,no problemo
55,2359.9250825,2359.9250825,2359.9250825,False,no problemo
56,2360.76051325,2360.76051325,2360.76051325,False,no problemo
56,2363.6325,2363.6325,2363.6325,False,no problemo
58,2358.84883498,2358.84883498,2358.84883498,False,no problemo
59,2354.02652427,2354.02652427,2354.02652427,False,no problemo
59,2355.89999999,2355.89999999,2355.89999999,False,no problemo
