time,price,maxprice,minprice,use_spread,problem_indicator
0,2075.56614149,2075.56614149,2075.56614149,False,no problemo
2,2077.63,2077.63,2077.63,False,no problemo
3,2076.79564714,2076.79564714,2076.79564714,False,no problemo
4,2081.71220825,2081.71220825,2081.71220825,False,no problemo
5,2090.48751203,2090.48751203,2090.48751203,False,no problemo
6,2085.71279829,2085.71279829,2085.71279829,False,no problemo
8,2094.33204412,2094.33204412,2094.33204412,False,no problemo
10,2087.3,2087.3,2087.3,False,no problemo
10,2088.46,2088.46,2088.46,False,no problemo
12,2080.93105685,2080.93105685,2080.93105685,False,no problemo
12,2078.33443742,2078.33443742,2078.33443742,False,no problemo
14,2077.20105429,2077.20105429,2077.20105429,False,no problemo
15,2081.58,2081.58,2081.58,False,no problemo
16,2081.22,2081.22,2081.22,False,no problemo
16,2076.43221184,2076.43221184,2076.43221184,False,no problemo
18,2046.88916663,2046.88916663,2046.88916663,False,no problemo
20,2064.606021,2064.606021,2064.606021,False,no problemo
20,2059.9222025,2059.9222025,2059.9222025,False,no problemo
22,2061.30773499,2061.30773499,2061.30773499,False,no problemo
22,2066.4063825,2066.4063825,2066.4063825,False,no problemo
24,2059.98889846,2059.98889846,2059.98889846,False,no problemo
26,2054.23136535,2054.23136535,2054.23136535,False,no problemo
28,2057.30904446,2057.30904446,2057.30904446,False,no problemo
29,2056.3500075,2056.3500075,2056.3500075,False,no problemo
30,2051.38881243,2051.38881243,2051.38881243,False,no problemo
30,2055.077539,2055.077539,2055.077539,False,no problemo
32,2048.54861936,2048.54861936,2048.54861936,False,no problemo
33,2055.5325,2055.5325,2055.5325,False,no problemo
34,2059.3351375,2059.3351375,2059.3351375,False,no problemo
34,2074.53989169,2074.53989169,2074.53989169,False,no problemo
35,2068.72,2068.72,2068.72,False,no problemo
36,2066.355,2066.355,2066.355,False,no problemo
39,2057.06,2057.06,2057.06,False,no problemo
39,2059.75564412,2059.75564412,2059.75564412,False,no problemo
42,2068.57061876,2068.57061876,2068.57061876,False,no problemo
42,2068.005,2068.005,2068.005,False,no problemo
45,2078.89892999,2078.89892999,2078.89892999,False,no problemo
46,2083.60515287,2083.60515287,2083.60515287,False,no problemo
47,2080.04844043,2080.04844043,2080.04844043,False,no problemo
47,2080.5354425,2080.5354425,2080.5354425,False,no problemo
48,2076.49423009,2076.49423009,2076.49423009,False,no problemo
49,2074.13268799,2074.13268799,2074.13268799,False,no problemo
50,2078.233936,2078.233936,2078.233936,False,no problemo
51,2074.68840092,2074.68840092,2074.68840092,False,no problemo
53,2079.22950749,2079.22950749,2079.22950749,False,no problemo
54,2074.527675,2074.527675,2074.527675,False,no problemo
54,2067.85,2067.85,2067.85,False,no problemo
56,2067.00999934,2067.00999934,2067.00999934,False,no problemo
57,2075.77517799,2075.77517799,2075.77517799,False,no problemo
57,2066.74,2066.74,2066.74,False,no problemo
58,2069.40538648,2069.40538648,2069.40538648,False,no problemo
59,2071.01035599,2071.01035599,2071.01035599,False,no problemo
