time,price,maxprice,minprice,use_spread,problem_indicator
0,28331.37655968,28436.5,28226.25311936,True,no problemo
1,28462.6,28503.44919098,28421.75080902,True,no problemo
2,28407.2,28460.08,28354.32,True,no problemo
2,28578.705,28578.705,28578.705,False,no problemo
3,28888.99999999,28888.99999999,28888.99999999,False,no problemo
4,28739.78345916,28739.78345916,28739.78345916,False,no problemo
6,28882.95,28882.95,28882.95,False,no problemo
6,28747.9,28747.9,28747.9,False,no problemo
7,28515.501425,28546.525,28484.47785,True,no problemo
8,28536.18614,28572.872280000003,28499.5,True,no problemo
10,28638.9476875,28638.9476875,28638.9476875,False,no problemo
10,28577.67108999,28577.67108999,28577.67108999,False,no problemo
11,28409.0,28477.29,28340.71,True,no problemo
13,28384.5,28446.1,28322.9,True,no problemo
14,28387.56804808,28475.8,28299.33609616,True,no problemo
14,28411.61,28460.52,28362.7,True,no problemo
15,28490.64671999,28490.64671999,28490.64671999,False,no problemo
16,28592.11830762,28592.11830762,28592.11830762,False,no problemo
17,28669.4565727,28669.4565727,28669.4565727,False,no problemo
18,28766.72000001,28766.72000001,28766.72000001,False,no problemo
19,28722.80444241,28722.80444241,28722.80444241,False,no problemo
20,28739.57084583,28739.57084583,28739.57084583,False,no problemo
22,28607.61901901,28607.61901901,28607.61901901,False,no problemo
22,28579.71231626,28579.71231626,28579.71231626,False,no problemo
24,28538.46209999,28538.46209999,28538.46209999,False,no problemo
24,28501.87501929,28501.87501929,28501.87501929,False,no problemo
25,28404.23749999,28449.60499998,28358.87,True,no problemo
27,28228.885,28271.59,28186.18,True,no problemo
27,27928.55,28000.1,27857.0,True,no problemo
29,27807.805,27838.105,27777.505,True,no problemo
29,28138.51066903,28230.23654017,28046.784797890003,True,no problemo
30,28075.87999999,28089.5,28062.25999998,True,no problemo
32,28371.83364,28424.492826,28319.174454,True,no problemo
32,28268.92919088,28311.37745491,28226.48092685,True,no problemo
33,28318.11626702,28391.64,28244.59253404,True,no problemo
34,28367.61603738,28367.61603738,28367.61603738,False,no problemo
36,28358.47538304,28358.47538304,28358.47538304,False,no problemo
37,28278.25,28443.08894946,28113.41105054,True,no problemo
38,28268.06069129,28351.9,28184.22138258,True,no problemo
38,28433.67750837,28433.67750837,28433.67750837,False,no problemo
39,28579.1385303,28579.1385303,28579.1385303,False,no problemo
40,28625.18133885,28625.18133885,28625.18133885,False,no problemo
42,28462.47948503,28462.47948503,28462.47948503,False,no problemo
42,28470.0,28470.0,28470.0,False,no problemo
44,28445.57010001,28445.57010001,28445.57010001,False,no problemo
44,28454.3575,28454.3575,28454.3575,False,no problemo
46,28436.744782,28436.744782,28436.744782,False,no problemo
47,28533.0,28533.0,28533.0,False,no problemo
47,28422.61646993,28422.61646993,28422.61646993,False,no problemo
49,28458.55649028,28458.55649028,28458.55649028,False,no problemo
50,28567.72,28567.72,28567.72,False,no problemo
50,28727.62985,28727.62985,28727.62985,False,no problemo
51,28765.26,28765.26,28765.26,False,no problemo
53,29171.29469485,29171.29469485,29171.29469485,False,no problemo
53,29029.0,29029.0,29029.0,False,no problemo
55,29045.90912729,29045.90912729,29045.90912729,False,no problemo
55,28898.5609808,28898.5609808,28898.5609808,False,no problemo
57,28927.31784256,28927.31784256,28927.31784256,False,no problemo
57,28852.425,28852.425,28852.425,False,no problemo
59,28808.15,28808.15,28808.15,False,no problemo
