time,price,maxprice,minprice,use_spread,problem_indicator
0,2432.79910231,2432.79910231,2432.79910231,False,no problemo
1,2431.35999999,2431.35999999,2431.35999999,False,no problemo
1,2425.45753014,2425.45753014,2425.45753014,False,no problemo
3,2424.07,2424.07,2424.07,False,no problemo
3,2421.93218541,2421.93218541,2421.93218541,False,no problemo
4,2416.45240405,2416.45240405,2416.45240405,False,no problemo
6,2416.84662101,2416.84662101,2416.84662101,False,no problemo
7,2415.91666666,2415.91666666,2415.91666666,False,no problemo
9,2419.29452167,2419.29452167,2419.29452167,False,no problemo
10,2424.02,2424.02,2424.02,False,no problemo
11,2428.0,2428.0,2428.0,False,no problemo
13,2436.9676934,2436.9676934,2436.9676934,False,no problemo
15,2442.56,2442.56,2442.56,False,no problemo
18,2429.35728682,2429.35728682,2429.35728682,False,no problemo
18,2428.79,2428.79,2428.79,False,no problemo
19,2433.205,2433.205,2433.205,False,no problemo
20,2434.084,2434.084,2434.084,False,no problemo
22,2432.13749999,2432.13749999,2432.13749999,False,no problemo
23,2430.04755375,2430.04755375,2430.04755375,False,no problemo
23,2433.58374022,2433.58374022,2433.58374022,False,no problemo
25,2429.21,2429.21,2429.21,False,no problemo
25,2427.00499999,2427.00499999,2427.00499999,False,no problemo
27,2422.26163575,2422.26163575,2422.26163575,False,no problemo
28,2420.65,2420.65,2420.65,False,no problemo
30,2418.16,2418.16,2418.16,False,no problemo
30,2423.48999999,2423.48999999,2423.48999999,False,no problemo
32,2421.41333332,2421.41333332,2421.41333332,False,no problemo
34,2420.77636913,2420.77636913,2420.77636913,False,no problemo
35,2423.67999999,2423.67999999,2423.67999999,False,no problemo
36,2427.32,2427.32,2427.32,False,no problemo
37,2426.08,2426.08,2426.08,False,no problemo
38,2422.84378854,2422.84378854,2422.84378854,False,no problemo
38,2427.96666666,2427.96666666,2427.96666666,False,no problemo
39,2429.145,2429.145,2429.145,False,no problemo
41,2425.3,2425.3,2425.3,False,no problemo
42,2425.41532619,2425.41532619,2425.41532619,False,no problemo
42,2421.2,2421.2,2421.2,False,no problemo
43,2422.1075,2422.1075,2422.1075,False,no problemo
44,2417.37858225,2417.37858225,2417.37858225,False,no problemo
47,2416.9650575,2416.9650575,2416.9650575,False,no problemo
48,2413.8,2413.8,2413.8,False,no problemo
49,2413.27785342,2413.27785342,2413.27785342,False,no problemo
49,2409.22,2409.22,2409.22,False,no problemo
51,2406.75150255,2406.75150255,2406.75150255,False,no problemo
52,2409.0934351,2409.0934351,2409.0934351,False,no problemo
53,2408.01250074,2408.01250074,2408.01250074,False,no problemo
56,2401.1225,2401.1225,2401.1225,False,no problemo
56,2405.46075853,2405.46075853,2405.46075853,False,no problemo
57,2399.3,2399.3,2399.3,False,no problemo
58,2404.54212823,2404.54212823,2404.54212823,False,no problemo
59,2402.83199388,2402.83199388,2402.83199388,False,no problemo
