time,price,maxprice,minprice,use_spread,problem_indicator
0,27.80499999,27.82719796,27.78280202,True,no problemo
0,27.99,28.02580766,27.95419234,True,no problemo
2,28.058408,28.058408,28.058408,False,no problemo
3,28.16132252,28.16132252,28.16132252,False,no problemo
3,28.20944267,28.20944267,28.20944267,False,no problemo
5,28.20393978,28.20393978,28.20393978,False,no problemo
5,28.105,28.105,28.105,False,no problemo
6,27.99279,27.99279,27.99279,False,no problemo
8,27.92818117,27.92818117,27.92818117,False,no problemo
8,27.911355,27.911355,27.911355,False,no problemo
9,28.04,28.04,28.04,False,no problemo
10,28.09053987,28.09053987,28.09053987,False,no problemo
12,28.24999999,28.24999999,28.24999999,False,no problemo
12,28.17,28.17,28.17,False,no problemo
14,28.075,28.075,28.075,False,no problemo
14,27.88453,27.88453,27.88453,False,no problemo
15,27.71999999,27.73499998,27.705,True,no problemo
17,27.62330156,27.64660312,27.6,True,no problemo
17,27.31399999,27.33640701,27.29159297,True,no problemo
19,26.59654744,26.71161571,26.48147917,True,no problemo
20,26.72356809,26.77999999,26.66713619,True,no problemo
20,26.1394751,26.26,26.0189502,True,no problemo
22,26.55999998,26.60227808,26.51772188,True,no problemo
22,26.81926801,26.85999999,26.77853603,True,no problemo
23,27.25909041,27.30272107,27.21545975,True,no problemo
24,27.15599999,27.18355882,27.12844116,True,no problemo
26,26.86486548,26.9130715,26.81665946,True,no problemo
26,27.07343499,27.10698438,27.0398856,True,no problemo
27,26.9,26.92230771,26.87769229,True,no problemo
29,26.7208,26.75735331,26.68424669,True,no problemo
30,26.69812166,26.736252890000003,26.65999043,True,no problemo
30,27.031594,27.055,27.008188,True,no problemo
31,27.1225,27.14593526,27.09906474,True,no problemo
32,27.06765663,27.09,27.04531326,True,no problemo
33,27.09471721,27.115,27.07443442,True,no problemo
34,27.22060272,27.23843543,27.20277001,True,no problemo
36,27.42,27.440222400000003,27.3997776,True,no problemo
36,27.155,27.17129579,27.13870421,True,no problemo
37,27.133572,27.15,27.117144,True,no problemo
39,26.94300001,26.96974946,26.91625056,True,no problemo
39,26.92723673,26.94974592,26.90472754,True,no problemo
40,27.05296,27.07467,27.03125,True,no problemo
41,27.18317,27.20221838,27.16412162,True,no problemo
42,26.92999999,26.9533,26.90669998,True,no problemo
43,26.76608412,26.79,26.74216824,True,no problemo
45,26.69,26.724014800000003,26.6559852,True,no problemo
46,26.78348226,26.81,26.75696452,True,no problemo
46,26.74999999,26.78180059,26.71819939,True,no problemo
47,26.99,27.01312957,26.96687043,True,no problemo
48,27.11156608,27.12719824,27.09593392,True,no problemo
49,27.027867,27.06833613,26.98739787,True,no problemo
51,27.10785353,27.1282898,27.08741726,True,no problemo
52,26.99697964,27.03316107,26.96079821,True,no problemo
52,26.9357784,26.97155681,26.89999999,True,no problemo
54,26.99275342,27.02550683,26.96000001,True,no problemo
54,26.75148585,26.78,26.7229717,True,no problemo
55,26.78634768,26.81519536,26.7575,True,no problemo
56,26.60967703,26.63505156,26.5843025,True,no problemo
57,26.46409653,26.50819305,26.42000001,True,no problemo
58,26.418,26.46464,26.37136,True,no problemo
59,26.55438411,26.58554757,26.523220650000003,True,no problemo
