time,price,maxprice,minprice,use_spread,problem_indicator
0,19803.34,19803.34,19803.34,False,no problemo
0,19796.0,19796.0,19796.0,False,no problemo
2,19795.0675,19795.0675,19795.0675,False,no problemo
2,19791.99999999,19791.99999999,19791.99999999,False,no problemo
3,19783.106468,19783.106468,19783.106468,False,no problemo
4,19776.56,19776.56,19776.56,False,no problemo
6,19800.23474381,19800.23474381,19800.23474381,False,no problemo
6,19785.7125,19785.7125,19785.7125,False,no problemo
7,19771.69,19771.69,19771.69,False,no problemo
8,19769.02,19769.02,19769.02,False,no problemo
10,19764.76,19764.76,19764.76,False,no problemo
11,19761.64499999,19761.64499999,19761.64499999,False,no problemo
11,19759.66999999,19759.66999999,19759.66999999,False,no problemo
12,19731.1330265,19731.1330265,19731.1330265,False,no problemo
13,19725.0,19725.0,19725.0,False,no problemo
15,19737.0,19737.0,19737.0,False,no problemo
16,19719.0,19719.0,19719.0,False,no problemo
17,19686.37499999,19686.37499999,19686.37499999,False,no problemo
18,19699.0,19699.0,19699.0,False,no problemo
18,19711.0425,19711.0425,19711.0425,False,no problemo
19,19679.93,19679.93,19679.93,False,no problemo
21,19698.5,19698.5,19698.5,False,no problemo
21,19690.80615975,19690.80615975,19690.80615975,False,no problemo
22,19677.050675,19677.050675,19677.050675,False,no problemo
23,19688.0475,19688.0475,19688.0475,False,no problemo
25,19680.5,19680.5,19680.5,False,no problemo
25,19688.38,19688.38,19688.38,False,no problemo
26,19686.035,19686.035,19686.035,False,no problemo
27,19702.55,19702.55,19702.55,False,no problemo
28,19705.25999998,19705.25999998,19705.25999998,False,no problemo
29,19721.5,19721.5,19721.5,False,no problemo
30,19712.1252625,19712.1252625,19712.1252625,False,no problemo
31,19726.33,19726.33,19726.33,False,no problemo
32,19749.0,19749.0,19749.0,False,no problemo
33,19737.0,19737.0,19737.0,False,no problemo
34,19770.6799997,19770.6799997,19770.6799997,False,no problemo
36,19772.3525,19772.3525,19772.3525,False,no problemo
36,19763.36999999,19763.36999999,19763.36999999,False,no problemo
38,19767.462875,19767.462875,19767.462875,False,no problemo
38,19780.5,19780.5,19780.5,False,no problemo
39,19773.250375,19773.250375,19773.250375,False,no problemo
40,19764.5,19764.5,19764.5,False,no problemo
42,19754.29499999,19754.29499999,19754.29499999,False,no problemo
42,19766.575,19766.575,19766.575,False,no problemo
43,19773.5000375,19773.5000375,19773.5000375,False,no problemo
45,19773.98779382,19773.98779382,19773.98779382,False,no problemo
45,19763.515,19763.515,19763.515,False,no problemo
47,19745.407605,19745.407605,19745.407605,False,no problemo
47,19732.608358,19732.608358,19732.608358,False,no problemo
49,19731.0,19731.0,19731.0,False,no problemo
49,19744.0,19744.0,19744.0,False,no problemo
50,19733.5003,19733.5003,19733.5003,False,no problemo
52,19728.05,19728.05,19728.05,False,no problemo
53,19730.75499999,19730.75499999,19730.75499999,False,no problemo
53,19733.575,19733.575,19733.575,False,no problemo
54,19729.0,19729.0,19729.0,False,no problemo
55,19739.70105,19739.70105,19739.70105,False,no problemo
57,19752.0,19752.0,19752.0,False,no problemo
57,19734.25,19734.25,19734.25,False,no problemo
58,19740.0,19740.0,19740.0,False,no problemo
