time,price,maxprice,minprice,use_spread,problem_indicator
0,27.9,27.9,27.9,False,no problemo
2,27.875,27.875,27.875,False,no problemo
3,27.93933087,27.93933087,27.93933087,False,no problemo
3,27.92801885,27.92801885,27.92801885,False,no problemo
5,27.90750383,27.90750383,27.90750383,False,no problemo
6,28.005,28.005,28.005,False,no problemo
6,27.935,27.935,27.935,False,no problemo
8,27.875001,27.875001,27.875001,False,no problemo
8,27.86498097,27.86498097,27.86498097,False,no problemo
9,27.8361017,27.8361017,27.8361017,False,no problemo
11,27.91918719,27.91918719,27.91918719,False,no problemo
11,27.925,27.925,27.925,False,no problemo
12,27.83,27.83,27.83,False,no problemo
13,27.825,27.825,27.825,False,no problemo
15,27.92415,27.92415,27.92415,False,no problemo
15,27.885,27.885,27.885,False,no problemo
16,27.85834678,27.85834678,27.85834678,False,no problemo
17,27.93039,27.93039,27.93039,False,no problemo
18,28.065,28.065,28.065,False,no problemo
20,27.88,27.88,27.88,False,no problemo
21,27.955515,27.955515,27.955515,False,no problemo
21,27.89088541,27.89088541,27.89088541,False,no problemo
22,27.81624,27.81624,27.81624,False,no problemo
23,27.79607687,27.79607687,27.79607687,False,no problemo
25,27.82622704,27.82622704,27.82622704,False,no problemo
25,27.86,27.86,27.86,False,no problemo
26,27.79699999,27.79699999,27.79699999,False,no problemo
27,27.87540276,27.87540276,27.87540276,False,no problemo
28,28.00157063,28.00157063,28.00157063,False,no problemo
29,28.06341299,28.06341299,28.06341299,False,no problemo
31,28.02877996,28.02877996,28.02877996,False,no problemo
32,28.115,28.115,28.115,False,no problemo
33,28.16388684,28.16388684,28.16388684,False,no problemo
33,28.03920511,28.03920511,28.03920511,False,no problemo
34,28.24858604,28.24858604,28.24858604,False,no problemo
36,28.26999999,28.26999999,28.26999999,False,no problemo
36,28.21576271,28.21576271,28.21576271,False,no problemo
38,28.26999999,28.26999999,28.26999999,False,no problemo
38,28.36,28.36,28.36,False,no problemo
39,28.38500037,28.38500037,28.38500037,False,no problemo
40,28.315,28.315,28.315,False,no problemo
42,28.33925069,28.33925069,28.33925069,False,no problemo
42,28.37421156,28.37421156,28.37421156,False,no problemo
44,28.42637,28.42637,28.42637,False,no problemo
45,28.39999999,28.39999999,28.39999999,False,no problemo
45,28.3346,28.3346,28.3346,False,no problemo
47,28.26,28.26,28.26,False,no problemo
47,28.24499999,28.24499999,28.24499999,False,no problemo
49,28.21499999,28.21499999,28.21499999,False,no problemo
50,28.305,28.305,28.305,False,no problemo
50,28.21,28.21,28.21,False,no problemo
51,28.17705,28.17705,28.17705,False,no problemo
53,28.17701,28.17701,28.17701,False,no problemo
53,28.16772454,28.16772454,28.16772454,False,no problemo
55,28.18848888,28.18848888,28.18848888,False,no problemo
55,28.215002,28.215002,28.215002,False,no problemo
56,28.23673474,28.23673474,28.23673474,False,no problemo
58,28.194623,28.194623,28.194623,False,no problemo
58,28.2,28.2,28.2,False,no problemo
