Datetime,Open,High,Low,Close,Volume,ema,Date
2022-05-09,34060.015625,34191.234375,34039.796875,34169.18359375,281997312,34274.411107568885,2022-05-09
2022-05-09,34162.78125,34222.07421875,34083.22265625,34088.24609375,0,34227.869854114164,2022-05-09
2022-05-09,34087.44921875,34087.44921875,33393.61328125,33422.03515625,183775232,34026.41117964812,2022-05-09
2022-05-09,33473.32421875,33771.390625,33447.359375,33611.7734375,391393280,33922.75174411109,2022-05-09
2022-05-09,33582.140625,33796.6953125,33558.6328125,33673.3828125,0,33860.40951120832,2022-05-09
2022-05-09,33672.86328125,33716.31640625,33511.34765625,33527.7109375,0,33777.23486778124,2022-05-09
2022-05-09,33525.33984375,33567.8359375,33407.70703125,33564.24609375,242663424,33723.987674273434,2022-05-09
2022-05-09,33562.640625,33710.484375,33549.45703125,33559.95703125,302895104,33682.980013517576,2022-05-09
2022-05-09,33546.53515625,33623.9453125,33247.55078125,33623.9453125,939843584,33668.22133826318,2022-05-09
2022-05-09,33639.11328125,33709.921875,33473.90625,33478.03125,581332992,33620.673816197384,2022-05-09
2022-05-09,33477.58984375,33518.58203125,32834.953125,32834.953125,2226618368,33424.24364339804,2022-05-09
2022-05-09,32856.25,33103.40625,32813.30859375,33097.5625,2223607808,33342.57335754853,2022-05-09
2022-05-09,33114.06640625,33114.06640625,32938.5390625,32960.546875,958779392,33247.066736911394,2022-05-09
2022-05-09,32950.87109375,33312.8046875,32778.8671875,33015.81640625,2745868288,33189.254154246046,2022-05-09
2022-05-09,33038.50390625,33062.78515625,32593.544921875,32593.544921875,1393500160,33040.326846153286,2022-05-09
2022-05-09,32590.642578125,32656.9140625,32185.0703125,32368.76171875,2080280576,32872.43556430246,2022-05-09
2022-05-09,32356.78515625,32518.533203125,31715.830078125,31750.67578125,0,32591.995618539346,2022-05-09
2022-05-09,31777.720703125,31841.767578125,31277.314453125,31449.513671875,2188156928,32306.37513187326,2022-05-09
2022-05-09,31433.27734375,31453.02734375,30556.705078125,30969.93359375,3748962304,31972.264747342444,2022-05-09
2022-05-09,30924.197265625,30924.197265625,30525.0625,30880.02734375,3086729216,31699.205396444333,2022-05-09
2022-05-09,30956.51171875,31781.4609375,30853.384765625,31177.9921875,3564036096,31568.90209420825,2022-05-09
2022-05-09,31158.87890625,31456.41015625,31010.033203125,31048.416015625,1490214912,31438.78057456244,2022-05-09
2022-05-09,31032.59765625,31274.435546875,30822.6171875,31153.958984375,1331339264,31367.575177015577,2022-05-09
2022-05-09,31148.8046875,31202.19921875,30328.443359375,30328.443359375,963010560,31107.792222605432,2022-05-09
