c,time
1.0126225,0
1.012705,1
1.012655,2
1.0128125,3
1.0129275,4
1.01299288,5
1.01260657,6
1.0124175,7
1.01236,8
1.012125,9
1.012135,10
1.01204499,11
1.011985,12
1.011515,13
1.011185,14
1.011385,15
1.01139,16
1.01112,17
1.0111975,18
1.0111895,19
1.01111225,20
1.0112045,21
1.01117,22
1.01112,23
1.0111475,24
1.011134,25
1.0111875,26
1.01126,27
1.011226,28
1.01123725,29
1.0111575,30
1.0110585,31
1.01105392,32
1.01097,33
1.010895,34
1.01074339,35
1.01077956,36
1.01077998,37
1.010755,38
1.01097,39
1.01109,40
1.011149,41
1.011122,42
1.011285,43
1.01128,44
1.0112186,45
1.01114206,46
1.011225,47
1.01123098,48
1.01098733,49
1.01093253,50
1.010914,51
1.01101708,52
1.0111315,53
1.01116724,54
1.010865,55
1.01082253,56
1.01086,57
1.01057112,58
1.0105175,59
