c,time
1.00792432,0
1.00791791,1
1.0082095,2
1.008112,3
1.007876,4
1.0080075,5
1.008278,6
1.0083515,7
1.0082185,8
1.00836432,9
1.00831,10
1.00820825,11
1.008085,12
1.00774,13
1.00757477,14
1.007632,15
1.007435,16
1.00731934,17
1.0071775,18
1.00727928,19
1.0073225,20
1.00716037,21
1.00716291,22
1.00704,23
1.0076875,24
1.00704419,25
1.00709287,26
1.00719629,27
1.00718436,28
1.007335,29
1.00728104,30
1.00719037,31
1.00727622,32
1.00735537,33
1.00715038,34
1.00733,35
1.00713074,36
1.00715038,37
1.00746762,38
1.00764069,39
1.00756112,40
1.00743,41
1.007625,42
1.00745787,43
1.007105,44
1.00695037,45
1.00650707,46
1.00615075,47
1.00623319,48
1.006125,49
1.00615001,50
1.00672,51
1.00685037,52
1.00738931,53
1.00674236,54
1.00692,55
1.00690037,56
1.00716037,57
1.00723338,58
1.0074425,59
