c,time
1.008239,0
1.00828,1
1.00831,2
1.00831,3
1.00827,4
1.00835001,5
1.008365,6
1.008316,7
1.00833,8
1.00847,9
1.00843,10
1.00843,11
1.00834999,12
1.00839,13
1.00834001,14
1.00828,15
1.008296,16
1.00835,17
1.00833,18
1.00833,19
1.00834,20
1.00834,21
1.00839,22
1.00839,23
1.00839,24
1.00842,25
1.008429,26
1.0085,27
1.008436,28
1.008397,29
1.008263,30
1.0083,31
1.00831001,32
1.00833,33
1.0083,34
1.0083,35
1.00835,36
1.0084,37
1.00839,38
1.00839432,39
1.00836,40
1.00848,41
1.00859001,42
1.00859,43
1.00858999,44
1.00863,45
1.00861018,46
1.00882001,47
1.00879,48
1.00882001,49
1.00893,50
1.00890001,51
1.00891,52
1.00888373,53
1.00881197,54
1.00886001,55
1.00887,56
1.00886456,57
1.008965,58
1.009075,59
