c,time
1.0116845,0
1.01212338,1
1.01201838,2
1.012,3
1.01215608,4
1.01230978,5
1.01247193,6
1.01286544,7
1.012608,8
1.01255639,9
1.01252441,10
1.01231844,11
1.01258147,12
1.01283243,13
1.01264266,14
1.01268932,15
1.01278929,16
1.0125185,17
1.01288319,18
1.01282725,19
1.012836,20
1.012794,21
1.01271584,22
1.01274625,23
1.01283125,24
1.01301275,25
1.01228425,26
1.01203325,27
1.01352245,28
1.01427562,29
1.01461091,30
1.014341,31
1.01440912,32
1.01433279,33
1.01457682,34
1.01448337,35
1.01471971,36
1.01445973,37
1.01444035,38
1.01450712,39
1.01481986,40
1.01458737,41
1.01404714,42
1.015025,43
1.0142903,44
1.01449302,45
1.01474084,46
1.01452664,47
1.0145939,48
1.01493777,49
1.01442514,50
1.0143883,51
1.0146952,52
1.01450837,53
1.01490786,54
1.014458,55
1.0150055,56
1.01468088,57
1.01492124,58
1.01490322,59
