c,time
0.96778106,0
0.96807187,1
0.9684,2
0.96896,3
0.97043503,4
0.97007047,5
0.96963,6
0.969635,7
0.97191918,8
0.97188924,9
0.97169479,10
0.97172594,11
0.972724,12
0.97313059,13
0.974025,14
0.974025,15
0.97411764,16
0.97606036,17
0.9763884,18
0.976545,19
0.97719288,20
0.977,21
0.97739535,22
0.97731105,23
0.97679926,24
0.9760369,25
0.97504506,26
0.97487478,27
0.97744096,28
0.97754025,29
0.97687977,30
0.97683998,31
0.9776455,32
0.97759381,33
0.97775665,34
0.9771392,35
0.97700125,36
0.97769437,37
0.97927278,38
0.97961772,39
0.9800611,40
0.97952987,41
0.97985553,42
0.97924487,43
0.9799921,44
0.97996886,45
0.98046392,46
0.9800156,47
0.97960376,48
0.97839945,49
0.97809734,50
0.97758936,51
0.9773924,52
0.9770016,53
0.97749311,54
0.97759381,55
0.97643572,56
0.97662365,57
0.97791555,58
0.97818134,59
