c,time
0.97901168,0
0.97943278,1
0.97830938,2
0.97897297,3
0.9792315,4
0.9792315,5
0.97913123,6
0.97877899,7
0.9785096,8
0.97908054,9
0.9789799,10
0.97850443,11
0.9789799,12
0.97820352,13
0.97882552,14
0.98406476,15
0.97892957,16
0.97923854,17
0.97778359,18
0.98406476,19
0.98406476,20
0.98406476,21
0.98376506,22
0.97807087,23
0.97735521,24
0.97721594,25
0.97584355,26
0.97616238,27
0.97524154,28
0.97530287,29
0.98196214,30
0.98186221,31
0.98166235,32
0.97522198,33
0.97268457,34
0.96854966,35
0.97125354,36
0.97088312,37
0.96981343,38
0.97094479,39
0.9705481,40
0.97015844,41
0.96860537,42
0.96950551,43
0.96979052,44
0.96962122,45
0.96973452,46
0.97039243,47
0.97021051,48
0.97066147,49
0.97107,50
0.9700889,51
0.97330774,52
0.97066153,53
0.9705566,54
0.97072621,55
0.97211446,56
0.975978,57
0.97555677,58
0.9769,59
