c,time
0.9567,0
0.957102,1
0.95739435,2
0.957482,3
0.95719435,4
0.9574074,5
0.95836,6
0.958418,7
0.95823,8
0.95739389,9
0.95823,10
0.95823,11
0.95753342,12
0.95734003,13
0.95743768,14
0.95733197,15
0.95857747,16
0.9592956,17
0.95965009,18
0.96023922,19
0.96003497,20
0.96026796,21
0.96084072,22
0.96088239,23
0.96161516,24
0.96186684,25
0.9619925,26
0.96232652,27
0.96202225,28
0.96406769,29
0.96389713,30
0.96334577,31
0.96313555,32
0.96376,33
0.9628947,34
0.96281535,35
0.96285929,36
0.96258716,37
0.96268784,38
0.96290751,39
0.96295784,40
0.96305851,41
0.96256673,42
0.96289051,43
0.96308719,44
0.96134699,45
0.96140559,46
0.96105763,47
0.96053643,48
0.96092361,49
0.959255,50
0.95931,51
0.9593335,52
0.95923189,53
0.95917,54
0.95918,55
0.95882987,56
0.95901973,57
0.95898001,58
0.95895527,59
