c,time
1.0098,0
1.00985432,1
1.0101175,2
1.0101825,3
1.01033,4
1.01035923,5
1.01050413,6
1.010545,7
1.01069,8
1.0100625,9
1.00997,10
1.0100525,11
1.01002,12
1.0100485,13
1.0099705,14
1.00991937,15
1.0098625,16
1.01003993,17
1.0100214,18
1.010515,19
1.01046,20
1.01027433,21
1.01032428,22
1.010455,23
1.01044,24
1.0104245,25
1.010525,26
1.0104945,27
1.01070969,28
1.0102307,29
1.01007998,30
1.0101325,31
1.010035,32
1.0100685,33
1.0100985,34
1.0100075,35
1.0100475,36
1.01001316,37
1.01011062,38
1.010027,39
1.01002975,40
1.00996975,41
1.009943,42
1.00994204,43
1.00993275,44
1.00987,45
1.0098866,46
1.0098725,47
1.00987,48
1.00977378,49
1.0098875,50
1.0099529,51
1.0099,52
1.0099165,53
1.0100304,54
1.010025,55
1.01020856,56
1.01034815,57
1.010635,58
1.01097,59
