c,time
0.95830217,0
0.95805373,1
0.9577365,2
0.95737791,3
0.95671604,4
0.95687699,5
0.9570808,6
0.957032,7
0.95703626,8
0.957035,9
0.95661422,10
0.95650423,11
0.95637964,12
0.95571053,13
0.95559327,14
0.95588041,15
0.95555371,16
0.956215,17
0.956,18
0.95588891,19
0.95685,20
0.95694179,21
0.95685,22
0.95707957,23
0.95745,24
0.95792,25
0.95773891,26
0.95749544,27
0.95714881,28
0.95730418,29
0.9571345,30
0.95805539,31
0.95766511,32
0.95798,33
0.95798,34
0.9577,35
0.95687,36
0.95538502,37
0.95497954,38
0.95547569,39
0.95515871,40
0.95518656,41
0.95490389,42
0.95567189,43
0.95597018,44
0.95566061,45
0.95561027,46
0.95566015,47
0.95541146,48
0.9560403,49
0.95610526,50
0.95620519,51
0.95642503,52
0.95608154,53
0.95601658,54
0.95599939,55
0.9560699,56
0.95611838,57
0.95597958,58
0.95659,59
