c,time
1.00977511,0
1.0097365,1
1.0096575,2
1.00966167,3
1.00976817,4
1.00963108,5
1.00966701,6
1.00966743,7
1.009705,8
1.00972027,9
1.00968769,10
1.009145,11
1.0092925,12
1.0093675,13
1.00936348,14
1.009405,15
1.00917755,16
1.00840075,17
1.0083825,18
1.008935,19
1.0094575,20
1.00984037,21
1.00995,22
1.00968002,23
1.00933999,24
1.01010147,25
1.0103175,26
1.010925,27
1.01062074,28
1.01046,29
1.010545,30
1.010857,31
1.010175,32
1.01036,33
1.01028,34
1.01033149,35
1.01049999,36
1.010105,37
1.010445,38
1.0108275,39
1.0110175,40
1.0112845,41
1.0105975,42
1.01076749,43
1.01093,44
1.010625,45
1.010335,46
1.0101525,47
1.0100175,48
1.0102725,49
1.009955,50
1.00925733,51
1.00888875,52
1.00878,53
1.00872923,54
1.00863013,55
1.0085125,56
1.0085675,57
1.0082875,58
1.00791,59
