s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2023-06-20 00:00:00,16.075,16.10305,16.10305,16.07490887,0,2023-06-20 00:00:00,76895794,76895794,16.1035,0.0119875,15.9507106,0.9487962244232596,16.1035,16.1035,0.0,0.0744403390567268,False,0.0,no problemo
k,2023-06-20 00:01:00,16.07100358,16.07500299,16.07500299,16.065,0,2023-06-20 00:01:00,76895948,76895948,16.07500299,0.01303451,15.9529079,0.7595338556139326,16.07500299,16.07500299,0.0,0.0810855836736612,False,0.0,no problemo
,2023-06-20 00:02:00,16.06591004,16.07060295,16.08517151,16.061795,0,2023-06-20 00:02:00,76896102,76896102,16.07100358,0.0130355,15.9550243,0.7216679370561092,16.07100358,16.07100358,0.0,0.0811119226942515,False,0.0,no problemo
,2023-06-20 00:03:00,16.08337124,16.06614033,16.08358642,16.0613049,0,2023-06-20 00:03:00,76896256,76896256,16.06591004,0.01161004,15.956986,0.6779823846193901,16.06591004,16.06591004,0.0,0.0722650629257476,False,0.0,no problemo
,2023-06-20 00:04:00,16.06543853,16.08321599,16.08326896,16.06337328,0,2023-06-20 00:04:00,76896407,76896407,16.08321599,0.01503464,15.9589744,0.7724922060192931,16.08321599,16.08321599,0.0,0.0934803089714646,False,0.0,no problemo
,2023-06-20 00:05:00,16.06191055,16.06543853,16.07364,16.06191055,0,2023-06-20 00:05:00,76896562,76896562,16.06543853,0.01080103,15.9611612,0.6490786404944912,16.06543853,16.06543853,0.0,0.0672314669769552,False,0.0,no problemo
,2023-06-20 00:06:00,16.05534,16.06191055,16.084,16.055002,0,2023-06-20 00:06:00,76896714,76896714,16.06253039,0.00956928,15.9632028,0.6183807133017957,16.06253039,16.06253039,0.0,0.0595751713313956,False,0.0,no problemo
,2023-06-20 00:07:00,16.05578002,16.05534,16.06191055,16.055,0,2023-06-20 00:07:00,76896869,76896869,16.055002,0.012398,15.9650662,0.5601730849986876,16.055002,16.055002,0.0,0.0772220395861675,False,0.0,no problemo
,2023-06-20 00:08:00,16.04619141,16.05579432,16.05600399,16.04534,0,2023-06-20 00:08:00,76897024,76897024,16.05567669,0.01256787,15.9666748,0.5543328488635548,16.05567669,16.05567669,0.0,0.0782768004280235,False,0.0,no problemo
,2023-06-20 00:09:00,16.04524,16.04619141,16.04832075,16.045,0,2023-06-20 00:09:00,76897176,76897176,16.04619141,0.00881158,15.9682149,0.485950266998586,16.04619141,16.04619141,0.0,0.0549138407666545,False,0.0,no problemo
,2023-06-20 00:10:00,16.04331927,16.045,16.05848,16.02854885,0,2023-06-20 00:10:00,76897328,76897328,16.04524,0.0127825,15.9697053,0.4707607988412788,16.04524,16.04524,0.0,0.0796653711630365,False,0.0,no problemo
,2023-06-20 00:11:00,16.03709525,16.04331927,16.04429281,16.035,0,2023-06-20 00:11:00,76897478,76897478,16.04331927,0.01305052,15.9709364,0.4511714114881039,16.04331927,16.04331927,0.0,0.0813455107410575,False,0.0,no problemo
,2023-06-20 00:12:00,16.055,16.0373199,16.055,16.0373199,0,2023-06-20 00:12:00,76897634,76897634,16.03711391,0.01251007,15.9721049,0.4053660176315286,16.03711391,16.03711391,0.0,0.078006990972355,False,0.0,no problemo
,2023-06-20 00:14:00,16.07182855,16.10350746,16.10458343,16.07,0,2023-06-20 00:14:00,76897941,76897941,16.10350746,0.01501406,15.9749582,0.7982687021402466,16.10350746,16.10350746,0.0,0.0932347194379478,False,0.0,no problemo
,2023-06-20 00:15:00,16.0835,16.07182855,16.09,16.07,0,2023-06-20 00:15:00,76898095,76898095,16.07233812,0.01154763,15.9768273,0.5942559152681713,16.07233812,16.07233812,0.0,0.0718478538329804,False,0.0,no problemo
,2023-06-20 00:16:00,16.10237954,16.08449999,16.1055832,16.08449999,0,2023-06-20 00:16:00,76898248,76898248,16.08337124,0.0105841,15.9786465,0.6511367451342978,16.08337124,16.08337124,0.0,0.0658077205460314,False,0.0,no problemo
,2023-06-20 00:17:00,16.09999999,16.101785,16.10237954,16.09195672,0,2023-06-20 00:17:00,76898404,76898404,16.10237954,0.01418817,15.9804793,0.7570324603092818,16.10237954,16.10237954,0.0,0.0881122567304732,False,0.0,no problemo
,2023-06-20 00:18:00,16.09758426,16.09999999,16.1,16.08439038,0,2023-06-20 00:18:00,76898557,76898557,16.1,0.01198277,15.9823638,0.730659627329202,16.1,16.1,0.0,0.0744271428571428,False,0.0,no problemo
,2023-06-20 00:19:00,16.13,16.09813081,16.139051,16.09813081,0,2023-06-20 00:19:00,76898711,76898711,16.09758426,0.01318426,15.9843239,0.7035860671432306,16.09758426,16.09758426,0.0,0.0819021027444524,False,0.0,no problemo
,2023-06-20 00:20:00,16.12677399,16.13,16.13,16.12,0,2023-06-20 00:20:00,76898862,76898862,16.13,0.01183995,15.9865187,0.8895306881587073,16.13,16.13,0.0,0.0734032858028518,False,0.0,no problemo
