s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2023-03-09 00:00:00,1533.4925,1532.3151,1533.4925,1531.28954802,0,2023-03-09 00:00:00,53865418,53865418,1532.32,0.68999999,1541.6909,0.6115498068288687,1532.32,1532.32,0.0,0.0450297581445129,False,0.0,no problemo
k,2023-03-09 00:01:00,1531.80999999,1533.4925,1534.09913432,1531.4,0,2023-03-09 00:01:00,53865574,53865574,1533.4925,0.37882031,1541.47483,0.5205327055724137,1533.4925,1533.4925,0.0,0.0247031081012786,False,0.0,no problemo
,2023-03-09 00:02:00,1533.705,1531.79,1533.82545745,1531.66,0,2023-03-09 00:02:00,53865729,53865729,1531.80999999,0.72069105,1541.32062,0.6208746522128722,1531.80999999,1531.80999999,0.0,0.0470483317124646,False,0.0,no problemo
,2023-03-09 00:03:00,1534.045,1533.72,1534.157558,1533.55,0,2023-03-09 00:02:59,53865881,53865881,1533.7298105,0.6801895,1541.14314,0.4833530292785502,1533.7298105,1533.7298105,0.0,0.0443487174431496,False,0.0,no problemo
,2023-03-09 00:04:00,1533.21004517,1534.065,1534.09895752,1533.11713856,0,2023-03-09 00:04:00,53866042,53866042,1534.055,0.35499999,1540.94921,0.4494108750989977,1534.055,1534.055,0.0,0.0231412817662991,False,0.0,no problemo
,2023-03-09 00:05:00,1533.455,1533.25382524,1533.455,1532.78716432,0,2023-03-09 00:05:00,53866200,53866200,1533.21004517,0.32425085,1540.75789,0.4922903325462583,1533.21004517,1533.21004517,0.0,0.0211484950168094,False,0.0,no problemo
,2023-03-09 00:06:00,1532.91482738,1533.49470547,1533.49470547,1531.460104,0,2023-03-09 00:06:00,53866358,53866358,1533.455,0.65322605,1540.55979,0.4633191062013619,1533.455,1533.455,0.0,0.0425983188290494,False,0.0,no problemo
,2023-03-09 00:07:00,1533.75,1532.8650262,1533.75,1532.51368197,0,2023-03-09 00:07:00,53866514,53866514,1532.88999999,0.91819521,1540.43485,0.4921977447859492,1532.88999999,1532.88999999,0.0,0.0598996151064975,False,0.0,no problemo
,2023-03-09 00:08:00,1534.2812587,1533.74,1534.605,1533.54,0,2023-03-09 00:08:00,53866670,53866670,1533.75,0.66898132,1540.34366,0.4299044824775876,1533.75,1533.75,0.0,0.0436173639771801,False,0.0,no problemo
,2023-03-09 00:09:00,1534.6,1534.3425,1534.61999999,1534.225,0,2023-03-09 00:09:00,53866827,53866827,1534.2737587,0.72397961,1540.22518,0.3878982656291189,1534.2737587,1534.2737587,0.0,0.0471871206748287,False,0.0,no problemo
,2023-03-09 00:10:00,1534.15,1534.6,1534.99,1534.10004799,0,2023-03-09 00:10:00,53866982,53866982,1534.61999999,0.71308528,1540.07503,0.3554645456227287,1534.61999999,1534.61999999,0.0,0.0464665702261567,False,0.0,no problemo
,2023-03-09 00:11:00,1533.2,1534.19,1534.28,1533.12518963,0,2023-03-09 00:11:00,53867141,53867141,1534.26569307,0.73930693,1539.95084,0.3705451380213187,1534.26569307,1534.26569307,0.0,0.0481863691105989,False,0.0,no problemo
,2023-03-09 00:12:00,1532.9,1533.2,1534.21,1532.9,0,2023-03-09 00:12:00,53867298,53867298,1533.2,1.07500848,1539.86937,0.4349967388468461,1533.2,1533.2,0.0,0.0701153456822332,False,0.0,no problemo
,2023-03-09 00:13:00,1532.5,1532.9,1533.61429929,1532.45,0,2023-03-09 00:13:00,53867453,53867453,1532.9,1.1148525,1539.79311,0.4496777350120672,1532.9,1532.9,0.0,0.0727283253963076,False,0.0,no problemo
,2023-03-09 00:14:00,1533.61427212,1532.5,1533.655,1532.5,0,2023-03-09 00:14:00,53867611,53867611,1532.5,0.985,1539.7126,0.4706427406199064,1532.5,1532.5,0.0,0.064274061990212,False,0.0,no problemo
,2023-03-09 00:15:00,1534.0275,1533.54294549,1534.0275,1533.43711648,0,2023-03-09 00:15:00,53867765,53867765,1533.57504799,0.83495201,1539.60821,0.3934050712358362,1533.57504799,1533.57504799,0.0,0.0544448092771423,False,0.0,no problemo
,2023-03-09 00:16:00,1533.52,1533.92852336,1534.22955833,1532.81,0,2023-03-09 00:16:00,53867921,53867921,1534.0225,0.86559042,1539.50096,0.3571303549980552,1534.0225,1534.0225,0.0,0.0564261880122358,False,0.0,no problemo
,2023-03-09 00:17:00,1533.02419583,1533.53,1533.585,1532.71389118,0,2023-03-09 00:17:00,53868078,53868078,1533.58,1.47693242,1539.41091,0.3802155740163624,1533.58,1533.58,0.0,0.0963061868308141,False,0.0,no problemo
,2023-03-09 00:18:00,1533.28962752,1533.02419583,1533.4,1532.98,0,2023-03-09 00:18:00,53868236,53868236,1533.10928007,1.15572243,1539.33161,0.4058634313214634,1533.10928007,1533.10928007,0.0,0.0753842172260043,False,0.0,no problemo
,2023-03-09 00:19:00,1532.82,1533.28962752,1533.375,1532.49279239,0,2023-03-09 00:19:00,53868392,53868392,1533.29462752,1.09974326,1539.24785,0.3882634409036544,1533.29462752,1533.29462752,0.0,0.071724197050032,False,0.0,no problemo
,2023-03-09 00:20:00,1533.07,1532.82,1533.27462899,1532.8,0,2023-03-09 00:20:00,53868546,53868546,1532.85,1.075,1539.168,0.412173402485565,1532.85,1532.85,0.0,0.0701308021006621,False,0.0,no problemo
,2023-03-09 00:21:00,1533.57964765,1533.075,1534.40958729,1533.075,0,2023-03-09 00:21:00,53868705,53868705,1533.07,0.46,1539.05707,0.3905281559224386,1533.07,1533.07,0.0,0.0300051530588949,False,0.0,no problemo
,2023-03-09 00:22:00,1534.485,1533.57964765,1534.485,1533.57964765,0,2023-03-09 00:22:00,53868859,53868859,1533.57964765,0.83108735,1538.96464,0.3511387464127936,1533.57964765,1533.57964765,0.0,0.0541926434191746,False,0.0,no problemo
,2023-03-09 00:23:00,1534.6,1534.505,1534.69999999,1534.33038,0,2023-03-09 00:23:01,53869017,53869017,1534.505,1.0507765,1538.89005,0.2857631614103482,1534.505,1534.505,0.0,0.0684765771372527,False,0.0,no problemo
,2023-03-09 00:24:00,1535.705,1534.64,1535.705,1534.58906218,0,2023-03-09 00:24:00,53869172,53869172,1534.64,0.82894049,1538.80662,0.2715047177188113,1534.64,1534.64,0.0,0.0540153058697805,False,0.0,no problemo
,2023-03-09 00:25:00,1536.135465,1535.64,1536.185038,1535.22,0,2023-03-09 00:25:00,53869328,53869328,1535.705,0.87194742,1538.72835,0.1968704927053154,1535.705,1535.705,0.0,0.0567783148456246,False,0.0,no problemo
,2023-03-09 00:26:00,1537.03435148,1536.135465,1537.16249999,1536.1,0,2023-03-09 00:26:00,53869485,53869485,1536.135465,0.360541,1538.64223,0.1631864543925401,1536.135465,1536.135465,0.0,0.0234706513985731,False,0.0,no problemo
,2023-03-09 00:27:00,1538.680084,1537.04,1538.70845564,1537.01,0,2023-03-09 00:27:00,53869642,53869642,1537.03435148,0.41666392,1538.58342,0.1007829472716991,1537.03435148,1537.03435148,0.0,0.0271083024005805,False,0.0,no problemo
,2023-03-09 00:28:00,1538.53,1538.69,1538.9,1537.7,0,2023-03-09 00:28:01,53869797,53869797,1538.69,0.35553073,1538.56344,0.0082251785609937,1538.69,1538.69,0.0,0.0231060661991694,False,0.0,no problemo
,2023-03-09 00:29:00,1538.3,1538.545,1538.56847624,1537.8,0,2023-03-09 00:29:00,53869948,53869948,1538.56847624,0.61959284,1538.56169,0.0004410749410838,1538.56847624,1538.56847624,0.0,0.0402707353990626,False,0.0,no problemo
,2023-03-09 00:30:00,1537.7,1538.3,1538.335,1537.36865291,0,2023-03-09 00:30:00,53870106,53870106,1538.3,0.87626763,1538.55278,0.0164324254046694,1538.3,1538.3,0.0,0.0569633771045959,False,0.0,no problemo
,2023-03-09 00:31:00,1536.89436179,1537.7,1537.83084792,1536.41,0,2023-03-09 00:31:00,53870264,53870264,1537.7,0.3,1538.5336,0.0542108343630053,1537.7,1537.7,0.0,0.0195096572803537,False,0.0,no problemo
,2023-03-09 00:32:00,1537.0786956,1536.86936179,1537.59413493,1536.8,0,2023-03-09 00:32:00,53870418,53870418,1536.92,0.60088569,1538.49087,0.1022089633813089,1536.92,1536.92,0.0,0.0390967447882778,False,0.0,no problemo
,2023-03-09 00:33:00,1536.34,1537.1,1537.99,1536.34,0,2023-03-09 00:33:00,53870574,53870574,1537.04,0.6590062,1538.45906,0.092324207567789,1537.04,1537.04,0.0,0.0428750195180346,False,0.0,no problemo
,2023-03-09 00:34:00,1536.925,1536.375,1536.925,1535.76444718,0,2023-03-09 00:34:00,53870729,53870729,1536.38939418,0.49060582,1538.42573,0.1325403460681143,1536.38939418,1536.38939418,0.0,0.0319323878346508,False,0.0,no problemo
,2023-03-09 00:35:00,1535.665,1536.925,1537.0,1535.59,0,2023-03-09 00:35:00,53870887,53870887,1536.925,0.725,1538.3836,0.0949037851554196,1536.925,1536.925,0.0,0.0471721131480065,False,0.0,no problemo
,2023-03-09 00:36:00,1534.80749999,1535.665,1535.85,1534.8,0,2023-03-09 00:36:00,53871042,53871042,1535.655,1.0614725,1538.35214,0.1756345012388844,1535.655,1535.655,0.0,0.0691218079581676,False,0.0,no problemo
,2023-03-09 00:37:00,1534.475,1534.81749999,1534.81749999,1533.61250075,0,2023-03-09 00:37:00,53871197,53871197,1534.8,1.1360045,1538.31562,0.2290604639040999,1534.8,1534.8,0.0,0.0740164516549387,False,0.0,no problemo
,2023-03-09 00:38:00,1534.3,1534.475,1534.76,1533.78831466,0,2023-03-09 00:38:00,53871356,53871356,1534.445,0.305,1538.25423,0.2482480636321321,1534.445,1534.445,0.0,0.0198768935999661,False,0.0,no problemo
,2023-03-09 00:39:00,1533.46999999,1534.3,1534.3,1533.4,0,2023-03-09 00:39:00,53871512,53871512,1534.3,0.5395285,1538.18108,0.2529544417649815,1534.3,1534.3,0.0,0.0351644723978361,False,0.0,no problemo
,2023-03-09 00:40:00,1534.30754799,1533.48,1534.31,1533.46,0,2023-03-09 00:40:00,53871668,53871668,1533.46,0.60185627,1538.08887,0.3018578900003917,1533.46,1533.46,0.0,0.0392482536225268,False,0.0,no problemo
,2023-03-09 00:41:00,1533.78749999,1534.27872315,1534.43999999,1533.7451062,0,2023-03-09 00:41:00,53871824,53871824,1534.31,0.46787736,1537.99577,0.2402232925549626,1534.31,1534.31,0.0,0.0304943173152752,False,0.0,no problemo
,2023-03-09 00:42:00,1531.885,1533.7975,1533.7975,1531.875,0,2023-03-09 00:42:00,53871980,53871980,1533.815,0.61013979,1537.91103,0.2670485032419117,1533.815,1533.815,0.0,0.039779229568103,False,0.0,no problemo
,2023-03-09 00:43:00,1533.255,1531.8525,1533.7025,1531.8325,0,2023-03-09 00:43:00,53872137,53872137,1531.8325,1.2769401,1537.83275,0.3917040538048417,1531.8325,1531.8325,0.0,0.0833602955936762,False,0.0,no problemo
,2023-03-09 00:44:00,1533.59,1533.31,1533.81,1533.22,0,2023-03-09 00:44:00,53872290,53872290,1533.255,0.80685627,1537.76105,0.2938878399222542,1533.255,1533.255,0.0,0.0526237494741579,False,0.0,no problemo
,2023-03-09 00:45:00,1534.845,1533.59,1535.1,1533.59,0,2023-03-09 00:45:00,53872448,53872448,1533.52245702,0.51754298,1537.68143,0.2712039175534423,1533.52245702,1533.52245702,0.0,0.0337486404343702,False,0.0,no problemo
,2023-03-09 00:46:00,1535.02074917,1534.845,1535.14999999,1534.8,0,2023-03-09 00:46:00,53872604,53872604,1534.8,0.34214045,1537.60758,0.1829280688037623,1534.8,1534.8,0.0,0.0222921846494657,False,0.0,no problemo
,2023-03-09 00:47:00,1535.017542,1535.02074917,1535.145,1534.30459717,0,2023-03-09 00:47:00,53872761,53872761,1535.00824917,0.38824917,1537.54557,0.1652968856272898,1535.00824917,1535.00824917,0.0,0.0252929696117223,False,0.0,no problemo
,2023-03-09 00:48:00,1535.1,1535.017542,1535.19,1534.79,0,2023-03-09 00:48:00,53872916,53872916,1534.975,0.45499999,1537.47323,0.1627537907783611,1534.975,1534.975,0.0,0.029642175931204,False,0.0,no problemo
,2023-03-09 00:49:00,1535.6,1535.09999999,1535.785,1535.09999999,0,2023-03-09 00:49:00,53873074,53873074,1535.1,0.44,1537.40457,0.1501250732851288,1535.1,1535.1,0.0,0.0286626278418344,False,0.0,no problemo
,2023-03-09 00:50:00,1535.2,1535.6,1535.775,1535.2,0,2023-03-09 00:50:00,53873229,53873229,1535.58,0.35,1537.36073,0.1159646517928194,1535.58,1535.58,0.0,0.0227926907096992,False,0.0,no problemo
,2023-03-09 00:51:00,1534.79008,1535.15,1535.39,1534.7390401,0,2023-03-09 00:51:00,53873387,53873387,1535.2,0.7064102800000001,1537.31121,0.1375201928087564,1535.2,1535.2,0.0,0.0460142183428869,False,0.0,no problemo
,2023-03-09 00:52:00,1534.58456909,1534.79008,1534.855,1534.21976905,0,2023-03-09 00:52:00,53873540,53873540,1534.79008,0.6099498,1537.26099,0.1609933522635228,1534.79008,1534.79008,0.0,0.0397415782098357,False,0.0,no problemo
,2023-03-09 00:53:00,1535.92993507,1534.570038,1535.92993507,1534.570038,0,2023-03-09 00:53:00,53873698,53873698,1534.59453108,0.48546892,1537.19077,0.1691807749485952,1534.59453108,1534.59453108,0.0,0.0316349960962223,False,0.0,no problemo
,2023-03-09 00:54:00,1535.965,1535.94858462,1536.3625682,1535.76008,0,2023-03-09 00:54:00,53873852,53873852,1535.89441337,0.5355866300000001,1537.14029,0.0811173358763938,1535.89441337,1535.89441337,0.0,0.0348713183235582,False,0.0,no problemo
,2023-03-09 00:55:00,1535.9,1535.965,1536.5,1535.9,0,2023-03-09 00:55:00,53874007,53874007,1535.965,1.0,1537.11051,0.0745791733535632,1535.965,1535.965,0.0,0.065105650193852,False,0.0,no problemo
,2023-03-09 00:56:00,1535.7088973,1535.97,1536.2,1535.57891644,0,2023-03-09 00:56:00,53874164,53874164,1535.94474916,0.33025234,1537.08967,0.0745417985006504,1535.94474916,1535.94474916,0.0,0.021501576810013,False,0.0,no problemo
,2023-03-09 00:57:00,1535.835046,1535.765,1536.2,1535.55,0,2023-03-09 00:57:00,53874319,53874319,1535.7088973,0.3488973,1537.06199,0.0881086710104283,1535.7088973,1535.7088973,0.0,0.0227189736683438,False,0.0,no problemo
,2023-03-09 00:58:00,1535.77750092,1535.835046,1536.217546,1535.21452998,0,2023-03-09 00:58:00,53874477,53874477,1535.835046,0.38847902,1537.03951,0.0784240471095581,1535.835046,1535.835046,0.0,0.025294319270274,False,0.0,no problemo
,2023-03-09 00:59:00,1535.69749999,1535.74805889,1535.77750092,1535.29999998,0,2023-03-09 00:59:00,53874635,53874635,1535.77750092,0.40249908,1537.00877,0.0801723608571138,1535.77750092,1535.77750092,0.0,0.0262081636017512,False,0.0,no problemo
,2023-03-09 01:00:00,1534.952546,1535.7025,1536.07942288,1534.87024168,0,2023-03-09 01:00:00,53874791,53874791,1535.69749999,0.33207249,1536.97576,0.0832364453291265,1535.69749999,1535.69749999,0.0,0.0216235612809268,False,0.0,no problemo
,2023-03-09 01:01:00,1535.100092,1534.92999999,1535.235092,1534.900345,0,2023-03-09 01:01:00,53874945,53874945,1534.952546,0.667454,1536.94203,0.129612085089173,1534.952546,1534.952546,0.0,0.0434836895602634,False,0.0,no problemo
,2023-03-09 01:02:00,1534.715092,1535.100092,1535.21,1534.710092,0,2023-03-09 01:02:00,53875100,53875100,1535.13,0.6257556,1536.90821,0.1158344895871974,1535.13,1535.13,0.0,0.0407623849445975,False,0.0,no problemo
,2023-03-09 01:03:00,1534.1178,1534.715092,1534.82057,1533.96457673,0,2023-03-09 01:03:00,53875256,53875256,1534.715092,0.664908,1536.87287,0.1405979527566936,1534.715092,1534.715092,0.0,0.0433245234549371,False,0.0,no problemo
,2023-03-09 01:04:00,1533.5175,1534.1178,1534.31658134,1533.39999999,0,2023-03-09 01:04:00,53875415,53875415,1534.1178,0.42903823,1536.82102,0.1762068075867512,1534.1178,1534.1178,0.0,0.027966446253345,False,0.0,no problemo
,2023-03-09 01:05:00,1532.9050015,1533.435,1533.79999998,1532.780092,0,2023-03-09 01:05:00,53875570,53875570,1533.52474986,0.65473806,1536.75445,0.2106063263925036,1533.52474986,1533.52474986,0.0,0.0426949783536113,False,0.0,no problemo
