s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2022-07-27 00:00:00,1449.34,1451.26,1451.71365004,1448.94516501,0,2022-07-27 00:00:00.102,143295258,143295258,1451.26,0.79999999,1407.2447,3.032902443394018,1451.26,1451.26,0.0,0.0551245118035362,False,0.0,no problemo
k,2022-07-27 00:01:00,1453.12524799,1449.355,1454.17,1448.815,0,2022-07-27 00:01:00.142,143295352,143295352,1449.355,0.78499999,1407.65767,2.876957681175417,1449.355,1449.355,0.0,0.0541620231068302,False,0.0,no problemo
,2022-07-27 00:02:00,1452.99499999,1453.31999999,1453.31999999,1452.99499999,0,2022-07-27 00:02:01.349,143295414,143295414,1453.31999999,0.97000001,1407.86715,3.127518371061621,1453.31999999,1453.31999999,0.0,0.0667437322824067,False,0.0,no problemo
,2022-07-27 00:04:00,1446.91699922,1446.44620354,1449.20034191,1446.44620354,0,2022-07-27 00:03:59.491,143295676,143295676,1446.20608007,1.11108007,1408.43974,2.6114079169250957,1446.20608007,1446.20608007,0.0,0.0768272299025475,False,0.0,no problemo
,2022-07-27 00:05:00,1446.98,1446.89834472,1448.7432636,1446.89834472,0,2022-07-27 00:05:00.484,143295782,143295782,1446.89834472,0.7187627600000001,1408.82664,2.631263271461383,1446.89834472,1446.89834472,0.0,0.0496761063154781,False,0.0,no problemo
,2022-07-27 00:07:00,1449.80576569,1449.82749999,1451.39671988,1448.98749999,0,2022-07-27 00:06:59.355,143295984,143295984,1449.78549425,0.6654942500000001,1409.57929,2.773251933438577,1449.78549425,1449.78549425,0.0,0.0459029458247043,False,0.0,no problemo
,2022-07-27 00:08:00,1450.15,1449.82036976,1451.155,1449.82036976,0,2022-07-27 00:07:59.214,143296085,143296085,1449.80576569,0.59423431,1410.02742,2.743701717248214,1449.80576569,1449.80576569,0.0,0.0409871669752388,False,0.0,no problemo
,2022-07-27 00:09:00,1452.215,1450.07,1452.845,1450.07,0,2022-07-27 00:09:00.048,143296178,143296178,1450.07,0.68,1410.47026,2.7308847159102587,1450.07,1450.07,0.0,0.0468942878619652,False,0.0,no problemo
,2022-07-27 00:10:00,1452.80550479,1452.205,1452.80550479,1451.34396248,0,2022-07-27 00:10:00.139,143296269,143296269,1452.205,0.5750000000000001,1410.93444,2.841923833067641,1452.205,1452.205,0.0,0.0395949607665584,False,0.0,no problemo
,2022-07-27 00:11:00,1457.875,1452.8525,1457.875,1452.8525,0,2022-07-27 00:10:58.792,143296369,143296369,1452.80550479,0.94449521,1411.36154,2.852685005209319,1452.80550479,1452.80550479,0.0,0.0650118138240758,False,0.0,no problemo
