s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2022-11-08 00:00:00,1567.21484759,1568.29499999,1568.4825,1566.4,0,2022-11-08 00:00:00.227,26593752,26593752,1568.24264625,0.59341161,1568.93908,0.0444085455567362,1568.24264625,1568.24264625,0.0,0.0378392726035714,False,0.0,no problemo
k,2022-11-08 00:01:00,1568.4275,1567.21484759,1568.4625,1567.05,0,2022-11-08 00:01:00.085,26593909,26593909,1567.2052775,0.5052775,1568.91846,0.1093144927850799,1567.2052775,1567.2052775,0.0,0.0322406711650446,False,0.0,no problemo
,2022-11-08 00:02:00,1569.5,1568.4251802,1569.72566634,1568.30277668,0,2022-11-08 00:01:59.799,26594065,26594065,1568.4151425,0.82653683,1568.90527,0.0312498576887446,1568.4151425,1568.4151425,0.0,0.0526988555263837,False,0.0,no problemo
,2022-11-08 00:03:00,1571.78,1569.5025,1571.9389829,1568.5225,0,2022-11-08 00:02:59.771,26594221,26594221,1569.5325,0.5108018400000001,1568.90624,0.0399010533391313,1569.5325,1569.5325,0.0,0.0325448399443783,False,0.0,no problemo
,2022-11-08 00:04:00,1573.6025,1571.78763875,1573.6025,1571.71477164,0,2022-11-08 00:04:00.017,26594378,26594378,1571.78,0.35,1568.93806,0.1808102915166259,1571.78,1571.78,0.0,0.0222677473946735,False,0.0,no problemo
,2022-11-08 00:05:00,1572.99,1573.65000375,1573.815,1572.015,0,2022-11-08 00:05:00.226,26594533,26594533,1573.5675,0.5674999900000001,1569.02053,0.2889593233210587,1573.5675,1573.5675,0.0,0.036064546960966,False,0.0,no problemo
,2022-11-08 00:06:00,1572.95,1573.10476035,1573.30999999,1572.61,0,2022-11-08 00:05:59.954,26594689,26594689,1572.85,0.55535084,1569.09976,0.238435960199628,1572.85,1572.85,0.0,0.0353085697936866,False,0.0,no problemo
,2022-11-08 00:07:00,1573.43,1572.94999999,1573.7651425,1572.91,0,2022-11-08 00:06:59.994,26594845,26594845,1572.95,0.68600408,1569.17271,0.2401405003337673,1572.95,1572.95,0.0,0.0436125801837312,False,0.0,no problemo
,2022-11-08 00:08:00,1574.365,1573.43,1574.36544082,1573.31,0,2022-11-08 00:08:00.180,26595002,26595002,1573.43,0.4413857,1569.2618,0.2649116897478801,1573.43,1573.43,0.0,0.0280524522857705,False,0.0,no problemo
,2022-11-08 00:09:00,1573.955,1574.365,1574.40000001,1573.935,0,2022-11-08 00:08:59.834,26595159,26595159,1574.345,0.585,1569.36047,0.3166097646957909,1574.345,1574.345,0.0,0.0371583102814186,False,0.0,no problemo
,2022-11-08 00:10:00,1573.38,1573.9049093,1574.29499999,1573.38,0,2022-11-08 00:10:00.094,26595317,26595317,1574.01249999,0.43750001,1569.45965,0.289251196545697,1574.01249999,1574.01249999,0.0,0.0277952055655707,False,0.0,no problemo
,2022-11-08 00:11:00,1571.22,1573.3250015,1573.3250015,1570.96942,0,2022-11-08 00:10:59.954,26595474,26595474,1573.484608,0.53539199,1569.55494,0.2497430213184514,1573.484608,1573.484608,0.0,0.0340258803472197,False,0.0,no problemo
