t,time,price,maxprice,minprice,use_spread,problem_indicator
2023-03-10 01:00:00,0,20123.09250149,20123.09250149,20123.09250149,False,no problemo
2023-03-10 01:01:00,1,20107.665,20107.665,20107.665,False,no problemo
2023-03-10 01:02:00,2,20087.4,20087.4,20087.4,False,no problemo
2023-03-10 01:03:00,3,20064.665,20064.665,20064.665,False,no problemo
2023-03-10 01:04:00,4,20061.38499999,20061.38499999,20061.38499999,False,no problemo
2023-03-10 01:05:00,5,20094.73530499,20094.73530499,20094.73530499,False,no problemo
2023-03-10 01:06:00,6,20098.62702636,20098.62702636,20098.62702636,False,no problemo
2023-03-10 01:07:00,7,20027.25,20027.25,20027.25,False,no problemo
2023-03-10 01:08:00,8,20026.83,20026.83,20026.83,False,no problemo
2023-03-10 01:09:00,9,20041.55,20041.55,20041.55,False,no problemo
2023-03-10 01:10:00,10,20069.68692197,20069.68692197,20069.68692197,False,no problemo
2023-03-10 01:11:00,11,20049.650069,20049.650069,20049.650069,False,no problemo
2023-03-10 01:12:00,12,20001.575,20001.575,20001.575,False,no problemo
2023-03-10 01:13:00,13,20008.7,20008.7,20008.7,False,no problemo
2023-03-10 01:14:00,14,20006.3828095,20006.3828095,20006.3828095,False,no problemo
2023-03-10 01:15:00,14,20000.45,20000.45,20000.45,False,no problemo
2023-03-10 01:16:00,16,19991.2,19991.2,19991.2,False,no problemo
2023-03-10 01:17:00,17,19894.75739999,19894.75739999,19894.75739999,False,no problemo
2023-03-10 01:18:00,18,19853.4720175,19853.4720175,19853.4720175,False,no problemo
2023-03-10 01:19:00,19,19845.64148308,19845.64148308,19845.64148308,False,no problemo
2023-03-10 01:20:00,20,19826.12708427,19826.12708427,19826.12708427,False,no problemo
2023-03-10 01:21:00,21,19852.0,19852.0,19852.0,False,no problemo
2023-03-10 01:22:00,22,19917.2,19917.2,19917.2,False,no problemo
2023-03-10 01:23:00,23,19919.57274526,19919.57274526,19919.57274526,False,no problemo
2023-03-10 01:24:00,23,19910.12,19910.12,19910.12,False,no problemo
2023-03-10 01:25:00,25,19905.2525,19905.2525,19905.2525,False,no problemo
2023-03-10 01:26:00,26,19871.355,19871.355,19871.355,False,no problemo
2023-03-10 01:27:00,27,19905.782015,19905.782015,19905.782015,False,no problemo
2023-03-10 01:28:00,28,19943.34936376,19943.34936376,19943.34936376,False,no problemo
2023-03-10 01:29:00,29,19972.49648318,19972.49648318,19972.49648318,False,no problemo
2023-03-10 01:30:00,30,19993.92068247,19993.92068247,19993.92068247,False,no problemo
2023-03-10 01:31:00,31,19981.640192,19981.640192,19981.640192,False,no problemo
2023-03-10 01:32:00,32,20013.39582183,20013.39582183,20013.39582183,False,no problemo
2023-03-10 01:33:00,33,20054.1,20054.1,20054.1,False,no problemo
2023-03-10 01:34:00,34,20048.5,20048.5,20048.5,False,no problemo
2023-03-10 01:35:00,35,20048.45,20048.45,20048.45,False,no problemo
2023-03-10 01:36:00,36,20053.0,20053.0,20053.0,False,no problemo
2023-03-10 01:37:00,37,20046.45,20046.45,20046.45,False,no problemo
2023-03-10 01:38:00,38,20061.3,20061.3,20061.3,False,no problemo
2023-03-10 01:39:00,39,20081.03,20081.03,20081.03,False,no problemo
2023-03-10 01:40:00,40,20074.0,20074.0,20074.0,False,no problemo
2023-03-10 01:41:00,41,20078.84999999,20078.84999999,20078.84999999,False,no problemo
2023-03-10 01:42:00,42,20091.86541095,20091.86541095,20091.86541095,False,no problemo
2023-03-10 01:43:00,43,20070.84520549,20070.84520549,20070.84520549,False,no problemo
2023-03-10 01:44:00,44,20066.64800778,20066.64800778,20066.64800778,False,no problemo
2023-03-10 01:45:00,45,20043.1,20043.1,20043.1,False,no problemo
2023-03-10 01:46:00,46,20068.37,20068.37,20068.37,False,no problemo
2023-03-10 01:47:00,47,20064.19,20064.19,20064.19,False,no problemo
2023-03-10 01:48:00,48,20073.05,20073.05,20073.05,False,no problemo
2023-03-10 01:49:00,49,20084.7,20084.7,20084.7,False,no problemo
2023-03-10 01:50:00,50,20063.4635,20063.4635,20063.4635,False,no problemo
2023-03-10 01:51:00,51,20073.94416807,20073.94416807,20073.94416807,False,no problemo
2023-03-10 01:52:00,52,20069.19499999,20069.19499999,20069.19499999,False,no problemo
2023-03-10 01:53:00,53,20084.75132754,20084.75132754,20084.75132754,False,no problemo
2023-03-10 01:54:00,54,20086.50648602,20086.50648602,20086.50648602,False,no problemo
2023-03-10 01:55:00,55,20134.0,20134.0,20134.0,False,no problemo
2023-03-10 01:56:00,56,20116.55999999,20116.55999999,20116.55999999,False,no problemo
2023-03-10 01:57:00,57,20109.26566069,20109.26566069,20109.26566069,False,no problemo
2023-03-10 01:58:00,58,20110.41973397,20110.41973397,20110.41973397,False,no problemo
2023-03-10 01:59:00,59,20102.9,20102.9,20102.9,False,no problemo
