t,time,price,maxprice,minprice,use_spread,problem_indicator
2023-01-13 05:00:00,0,16.9552558,16.9552558,16.9552558,False,no problemo
2023-01-13 05:01:00,1,17.0275375,17.0275375,17.0275375,False,no problemo
2023-01-13 05:02:00,1,17.02152765,17.02152765,17.02152765,False,no problemo
2023-01-13 05:03:00,2,16.977335,16.977335,16.977335,False,no problemo
2023-01-13 05:04:00,3,16.98410811,16.98410811,16.98410811,False,no problemo
2023-01-13 05:05:00,5,16.99435086,16.99435086,16.99435086,False,no problemo
2023-01-13 05:06:00,5,17.0140874,17.0140874,17.0140874,False,no problemo
2023-01-13 05:07:00,7,17.00421528,17.00421528,17.00421528,False,no problemo
2023-01-13 05:08:00,7,17.00949999,17.00949999,17.00949999,False,no problemo
2023-01-13 05:09:00,9,16.99475781,16.99475781,16.99475781,False,no problemo
2023-01-13 05:10:00,9,16.97225,16.97225,16.97225,False,no problemo
2023-01-13 05:11:00,10,16.96499999,16.96499999,16.96499999,False,no problemo
2023-01-13 05:12:00,11,16.9570707,16.9570707,16.9570707,False,no problemo
2023-01-13 05:13:00,12,16.94855715,16.94855715,16.94855715,False,no problemo
2023-01-13 05:14:00,13,16.91853687,16.91853687,16.91853687,False,no problemo
2023-01-13 05:15:00,15,16.942375,16.942375,16.942375,False,no problemo
2023-01-13 05:16:00,16,16.94999999,16.94999999,16.94999999,False,no problemo
2023-01-13 05:17:00,17,16.97250834,16.97250834,16.97250834,False,no problemo
2023-01-13 05:18:00,18,16.94532494,16.94532494,16.94532494,False,no problemo
2023-01-13 05:19:00,18,16.95578147,16.95578147,16.95578147,False,no problemo
2023-01-13 05:20:00,19,16.95460882,16.95460882,16.95460882,False,no problemo
2023-01-13 05:21:00,20,16.9630105,16.9630105,16.9630105,False,no problemo
2023-01-13 05:22:00,21,16.9493138,16.9493138,16.9493138,False,no problemo
2023-01-13 05:23:00,22,16.92910715,16.92910715,16.92910715,False,no problemo
2023-01-13 05:24:00,23,16.90353812,16.90353812,16.90353812,False,no problemo
2023-01-13 05:25:00,24,16.925,16.925,16.925,False,no problemo
2023-01-13 05:26:00,25,16.92460952,16.92460952,16.92460952,False,no problemo
2023-01-13 05:27:00,27,16.93021892,16.93021892,16.93021892,False,no problemo
2023-01-13 05:28:00,28,16.91139594,16.91139594,16.91139594,False,no problemo
2023-01-13 05:29:00,28,16.91412813,16.91412813,16.91412813,False,no problemo
2023-01-13 05:30:00,29,16.90209569,16.90209569,16.90209569,False,no problemo
2023-01-13 05:31:00,30,16.8927927,16.8927927,16.8927927,False,no problemo
2023-01-13 05:32:00,31,16.87624244,16.87624244,16.87624244,False,no problemo
2023-01-13 05:33:00,33,16.852975,16.852975,16.852975,False,no problemo
2023-01-13 05:34:00,33,16.81572,16.81572,16.81572,False,no problemo
2023-01-13 05:35:00,35,16.80243235,16.80243235,16.80243235,False,no problemo
2023-01-13 05:36:00,35,16.8,16.8,16.8,False,no problemo
2023-01-13 05:37:00,37,16.83461165,16.83461165,16.83461165,False,no problemo
2023-01-13 05:38:00,38,16.83444999,16.83444999,16.83444999,False,no problemo
2023-01-13 05:39:00,39,16.80391235,16.80391235,16.80391235,False,no problemo
2023-01-13 05:40:00,40,16.81499999,16.81499999,16.81499999,False,no problemo
2023-01-13 05:41:00,40,16.8226045,16.8226045,16.8226045,False,no problemo
2023-01-13 05:42:00,41,16.80448839,16.80448839,16.80448839,False,no problemo
2023-01-13 05:43:00,43,16.83411165,16.83411165,16.83411165,False,no problemo
2023-01-13 05:44:00,44,16.83443665,16.83443665,16.83443665,False,no problemo
2023-01-13 05:45:00,44,16.82449974,16.82449974,16.82449974,False,no problemo
2023-01-13 05:46:00,46,16.829,16.829,16.829,False,no problemo
2023-01-13 05:47:00,47,16.83468344,16.83468344,16.83468344,False,no problemo
2023-01-13 05:48:00,48,16.858235,16.858235,16.858235,False,no problemo
2023-01-13 05:49:00,48,16.89203038,16.89203038,16.89203038,False,no problemo
2023-01-13 05:50:00,49,16.86670564,16.86670564,16.86670564,False,no problemo
2023-01-13 05:51:00,51,16.84106,16.84106,16.84106,False,no problemo
2023-01-13 05:52:00,52,16.84440547,16.84440547,16.84440547,False,no problemo
2023-01-13 05:53:00,53,16.82589413,16.82589413,16.82589413,False,no problemo
2023-01-13 05:54:00,54,16.81418111,16.81418111,16.81418111,False,no problemo
2023-01-13 05:55:00,55,16.78767876,16.78767876,16.78767876,False,no problemo
2023-01-13 05:56:00,55,16.76635562,16.76635562,16.76635562,False,no problemo
2023-01-13 05:57:00,56,16.79680687,16.79680687,16.79680687,False,no problemo
2023-01-13 05:58:00,57,16.83346948,16.83346948,16.83346948,False,no problemo
2023-01-13 05:59:00,58,16.82048048,16.82048048,16.82048048,False,no problemo
2023-01-13 06:00:00,59,16.80827786,16.80827786,16.80827786,False,no problemo
