time,price,maxprice,minprice,use_spread,problem_indicator
1,1407.0925,1407.0925,1407.0925,False,no problemo
1,1407.4125,1407.4125,1407.4125,False,no problemo
2,1407.571065,1407.571065,1407.571065,False,no problemo
4,1407.95,1407.95,1407.95,False,no problemo
4,1408.155,1408.155,1408.155,False,no problemo
5,1408.22196696,1408.22196696,1408.22196696,False,no problemo
7,1408.0,1408.0,1408.0,False,no problemo
8,1408.4,1408.4,1408.4,False,no problemo
8,1407.8,1407.8,1407.8,False,no problemo
9,1407.99999999,1407.99999999,1407.99999999,False,no problemo
10,1408.00300625,1408.00300625,1408.00300625,False,no problemo
12,1407.3875,1407.3875,1407.3875,False,no problemo
12,1406.5625,1406.5625,1406.5625,False,no problemo
14,1406.605,1406.605,1406.605,False,no problemo
15,1406.6,1406.6,1406.6,False,no problemo
16,1406.9875,1406.9875,1406.9875,False,no problemo
17,1408.09999999,1408.09999999,1408.09999999,False,no problemo
18,1408.4,1408.4,1408.4,False,no problemo
18,1408.195,1408.195,1408.195,False,no problemo
20,1408.105,1408.105,1408.105,False,no problemo
20,1409.12,1409.12,1409.12,False,no problemo
21,1409.645,1409.645,1409.645,False,no problemo
22,1408.99999999,1408.99999999,1408.99999999,False,no problemo
24,1408.7889445,1408.7889445,1408.7889445,False,no problemo
25,1409.0,1409.0,1409.0,False,no problemo
25,1408.8011248,1408.8011248,1408.8011248,False,no problemo
26,1408.515,1408.515,1408.515,False,no problemo
27,1408.7658025,1408.7658025,1408.7658025,False,no problemo
29,1408.55,1408.55,1408.55,False,no problemo
29,1408.5,1408.5,1408.5,False,no problemo
31,1408.835,1408.835,1408.835,False,no problemo
31,1409.07313383,1409.07313383,1409.07313383,False,no problemo
32,1409.2975,1409.2975,1409.2975,False,no problemo
34,1409.35,1409.35,1409.35,False,no problemo
34,1409.2050015,1409.2050015,1409.2050015,False,no problemo
35,1408.245,1408.245,1408.245,False,no problemo
36,1408.585435,1408.585435,1408.585435,False,no problemo
37,1408.58,1408.58,1408.58,False,no problemo
39,1409.2,1409.2,1409.2,False,no problemo
40,1409.20000001,1409.20000001,1409.20000001,False,no problemo
40,1409.4250015,1409.4250015,1409.4250015,False,no problemo
41,1409.725,1409.725,1409.725,False,no problemo
42,1410.1,1410.1,1410.1,False,no problemo
44,1409.7025,1409.7025,1409.7025,False,no problemo
45,1410.16499999,1410.16499999,1410.16499999,False,no problemo
46,1408.93,1408.93,1408.93,False,no problemo
46,1409.20030691,1409.20030691,1409.20030691,False,no problemo
47,1409.1,1409.1,1409.1,False,no problemo
49,1409.35,1409.35,1409.35,False,no problemo
49,1409.1,1409.1,1409.1,False,no problemo
51,1409.09499999,1409.09499999,1409.09499999,False,no problemo
51,1409.7675,1409.7675,1409.7675,False,no problemo
52,1409.85,1409.85,1409.85,False,no problemo
53,1410.1,1410.1,1410.1,False,no problemo
54,1410.04670143,1410.04670143,1410.04670143,False,no problemo
55,1411.2525,1411.2525,1411.2525,False,no problemo
56,1411.9875,1411.9875,1411.9875,False,no problemo
57,1411.1,1411.1,1411.1,False,no problemo
58,1411.18551375,1411.18551375,1411.18551375,False,no problemo
