time,price,maxprice,minprice,use_spread,problem_indicator
0,18823.75,18823.75,18823.75,False,no problemo
1,18825.0,18825.0,18825.0,False,no problemo
1,18831.595,18831.595,18831.595,False,no problemo
2,18820.35,18820.35,18820.35,False,no problemo
3,18815.51219934,18815.51219934,18815.51219934,False,no problemo
5,18818.04252474,18818.04252474,18818.04252474,False,no problemo
5,18819.0075,18819.0075,18819.0075,False,no problemo
7,18818.09431978,18818.09431978,18818.09431978,False,no problemo
7,18818.82,18818.82,18818.82,False,no problemo
8,18805.5,18805.5,18805.5,False,no problemo
9,18798.8925,18798.8925,18798.8925,False,no problemo
10,18801.1200195,18801.1200195,18801.1200195,False,no problemo
11,18805.1325,18805.1325,18805.1325,False,no problemo
12,18806.57221734,18806.57221734,18806.57221734,False,no problemo
13,18805.99636953,18805.99636953,18805.99636953,False,no problemo
15,18816.4,18816.4,18816.4,False,no problemo
16,18822.01,18822.01,18822.01,False,no problemo
17,18824.96372807,18824.96372807,18824.96372807,False,no problemo
17,18826.10170363,18826.10170363,18826.10170363,False,no problemo
18,18831.34499999,18831.34499999,18831.34499999,False,no problemo
20,18831.69005699,18831.69005699,18831.69005699,False,no problemo
20,18831.960045,18831.960045,18831.960045,False,no problemo
21,18829.44,18829.44,18829.44,False,no problemo
22,18828.22,18828.22,18828.22,False,no problemo
23,18823.97,18823.97,18823.97,False,no problemo
25,18826.03,18826.03,18826.03,False,no problemo
25,18823.30999999,18823.30999999,18823.30999999,False,no problemo
27,18824.925,18824.925,18824.925,False,no problemo
28,18825.0,18825.0,18825.0,False,no problemo
29,18826.18,18826.18,18826.18,False,no problemo
29,18821.75,18821.75,18821.75,False,no problemo
30,18821.88,18821.88,18821.88,False,no problemo
31,18814.16,18814.16,18814.16,False,no problemo
33,18810.205,18810.205,18810.205,False,no problemo
33,18805.42964726,18805.42964726,18805.42964726,False,no problemo
35,18798.23193709,18798.23193709,18798.23193709,False,no problemo
35,18803.5,18803.5,18803.5,False,no problemo
37,18811.66,18811.66,18811.66,False,no problemo
37,18805.01,18805.01,18805.01,False,no problemo
39,18792.08,18792.08,18792.08,False,no problemo
40,18803.82523762,18803.82523762,18803.82523762,False,no problemo
40,18808.0,18808.0,18808.0,False,no problemo
41,18806.105,18806.105,18806.105,False,no problemo
43,18814.0,18814.0,18814.0,False,no problemo
44,18813.38001949,18813.38001949,18813.38001949,False,no problemo
44,18813.95,18813.95,18813.95,False,no problemo
46,18819.45,18819.45,18819.45,False,no problemo
47,18815.63,18815.63,18815.63,False,no problemo
47,18817.0,18817.0,18817.0,False,no problemo
48,18816.8748475,18816.8748475,18816.8748475,False,no problemo
49,18815.25,18815.25,18815.25,False,no problemo
51,18803.795,18803.795,18803.795,False,no problemo
52,18809.2525,18809.2525,18809.2525,False,no problemo
53,18807.42749999,18807.42749999,18807.42749999,False,no problemo
54,18803.29499999,18803.29499999,18803.29499999,False,no problemo
55,18795.0925,18795.0925,18795.0925,False,no problemo
55,18792.94,18792.94,18792.94,False,no problemo
57,18799.252444,18799.252444,18799.252444,False,no problemo
57,18789.5045547,18789.5045547,18789.5045547,False,no problemo
58,18784.06999999,18784.06999999,18784.06999999,False,no problemo
59,18787.32,18787.32,18787.32,False,no problemo
