s,t,c,o,h,l,v
o,2023-03-12 00:00:00,0.96657805,0.96754191,0.96754191,0.96657444,0
k,2023-03-12 00:01:00,0.96706854,0.96656605,0.96706854,0.96646091,0
,2023-03-12 00:02:00,0.96692225,0.96706854,0.96706854,0.96652595,0
,2023-03-12 00:03:00,0.96646091,0.96692225,0.96692225,0.96646091,0
,2023-03-12 00:04:00,0.96585515,0.96646091,0.96651127,0.96565587,0
,2023-03-12 00:05:00,0.96630718,0.96585515,0.96630718,0.96585515,0
,2023-03-12 00:06:00,0.966385,0.96630718,0.966385,0.96594,0
,2023-03-12 00:07:00,0.96625736,0.966385,0.96640645,0.96594,0
,2023-03-12 00:08:00,0.96633,0.96625736,0.96638,0.96599694,0
,2023-03-12 00:09:00,0.96688196,0.966345,0.96688196,0.96615462,0
,2023-03-12 00:10:00,0.96744083,0.96688196,0.96754282,0.96688196,0
,2023-03-12 00:11:00,0.96773,0.96744083,0.96776,0.96714,0
,2023-03-12 00:12:00,0.96761,0.96773,0.96791988,0.967596,0
,2023-03-12 00:13:00,0.9667,0.96761,0.967634,0.96667725,0
,2023-03-12 00:14:00,0.96696192,0.9667,0.96721375,0.96664,0
,2023-03-12 00:15:00,0.96713167,0.96696192,0.967275,0.96695294,0
,2023-03-12 00:16:00,0.96708176,0.96713167,0.9671831,0.96690734,0
,2023-03-12 00:17:00,0.96743128,0.96708176,0.96754562,0.96679,0
,2023-03-12 00:18:00,0.967695,0.96743128,0.96806996,0.967295,0
,2023-03-12 00:19:00,0.96761,0.967695,0.96794852,0.96727,0
,2023-03-12 00:20:00,0.96783606,0.96761,0.96797243,0.96743306,0
,2023-03-12 00:21:00,0.96796923,0.96783606,0.96806,0.96783031,0
,2023-03-12 00:22:00,0.96773,0.96796923,0.96796923,0.96758126,0
,2023-03-12 00:23:00,0.96776454,0.96773,0.96783097,0.96766883,0
,2023-03-12 00:24:00,0.96773533,0.96783097,0.96783097,0.96746352,0
,2023-03-12 00:25:00,0.96767351,0.96773533,0.9680174,0.96679,0
,2023-03-12 00:26:00,0.96736,0.96767351,0.96787027,0.96736,0
,2023-03-12 00:27:00,0.96667859,0.96736,0.96785069,0.9665657,0
,2023-03-12 00:28:00,0.96676428,0.96676428,0.96679,0.96656625,0
,2023-03-12 00:29:00,0.96652268,0.96676428,0.9668232,0.96652268,0
,2023-03-12 00:30:00,0.96647234,0.96652268,0.96672021,0.96642268,0
,2023-03-12 00:31:00,0.96677438,0.96647234,0.96724653,0.96627234,0
,2023-03-12 00:32:00,0.9668717,0.96677438,0.96710512,0.96667239,0
,2023-03-12 00:33:00,0.9668717,0.9668717,0.9668717,0.9668717,0
,2023-03-12 00:34:00,0.96696904,0.9668717,0.96696904,0.9667717,0
,2023-03-12 00:35:00,0.96696904,0.96696904,0.96696904,0.96656904,0
,2023-03-12 00:36:00,0.96697459,0.96696904,0.96706751,0.96686904,0
,2023-03-12 00:37:00,0.96736854,0.96697459,0.96769389,0.96696641,0
,2023-03-12 00:38:00,0.96727114,0.96736854,0.96791,0.96727114,0
,2023-03-12 00:39:00,0.96717044,0.96727114,0.96727114,0.96666974,0
,2023-03-12 00:40:00,0.9675752,0.96717044,0.96764007,0.96717044,0
,2023-03-12 00:41:00,0.96727114,0.96751089,0.967608,0.96687114,0
,2023-03-12 00:42:00,0.96711231,0.96727114,0.96727727,0.96687114,0
