t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-07-27 03:01:00,0,1437.26,1437.26,1437.26,False,no problemo
2022-07-27 03:02:00,1,1436.166318,1436.166318,1436.166318,False,no problemo
2022-07-27 03:03:00,2,1438.01499999,1438.01499999,1438.01499999,False,no problemo
2022-07-27 03:04:00,3,1437.185,1437.185,1437.185,False,no problemo
2022-07-27 03:05:00,5,1437.27530269,1437.27530269,1437.27530269,False,no problemo
2022-07-27 03:06:00,5,1436.93,1436.93,1436.93,False,no problemo
2022-07-27 03:07:00,6,1438.025,1438.025,1438.025,False,no problemo
2022-07-27 03:08:00,7,1436.99999999,1436.99999999,1436.99999999,False,no problemo
2022-07-27 03:09:00,8,1434.615,1434.615,1434.615,False,no problemo
2022-07-27 03:10:00,10,1433.775,1433.775,1433.775,False,no problemo
2022-07-27 03:11:00,10,1432.56987647,1432.56987647,1432.56987647,False,no problemo
2022-07-27 03:12:00,12,1434.01,1434.01,1434.01,False,no problemo
2022-07-27 03:13:00,13,1434.6310161,1434.6310161,1434.6310161,False,no problemo
2022-07-27 03:14:00,13,1435.76,1435.76,1435.76,False,no problemo
2022-07-27 03:15:00,15,1434.95500075,1434.95500075,1434.95500075,False,no problemo
2022-07-27 03:16:00,16,1434.16,1434.16,1434.16,False,no problemo
2022-07-27 03:17:00,17,1430.12076345,1430.12076345,1430.12076345,False,no problemo
2022-07-27 03:18:00,17,1429.95,1429.95,1429.95,False,no problemo
2022-07-27 03:19:00,18,1431.44,1431.44,1431.44,False,no problemo
2022-07-27 03:20:00,19,1428.9075,1428.9075,1428.9075,False,no problemo
2022-07-27 03:21:00,21,1429.11775,1429.11775,1429.11775,False,no problemo
2022-07-27 03:22:00,22,1429.65,1429.65,1429.65,False,no problemo
2022-07-27 03:23:00,22,1430.09,1430.09,1430.09,False,no problemo
2022-07-27 03:24:00,24,1429.44182356,1429.44182356,1429.44182356,False,no problemo
2022-07-27 03:25:00,25,1431.621,1431.621,1431.621,False,no problemo
2022-07-27 03:26:00,26,1431.80839989,1431.80839989,1431.80839989,False,no problemo
2022-07-27 03:27:00,27,1430.83999999,1430.83999999,1430.83999999,False,no problemo
2022-07-27 03:28:00,28,1430.51,1430.51,1430.51,False,no problemo
2022-07-27 03:29:00,29,1430.0575,1430.0575,1430.0575,False,no problemo
2022-07-27 03:31:00,31,1429.58500074,1429.58500074,1429.58500074,False,no problemo
2022-07-27 03:32:00,32,1430.34,1430.34,1430.34,False,no problemo
2022-07-27 03:33:00,33,1429.01590732,1429.01590732,1429.01590732,False,no problemo
2022-07-27 03:34:00,33,1428.715,1428.715,1428.715,False,no problemo
2022-07-27 03:35:00,35,1426.48,1426.48,1426.48,False,no problemo
2022-07-27 03:36:00,35,1427.76786179,1427.76786179,1427.76786179,False,no problemo
2022-07-27 03:37:00,37,1425.5334375,1425.5334375,1425.5334375,False,no problemo
2022-07-27 03:38:00,37,1425.47975614,1425.47975614,1425.47975614,False,no problemo
2022-07-27 03:39:00,39,1422.53066254,1422.53066254,1422.53066254,False,no problemo
2022-07-27 03:40:00,40,1423.56625,1423.56625,1423.56625,False,no problemo
2022-07-27 03:41:00,41,1423.83,1423.83,1423.83,False,no problemo
2022-07-27 03:42:00,42,1421.79625,1421.79625,1421.79625,False,no problemo
2022-07-27 03:43:00,42,1422.69577787,1422.69577787,1422.69577787,False,no problemo
2022-07-27 03:44:00,43,1424.2175,1424.2175,1424.2175,False,no problemo
2022-07-27 03:45:00,44,1423.16254613,1423.16254613,1423.16254613,False,no problemo
2022-07-27 03:46:00,45,1423.12650013,1423.12650013,1423.12650013,False,no problemo
2022-07-27 03:47:00,47,1424.29999999,1424.29999999,1424.29999999,False,no problemo
2022-07-27 03:48:00,47,1423.835,1423.835,1423.835,False,no problemo
2022-07-27 03:49:00,49,1423.21,1423.21,1423.21,False,no problemo
2022-07-27 03:50:00,49,1424.615,1424.615,1424.615,False,no problemo
2022-07-27 03:51:00,50,1423.6425,1423.6425,1423.6425,False,no problemo
2022-07-27 03:52:00,51,1424.01678212,1424.01678212,1424.01678212,False,no problemo
2022-07-27 03:53:00,53,1424.80481061,1424.80481061,1424.80481061,False,no problemo
2022-07-27 03:54:00,54,1425.13703698,1425.13703698,1425.13703698,False,no problemo
2022-07-27 03:55:00,54,1424.78624075,1424.78624075,1424.78624075,False,no problemo
2022-07-27 03:56:00,56,1423.925,1423.925,1423.925,False,no problemo
2022-07-27 03:57:00,56,1424.76443854,1424.76443854,1424.76443854,False,no problemo
2022-07-27 03:58:00,57,1424.23,1424.23,1424.23,False,no problemo
2022-07-27 03:59:00,59,1424.1325,1424.1325,1424.1325,False,no problemo
2022-07-27 04:00:00,59,1424.65,1424.65,1424.65,False,no problemo
