Datetime,Open,High,Low,Close,Volume,ema,Date
2023-01-07,16952.1171875,16966.263671875,16937.373046875,16966.263671875,0,16924.72162485045,2023-01-07
2023-01-07,16967.375,16975.017578125,16947.537109375,16952.466796875,0,16931.657917856588,2023-01-07
2023-01-07,16953.025390625,16957.388671875,16941.71875,16945.427734375,0,16935.10037198619,2023-01-07
2023-01-07,16945.62109375,16955.416015625,16939.064453125,16951.7265625,0,16939.256919614643,2023-01-07
2023-01-07,16951.20703125,16952.888671875,16941.666015625,16942.537109375,0,16940.07696705473,2023-01-07
2023-01-07,16942.33984375,16944.591796875,16938.525390625,16938.525390625,0,16939.689072947298,2023-01-07
2023-01-07,16938.037109375,16942.12890625,16929.478515625,16940.14453125,0,16939.802937522974,2023-01-07
2023-01-07,16939.90234375,16950.287109375,16938.291015625,16949.208984375,0,16942.154449235983,2023-01-07
2023-01-07,16948.93359375,16952.052734375,16932.02734375,16933.39453125,0,16939.964469739487,2023-01-07
2023-01-07,16934.05859375,16937.205078125,16928.6953125,16936.97265625,0,16939.216516367116,2023-01-07
2023-01-07,16937.373046875,16937.373046875,16918.591796875,16928.298828125,0,16936.487094306587,2023-01-07
2023-01-07,16928.953125,16928.953125,16916.083984375,16924.556640625,0,16933.50448088619,2023-01-07
2023-01-07,16924.05859375,16924.05859375,16914.19140625,16922.123046875,0,16930.659122383393,2023-01-07
2023-01-07,16922.263671875,16936.40234375,16921.125,16929.830078125,0,16930.451861318794,2023-01-07
2023-01-07,16928.935546875,16942.818359375,16916.763671875,16939.5625,0,16932.729520989094,2023-01-07
2023-01-07,16940.541015625,16946.4296875,16939.900390625,16944.93359375,0,16935.780539179323,2023-01-07
2023-01-07,16944.77734375,16944.77734375,16923.494140625,16926.69921875,0,16933.510209071992,2023-01-07
2023-01-07,16925.9765625,16937.0390625,16925.9765625,16936.33203125,0,16934.215664616495,2023-01-07
2023-01-07,16936.548828125,16944.259765625,16935.404296875,16944.259765625,0,16936.72668986862,2023-01-07
2023-01-07,16944.1484375,16947.669921875,16942.994140625,16947.669921875,0,16939.462497870216,2023-01-07
2023-01-07,16947.837890625,16950.63671875,16943.80078125,16950.63671875,0,16942.25605309016,2023-01-07
2023-01-07,16950.095703125,16951.65625,16942.93359375,16948.73828125,0,16943.876610130123,2023-01-07
2023-01-07,16947.126953125,16947.126953125,16939.22265625,16944.046875,0,16943.91917634759,2023-01-07
2023-01-07,16943.806640625,16955.140625,16940.68359375,16955.140625,0,16946.724538510694,2023-01-07
