Datetime,Open,High,Low,Close,Volume,ema,Date
2023-01-18,21161.05078125,21246.19921875,21141.95703125,21223.77734375,0,21243.593677697,2023-01-18
2023-01-18,21224.146484375,21262.375,21205.50390625,21231.07421875,0,21240.463812960246,2023-01-18
2023-01-18,21230.6875,21306.6484375,21190.46875,21293.302734375,475039744,21253.673543313933,2023-01-18
2023-01-18,21294.357421875,21347.630859375,21279.57421875,21295.115234375,274837504,21264.0339660792,2023-01-18
2023-01-18,21292.177734375,21299.873046875,21255.142578125,21282.591796875,0,21268.67342377815,2023-01-18
2023-01-18,21283.513671875,21308.716796875,21273.4609375,21308.716796875,11487232,21278.68426705236,2023-01-18
2023-01-18,21309.4609375,21311.88671875,21256.93359375,21262.197265625,0,21274.56251669552,2023-01-18
2023-01-18,21260.8984375,21300.080078125,21255.53515625,21300.080078125,0,21280.94190705289,2023-01-18
2023-01-18,21298.306640625,21299.1953125,21226.458984375,21230.298828125,0,21268.28113732092,2023-01-18
2023-01-18,21229.73828125,21267.50390625,21195.365234375,21233.767578125,122802176,21259.65274752194,2023-01-18
2023-01-18,21233.6484375,21250.40625,21196.400390625,21196.400390625,0,21243.839658297708,2023-01-18
2023-01-18,21189.888671875,21235.95703125,21188.7109375,21221.142578125,0,21238.16538825453,2023-01-18
2023-01-18,21221.427734375,21276.673828125,21217.826171875,21272.419921875,0,21246.729021659645,2023-01-18
2023-01-18,21272.900390625,21422.591796875,21267.375,21417.205078125,911290368,21289.348035775984,2023-01-18
2023-01-18,21418.041015625,21564.501953125,21367.775390625,21422.412109375,0,21322.614054175738,2023-01-18
2023-01-18,21425.060546875,21515.00390625,21028.021484375,21049.8359375,448841728,21254.419525006804,2023-01-18
2023-01-18,21031.5390625,21033.373046875,20541.544921875,20619.494140625,2298863616,21095.688178911358,2023-01-18
2023-01-18,20684.919921875,21074.154296875,20684.919921875,20889.46484375,2426488832,21044.132345121016,2023-01-18
2023-01-18,20893.591796875,21037.55859375,20886.568359375,20949.736328125,322357248,21020.53334087201,2023-01-18
2023-01-18,20946.17578125,20975.7890625,20903.6875,20923.8671875,0,20996.36680252901,2023-01-18
2023-01-18,20922.708984375,20935.126953125,20749.44140625,20750.865234375,327014400,20934.991410490507,2023-01-18
2023-01-18,20745.568359375,20833.353515625,20745.568359375,20804.2421875,222650368,20902.30410474288,2023-01-18
2023-01-18,20798.248046875,20807.099609375,20706.81640625,20807.099609375,138848256,20878.50298090091,2023-01-18
2023-01-18,20807.23046875,20815.330078125,20686.021484375,20686.021484375,0,20830.38260676943,2023-01-18
