c,time
1.00098647,0
1.0012295,1
1.0012164,2
1.001514,3
1.001457,4
1.00155,5
1.00155075,6
1.0017715,7
1.001715,8
1.00168754,9
1.00175041,10
1.00185041,11
1.00182649,12
1.0017665,13
1.00221528,14
1.00260963,15
1.00303499,16
1.00292815,17
1.00289598,18
1.00293085,19
1.00292537,20
1.00305,21
1.00301027,22
1.00291754,23
1.002835,24
1.0028875,25
1.00267837,26
1.00267256,27
1.0032,28
1.00290038,29
1.00287575,30
1.00295003,31
1.00298294,32
1.00299013,33
1.00285037,34
1.00285037,35
1.00300875,36
1.0029935,37
1.0029175,38
1.00285749,39
1.00284969,40
1.00305,41
1.0031275,42
1.00315,43
1.00309898,44
1.00304254,45
1.00309,46
1.00298,47
1.00298,48
1.002945,49
1.00300883,50
1.00305354,51
1.00325038,52
1.00327965,53
1.00349757,54
1.0035134,55
1.00339438,56
1.00322838,57
1.00325004,58
1.00325008,59
1.0071555,0
1.0071795,1
1.00717502,2
1.00715,3
1.00715038,4
1.00721528,5
1.007345,6
1.007262,7
1.00743,8
1.00768,9
1.00765,10
1.007775,11
1.00762001,12
1.00763577,13
1.0075765,14
1.007595,15
1.0076015,16
1.00742,17
1.007415,18
1.00745001,19
1.00754,20
1.00748329,21
1.00758457,22
1.00765067,23
1.00774,24
1.00785001,25
1.007805,26
1.007965,27
1.00808,28
1.00824,29
1.00833,30
1.008315,31
1.00835001,32
1.008255,33
1.00815001,34
1.00825001,35
1.00824743,36
1.00815001,37
1.008105,38
1.00818,39
1.00833301,40
1.008375,41
1.008304,42
1.00829,43
1.0082825,44
1.00829119,45
1.00842121,46
1.0082775,47
1.00834317,48
1.00803,49
1.00802331,50
1.0080575,51
1.00812221,52
1.0078475,53
1.007872,54
1.00755038,55
1.00733,56
1.00743999,57
1.00761733,58
1.00775999,59
