time,price,maxprice,minprice,use_spread,problem_indicator
0,20123.09250149,20123.09250149,20123.09250149,False,no problemo
1,20107.665,20107.665,20107.665,False,no problemo
2,20087.4,20087.4,20087.4,False,no problemo
3,20064.665,20064.665,20064.665,False,no problemo
4,20061.38499999,20061.38499999,20061.38499999,False,no problemo
5,20094.73530499,20094.73530499,20094.73530499,False,no problemo
6,20098.62702636,20098.62702636,20098.62702636,False,no problemo
7,20027.25,20027.25,20027.25,False,no problemo
8,20026.83,20026.83,20026.83,False,no problemo
9,20041.55,20041.55,20041.55,False,no problemo
10,20069.68692197,20069.68692197,20069.68692197,False,no problemo
11,20049.650069,20049.650069,20049.650069,False,no problemo
12,20001.575,20001.575,20001.575,False,no problemo
13,20008.7,20008.7,20008.7,False,no problemo
14,20006.3828095,20006.3828095,20006.3828095,False,no problemo
14,20000.45,20000.45,20000.45,False,no problemo
16,19991.2,19991.2,19991.2,False,no problemo
17,19894.75739999,19894.75739999,19894.75739999,False,no problemo
18,19853.4720175,19853.4720175,19853.4720175,False,no problemo
19,19845.64148308,19845.64148308,19845.64148308,False,no problemo
20,19826.12708427,19826.12708427,19826.12708427,False,no problemo
21,19852.0,19852.0,19852.0,False,no problemo
22,19917.2,19917.2,19917.2,False,no problemo
23,19919.57274526,19919.57274526,19919.57274526,False,no problemo
23,19910.12,19910.12,19910.12,False,no problemo
25,19905.2525,19905.2525,19905.2525,False,no problemo
26,19871.355,19871.355,19871.355,False,no problemo
27,19905.782015,19905.782015,19905.782015,False,no problemo
28,19943.34936376,19943.34936376,19943.34936376,False,no problemo
29,19972.49648318,19972.49648318,19972.49648318,False,no problemo
30,19993.92068247,19993.92068247,19993.92068247,False,no problemo
31,19981.640192,19981.640192,19981.640192,False,no problemo
32,20013.39582183,20013.39582183,20013.39582183,False,no problemo
33,20054.1,20054.1,20054.1,False,no problemo
34,20048.5,20048.5,20048.5,False,no problemo
35,20048.45,20048.45,20048.45,False,no problemo
36,20053.0,20053.0,20053.0,False,no problemo
37,20046.45,20046.45,20046.45,False,no problemo
38,20061.3,20061.3,20061.3,False,no problemo
39,20081.03,20081.03,20081.03,False,no problemo
40,20074.0,20074.0,20074.0,False,no problemo
41,20078.84999999,20078.84999999,20078.84999999,False,no problemo
42,20091.86541095,20091.86541095,20091.86541095,False,no problemo
43,20070.84520549,20070.84520549,20070.84520549,False,no problemo
44,20066.64800778,20066.64800778,20066.64800778,False,no problemo
45,20043.1,20043.1,20043.1,False,no problemo
46,20068.37,20068.37,20068.37,False,no problemo
47,20064.19,20064.19,20064.19,False,no problemo
48,20073.05,20073.05,20073.05,False,no problemo
49,20084.7,20084.7,20084.7,False,no problemo
50,20063.4635,20063.4635,20063.4635,False,no problemo
51,20073.94416807,20073.94416807,20073.94416807,False,no problemo
52,20069.19499999,20069.19499999,20069.19499999,False,no problemo
53,20084.75132754,20084.75132754,20084.75132754,False,no problemo
54,20086.50648602,20086.50648602,20086.50648602,False,no problemo
55,20134.0,20134.0,20134.0,False,no problemo
56,20116.55999999,20116.55999999,20116.55999999,False,no problemo
57,20109.26566069,20109.26566069,20109.26566069,False,no problemo
58,20110.41973397,20110.41973397,20110.41973397,False,no problemo
59,20102.9,20102.9,20102.9,False,no problemo
