c,time
0.99999091,0
1.0,1
1.00001,2
0.99999842,3
1.000005,4
1.0,5
1.0,6
1.000005,7
1.0000025,8
1.0,9
1.0,10
1.0,11
1.000005,12
1.0,13
1.000005,14
1.000005,15
1.000005,16
1.0,17
1.000005,18
1.0,19
0.99999,20
1.00001,21
0.99999643,22
1.0,23
1.00000448,24
1.0,25
1.0,26
0.999995,27
0.999985,28
1.0,29
1.0,30
0.99998443,31
1.0,32
1.0,33
1.0,34
1.00001143,35
0.99999,36
0.9999875,37
0.99998502,38
0.99998,39
0.99998,40
0.99999,41
0.999985,42
0.99998,43
0.999985,44
0.999985,45
0.99998,46
0.99999111,47
0.99998,48
0.99998,49
0.99998,50
1.00000307,51
0.99998,52
0.99999287,53
0.99998,54
0.99998,55
0.99998386,56
0.99997853,57
0.99997937,58
0.99998191,59
0.94836841,0
0.94871836,1
0.94986831,2
0.95028157,3
0.94974932,4
0.94978121,5
0.94920629,6
0.94815757,7
0.94537024,8
0.94769584,9
0.94723657,10
0.94638624,11
0.94506334,12
0.94450782,13
0.94325259,14
0.94320214,15
0.94395677,16
0.9452198,17
0.94532068,18
0.94573541,19
0.94621685,20
0.94616821,21
0.94592686,22
0.94601473,23
0.94581878,24
0.94767862,25
0.94734366,26
0.94704725,27
0.94683441,28
0.94613949,29
0.94738451,30
0.9470543,31
0.94724898,32
0.94785771,33
0.94816026,34
0.94755515,35
0.94734984,36
0.94735157,37
0.94734279,38
0.94724191,39
0.94693929,40
0.94760653,41
0.94684017,42
0.94724191,43
0.94730601,44
0.94834081,45
0.94795329,46
0.94825588,47
0.94876191,48
0.94936536,49
0.94946686,50
0.95004882,51
0.95007399,52
0.95021853,53
0.95118287,54
0.95099885,55
0.95101356,56
0.95170151,57
0.95269608,58
0.95279607,59
