time,price,maxprice,minprice,use_spread,problem_indicator
0,17.14999999,17.14999999,17.14999999,False,no problemo
1,17.16420772,17.16420772,17.16420772,False,no problemo
2,17.145,17.145,17.145,False,no problemo
3,17.13863051,17.13863051,17.13863051,False,no problemo
4,17.16565999,17.16565999,17.16565999,False,no problemo
5,17.17410127,17.17410127,17.17410127,False,no problemo
6,17.13650565,17.13650565,17.13650565,False,no problemo
7,17.14499999,17.14499999,17.14499999,False,no problemo
8,17.1625175,17.1625175,17.1625175,False,no problemo
9,17.16907443,17.16907443,17.16907443,False,no problemo
10,17.16,17.16,17.16,False,no problemo
11,17.1391859,17.1391859,17.1391859,False,no problemo
11,17.16,17.16,17.16,False,no problemo
13,17.14883,17.14883,17.14883,False,no problemo
14,17.13440181,17.13440181,17.13440181,False,no problemo
14,17.13587209,17.13587209,17.13587209,False,no problemo
16,17.12,17.12,17.12,False,no problemo
17,17.07751041,17.07751041,17.07751041,False,no problemo
18,17.11506883,17.11506883,17.11506883,False,no problemo
19,17.07278289,17.07278289,17.07278289,False,no problemo
20,17.06499999,17.06499999,17.06499999,False,no problemo
21,17.04891349,17.04891349,17.04891349,False,no problemo
22,17.0541352,17.0541352,17.0541352,False,no problemo
23,17.04632499,17.04632499,17.04632499,False,no problemo
24,17.08556133,17.08556133,17.08556133,False,no problemo
25,17.05555416,17.05555416,17.05555416,False,no problemo
26,17.05045161,17.05045161,17.05045161,False,no problemo
27,17.04159056,17.04159056,17.04159056,False,no problemo
28,17.04,17.04,17.04,False,no problemo
28,17.04751744,17.04751744,17.04751744,False,no problemo
29,17.0451733,17.0451733,17.0451733,False,no problemo
31,17.03529003,17.03529003,17.03529003,False,no problemo
32,17.04442669,17.04442669,17.04442669,False,no problemo
32,17.02499999,17.02499999,17.02499999,False,no problemo
34,17.01650082,17.01650082,17.01650082,False,no problemo
35,17.0140874,17.0140874,17.0140874,False,no problemo
36,17.012775,17.012775,17.012775,False,no problemo
36,17.00171936,17.00171936,17.00171936,False,no problemo
38,16.98499194,16.98499194,16.98499194,False,no problemo
39,17.00713373,17.00713373,17.00713373,False,no problemo
40,16.97692875,16.97692875,16.97692875,False,no problemo
41,17.01219286,17.01219286,17.01219286,False,no problemo
42,17.01,17.01,17.01,False,no problemo
43,17.03376481,17.03376481,17.03376481,False,no problemo
44,17.02965077,17.02965077,17.02965077,False,no problemo
45,17.04503855,17.04503855,17.04503855,False,no problemo
46,17.04313934,17.04313934,17.04313934,False,no problemo
47,17.00583288,17.00583288,17.00583288,False,no problemo
48,17.0151,17.0151,17.0151,False,no problemo
49,17.005,17.005,17.005,False,no problemo
50,17.00800103,17.00800103,17.00800103,False,no problemo
51,17.00974999,17.00974999,17.00974999,False,no problemo
52,17.01388902,17.01388902,17.01388902,False,no problemo
53,17.00500287,17.00500287,17.00500287,False,no problemo
54,16.995,16.995,16.995,False,no problemo
54,16.98769082,16.98769082,16.98769082,False,no problemo
56,17.01030501,17.01030501,17.01030501,False,no problemo
57,17.01565815,17.01565815,17.01565815,False,no problemo
58,17.02499999,17.02499999,17.02499999,False,no problemo
59,17.03999999,17.03999999,17.03999999,False,no problemo
