c,time
1.00332999,0
1.0032925,1
1.00335,2
1.003395,3
1.00343007,4
1.00353054,5
1.00356503,6
1.003565,7
1.00353125,8
1.0035,9
1.00340999,10
1.0034805,11
1.0034855,12
1.003315,13
1.00335396,14
1.00347169,15
1.003395,16
1.00342,17
1.00371075,18
1.00384655,19
1.00385001,20
1.0036825,21
1.00375296,22
1.003835,23
1.00376479,24
1.00375001,25
1.00368511,26
1.00355023,27
1.00347984,28
1.00345239,29
1.00349287,30
1.00343264,31
1.00336011,32
1.00342,33
1.00355078,34
1.00356155,35
1.00364,36
1.003575,37
1.00367364,38
1.00371198,39
1.003665,40
1.00364449,41
1.00370037,42
1.00365038,43
1.0038,44
1.00371575,45
1.00440122,46
1.00424888,47
1.00407055,48
1.0038046,49
1.003655,50
1.00358999,51
1.003495,52
1.00350239,53
1.00346529,54
1.00361,55
1.00354719,56
1.00369,57
1.00369001,58
1.00366461,59
1.00770496,0
1.007629,1
1.00765001,2
1.00774,3
1.00769,4
1.00769847,5
1.00765007,6
1.00769,7
1.00776524,8
1.00771022,9
1.00777315,10
1.007654,11
1.00775066,12
1.0079,13
1.00800045,14
1.00817,15
1.00818,16
1.00820045,17
1.00825038,18
1.00818,19
1.00812,20
1.00805001,21
1.008055,22
1.00800015,23
1.0079875,24
1.00796087,25
1.00797966,26
1.00795746,27
1.00795001,28
1.00795001,29
1.0080015,30
1.00796287,31
1.00812,32
1.008135,33
1.00811499,34
1.00813351,35
1.008085,36
1.00809,37
1.00802992,38
1.0080625,39
1.00807,40
1.00776341,41
1.0078885,42
1.00790125,43
1.00790094,44
1.007874,45
1.00750215,46
1.00745038,47
1.007485,48
1.00745038,49
1.00745001,50
1.007455,51
1.0074325,52
1.00745038,53
1.00746857,54
1.00751,55
1.00756511,56
1.00757037,57
1.00774999,58
1.0077,59
