time,price,maxprice,minprice,use_spread,problem_indicator
0,20037.65061718,20037.65061718,20037.65061718,False,no problemo
1,20037.51474569,20037.51474569,20037.51474569,False,no problemo
2,20047.57044539,20047.57044539,20047.57044539,False,no problemo
3,20038.9,20038.9,20038.9,False,no problemo
4,20020.2,20020.2,20020.2,False,no problemo
5,20014.9008164,20014.9008164,20014.9008164,False,no problemo
6,20022.24652021,20022.24652021,20022.24652021,False,no problemo
7,20044.0,20044.0,20044.0,False,no problemo
8,20048.75,20048.75,20048.75,False,no problemo
9,20044.55,20044.55,20044.55,False,no problemo
9,20049.1,20049.1,20049.1,False,no problemo
11,20052.5,20052.5,20052.5,False,no problemo
12,20054.0,20054.0,20054.0,False,no problemo
13,20050.995,20050.995,20050.995,False,no problemo
14,20044.51,20044.51,20044.51,False,no problemo
15,20050.43999999,20050.43999999,20050.43999999,False,no problemo
16,20043.695,20043.695,20043.695,False,no problemo
17,20048.25953716,20048.25953716,20048.25953716,False,no problemo
18,20055.37,20055.37,20055.37,False,no problemo
19,20052.72737226,20052.72737226,20052.72737226,False,no problemo
20,20055.76793873,20055.76793873,20055.76793873,False,no problemo
20,20084.01517099,20084.01517099,20084.01517099,False,no problemo
22,20088.0,20088.0,20088.0,False,no problemo
23,20091.5,20091.5,20091.5,False,no problemo
24,20092.10141183,20092.10141183,20092.10141183,False,no problemo
25,20106.15749999,20106.15749999,20106.15749999,False,no problemo
26,20132.75,20132.75,20132.75,False,no problemo
27,20113.575,20113.575,20113.575,False,no problemo
28,20108.38,20108.38,20108.38,False,no problemo
29,20102.92549259,20102.92549259,20102.92549259,False,no problemo
30,20086.385,20086.385,20086.385,False,no problemo
31,20087.91,20087.91,20087.91,False,no problemo
32,20090.12530791,20090.12530791,20090.12530791,False,no problemo
33,20083.1450645,20083.1450645,20083.1450645,False,no problemo
34,20087.67023744,20087.67023744,20087.67023744,False,no problemo
35,20100.82514799,20100.82514799,20100.82514799,False,no problemo
36,20095.97,20095.97,20095.97,False,no problemo
37,20093.32999999,20093.32999999,20093.32999999,False,no problemo
38,20083.4,20083.4,20083.4,False,no problemo
39,20095.6458121,20095.6458121,20095.6458121,False,no problemo
40,20090.08148104,20090.08148104,20090.08148104,False,no problemo
40,20089.94048594,20089.94048594,20089.94048594,False,no problemo
42,20090.95,20090.95,20090.95,False,no problemo
43,20099.4,20099.4,20099.4,False,no problemo
44,20098.25,20098.25,20098.25,False,no problemo
45,20097.945,20097.945,20097.945,False,no problemo
46,20095.23322497,20095.23322497,20095.23322497,False,no problemo
47,20099.125,20099.125,20099.125,False,no problemo
48,20091.13,20091.13,20091.13,False,no problemo
49,20081.8579082,20081.8579082,20081.8579082,False,no problemo
50,20081.75,20081.75,20081.75,False,no problemo
51,20079.47150585,20079.47150585,20079.47150585,False,no problemo
52,20078.35,20078.35,20078.35,False,no problemo
52,20072.13,20072.13,20072.13,False,no problemo
54,20056.31,20056.31,20056.31,False,no problemo
55,20063.6050045,20063.6050045,20063.6050045,False,no problemo
56,20058.86781971,20058.86781971,20058.86781971,False,no problemo
57,20056.74965687,20056.74965687,20056.74965687,False,no problemo
58,20054.555,20054.555,20054.555,False,no problemo
59,20054.8,20054.8,20054.8,False,no problemo
