time,price,maxprice,minprice,use_spread,problem_indicator
0,17.06291209,17.06291209,17.06291209,False,no problemo
1,17.04743,17.04743,17.04743,False,no problemo
2,17.01509375,17.01509375,17.01509375,False,no problemo
3,16.99538998,16.99538998,16.99538998,False,no problemo
4,16.97569372,16.97569372,16.97569372,False,no problemo
5,17.02019588,17.02019588,17.02019588,False,no problemo
6,17.08780922,17.08780922,17.08780922,False,no problemo
7,17.00739341,17.00739341,17.00739341,False,no problemo
8,17.01159944,17.01159944,17.01159944,False,no problemo
9,17.03460692,17.03460692,17.03460692,False,no problemo
10,17.06695395,17.06695395,17.06695395,False,no problemo
11,17.03669,17.03669,17.03669,False,no problemo
12,17.003345,17.003345,17.003345,False,no problemo
13,16.99347748,16.99347748,16.99347748,False,no problemo
14,17.005,17.005,17.005,False,no problemo
14,16.97499999,16.97499999,16.97499999,False,no problemo
16,16.995,16.995,16.995,False,no problemo
17,16.87054218,16.87054218,16.87054218,False,no problemo
18,16.85603716,16.85603716,16.85603716,False,no problemo
19,16.8354925,16.8354925,16.8354925,False,no problemo
20,16.84150634,16.84150634,16.84150634,False,no problemo
21,16.87674706,16.87674706,16.87674706,False,no problemo
22,16.96495134,16.96495134,16.96495134,False,no problemo
23,16.96057596,16.96057596,16.96057596,False,no problemo
23,16.95851875,16.95851875,16.95851875,False,no problemo
25,16.95654933,16.95654933,16.95654933,False,no problemo
26,16.91065853,16.91065853,16.91065853,False,no problemo
27,16.926345,16.926345,16.926345,False,no problemo
28,16.981582,16.981582,16.981582,False,no problemo
29,17.03355565,17.03355565,17.03355565,False,no problemo
30,17.0631276,17.0631276,17.0631276,False,no problemo
31,17.04035086,17.04035086,17.04035086,False,no problemo
32,17.10337239,17.10337239,17.10337239,False,no problemo
33,17.1450762,17.1450762,17.1450762,False,no problemo
34,17.15260439,17.15260439,17.15260439,False,no problemo
35,17.16993676,17.16993676,17.16993676,False,no problemo
36,17.1942063,17.1942063,17.1942063,False,no problemo
37,17.17175098,17.17175098,17.17175098,False,no problemo
38,17.19088986,17.19088986,17.19088986,False,no problemo
39,17.23085687,17.23085687,17.23085687,False,no problemo
40,17.2089033,17.2089033,17.2089033,False,no problemo
41,17.18416496,17.18416496,17.18416496,False,no problemo
42,17.20460291,17.20460291,17.20460291,False,no problemo
43,17.19504299,17.19504299,17.19504299,False,no problemo
44,17.21172369,17.21172369,17.21172369,False,no problemo
45,17.17662564,17.17662564,17.17662564,False,no problemo
46,17.21,17.21,17.21,False,no problemo
47,17.19804862,17.19804862,17.19804862,False,no problemo
48,17.21101203,17.21101203,17.21101203,False,no problemo
49,17.265,17.265,17.265,False,no problemo
50,17.23453493,17.23453493,17.23453493,False,no problemo
51,17.24508599,17.24508599,17.24508599,False,no problemo
52,17.22562101,17.22562101,17.22562101,False,no problemo
53,17.24466721,17.24466721,17.24466721,False,no problemo
54,17.23672577,17.23672577,17.23672577,False,no problemo
55,17.29287831,17.29287831,17.29287831,False,no problemo
56,17.2657875,17.2657875,17.2657875,False,no problemo
57,17.26443149,17.26443149,17.26443149,False,no problemo
58,17.25773025,17.25773025,17.25773025,False,no problemo
59,17.24943068,17.24943068,17.24943068,False,no problemo
