t,time,price,maxprice,minprice,use_spread,problem_indicator
2023-03-09 05:00:00,0,21739.07,21739.07,21739.07,False,no problemo
2023-03-09 05:01:00,1,21740.08499999,21740.08499999,21740.08499999,False,no problemo
2023-03-09 05:02:00,2,21736.02301999,21736.02301999,21736.02301999,False,no problemo
2023-03-09 05:03:00,3,21735.64,21735.64,21735.64,False,no problemo
2023-03-09 05:04:00,3,21737.8975,21737.8975,21737.8975,False,no problemo
2023-03-09 05:05:00,5,21738.81,21738.81,21738.81,False,no problemo
2023-03-09 05:06:00,6,21741.39301999,21741.39301999,21741.39301999,False,no problemo
2023-03-09 05:07:00,7,21743.0,21743.0,21743.0,False,no problemo
2023-03-09 05:08:00,8,21746.45,21746.45,21746.45,False,no problemo
2023-03-09 05:09:00,9,21749.02,21749.02,21749.02,False,no problemo
2023-03-09 05:10:00,10,21752.005,21752.005,21752.005,False,no problemo
2023-03-09 05:11:00,11,21757.19999998,21757.19999998,21757.19999998,False,no problemo
2023-03-09 05:12:00,12,21753.13678104,21753.13678104,21753.13678104,False,no problemo
2023-03-09 05:13:00,13,21755.6925,21755.6925,21755.6925,False,no problemo
2023-03-09 05:14:00,14,21752.475,21752.475,21752.475,False,no problemo
2023-03-09 05:15:00,15,21755.73333643,21755.73333643,21755.73333643,False,no problemo
2023-03-09 05:16:00,16,21746.18,21746.18,21746.18,False,no problemo
2023-03-09 05:17:00,17,21745.63631524,21745.63631524,21745.63631524,False,no problemo
2023-03-09 05:18:00,18,21746.17,21746.17,21746.17,False,no problemo
2023-03-09 05:19:00,19,21737.2,21737.2,21737.2,False,no problemo
2023-03-09 05:20:00,20,21737.0,21737.0,21737.0,False,no problemo
2023-03-09 05:21:00,21,21736.0,21736.0,21736.0,False,no problemo
2023-03-09 05:22:00,22,21736.28,21736.28,21736.28,False,no problemo
2023-03-09 05:23:00,23,21736.87787999,21736.87787999,21736.87787999,False,no problemo
2023-03-09 05:24:00,24,21736.50777634,21736.50777634,21736.50777634,False,no problemo
2023-03-09 05:25:00,24,21736.29,21736.29,21736.29,False,no problemo
2023-03-09 05:26:00,26,21732.370045,21732.370045,21732.370045,False,no problemo
2023-03-09 05:27:00,27,21737.96602918,21737.96602918,21737.96602918,False,no problemo
2023-03-09 05:28:00,28,21734.7625,21734.7625,21734.7625,False,no problemo
2023-03-09 05:29:00,29,21735.5,21735.5,21735.5,False,no problemo
2023-03-09 05:30:00,30,21738.8853829,21738.8853829,21738.8853829,False,no problemo
2023-03-09 05:31:00,31,21740.3850405,21740.3850405,21740.3850405,False,no problemo
2023-03-09 05:32:00,32,21737.61091998,21737.61091998,21737.61091998,False,no problemo
2023-03-09 05:33:00,33,21737.2751355,21737.2751355,21737.2751355,False,no problemo
2023-03-09 05:34:00,34,21732.86,21732.86,21732.86,False,no problemo
2023-03-09 05:35:00,35,21732.11999999,21732.11999999,21732.11999999,False,no problemo
2023-03-09 05:36:00,36,21730.40922204,21730.40922204,21730.40922204,False,no problemo
2023-03-09 05:37:00,37,21731.12890766,21731.12890766,21731.12890766,False,no problemo
2023-03-09 05:38:00,37,21732.4934542,21732.4934542,21732.4934542,False,no problemo
2023-03-09 05:39:00,39,21731.86649255,21731.86649255,21731.86649255,False,no problemo
2023-03-09 05:40:00,39,21729.75,21729.75,21729.75,False,no problemo
2023-03-09 05:41:00,41,21731.6,21731.6,21731.6,False,no problemo
2023-03-09 05:42:00,42,21730.62651747,21730.62651747,21730.62651747,False,no problemo
2023-03-09 05:43:00,43,21738.00999999,21738.00999999,21738.00999999,False,no problemo
2023-03-09 05:44:00,44,21741.915,21741.915,21741.915,False,no problemo
2023-03-09 05:45:00,45,21738.505,21738.505,21738.505,False,no problemo
2023-03-09 05:46:00,46,21735.0,21735.0,21735.0,False,no problemo
2023-03-09 05:47:00,47,21739.0,21739.0,21739.0,False,no problemo
2023-03-09 05:48:00,48,21740.75,21740.75,21740.75,False,no problemo
2023-03-09 05:49:00,49,21741.31408103,21741.31408103,21741.31408103,False,no problemo
2023-03-09 05:50:00,50,21748.02030125,21748.02030125,21748.02030125,False,no problemo
2023-03-09 05:51:00,51,21749.735,21749.735,21749.735,False,no problemo
2023-03-09 05:52:00,52,21751.31,21751.31,21751.31,False,no problemo
2023-03-09 05:53:00,53,21750.0,21750.0,21750.0,False,no problemo
2023-03-09 05:54:00,54,21748.3850405,21748.3850405,21748.3850405,False,no problemo
2023-03-09 05:55:00,55,21740.75693795,21740.75693795,21740.75693795,False,no problemo
2023-03-09 05:56:00,56,21743.5025,21743.5025,21743.5025,False,no problemo
2023-03-09 05:57:00,57,21742.79,21742.79,21742.79,False,no problemo
2023-03-09 05:58:00,58,21741.25,21741.25,21741.25,False,no problemo
2023-03-09 05:59:00,59,21735.0,21735.0,21735.0,False,no problemo
