c,time
0.99965,0
0.99965,1
0.99967,2
0.9997005,3
0.99967,4
0.99968,5
0.9997,6
0.9997,7
0.9997005,8
0.9997005,9
0.9997005,10
0.999702,11
0.9997005,12
0.9997005,13
0.9997005,14
0.9997055,15
0.99971,16
0.99971,17
0.99972,18
0.99973,19
0.99977056,20
0.99975998,21
0.99978,22
0.99977,23
0.99978,24
0.99978,25
0.99979,26
0.99979507,27
0.99979,28
0.9998,29
0.9998,30
0.9998,31
0.9998,32
0.999795,33
0.9997926,34
0.9998,35
0.99980275,36
0.99995001,37
0.99992,38
0.99992,39
0.99986655,40
0.99988,41
0.9998998,42
0.99988,43
0.99987779,44
0.99988,45
0.99987,46
0.99987345,47
0.99987,48
0.99984,49
0.99979,50
0.99979,51
0.9998,52
0.99985,53
0.99985012,54
0.999855,55
0.99987,56
0.99986687,57
0.99985001,58
0.99985001,59
