c,time
0.99977838,0
0.99975244,1
0.99973002,2
0.9998,3
0.99981,4
0.9998,5
0.9998,6
0.99981038,7
0.9998,8
0.9998,9
0.9998,10
0.99977,11
0.99977,12
0.9998,13
0.99977938,14
0.9998,15
0.99976,16
0.99976,17
0.99977223,18
0.9998,19
0.99975259,20
0.99977032,21
0.999805,22
0.99979,23
0.999795,24
0.999795,25
0.999805,26
0.99973002,27
0.99980583,28
0.99973,29
0.99973002,30
0.99973002,31
0.99974101,32
0.99973002,33
0.99975788,34
0.99975075,35
0.9998,36
0.9998,37
0.9998,38
0.99977,39
0.99978,40
0.9998,41
0.99978,42
0.99978679,43
0.99979,44
0.99979,45
0.9998,46
0.99979,47
0.99977075,48
0.99977376,49
0.99977561,50
0.99976,51
0.99980011,52
0.99978074,53
0.9998009,54
0.99978,55
0.99978988,56
0.99978,57
0.9998,58
0.99979993,59
