time,price,maxprice,minprice,use_spread,problem_indicator
0,1730.92,1730.92,1730.92,False,no problemo
1,1731.05,1731.05,1731.05,False,no problemo
2,1730.87,1730.87,1730.87,False,no problemo
3,1731.89379903,1731.89379903,1731.89379903,False,no problemo
4,1731.46,1731.46,1731.46,False,no problemo
5,1731.51684763,1731.51684763,1731.51684763,False,no problemo
6,1732.13961811,1732.13961811,1732.13961811,False,no problemo
7,1732.1,1732.1,1732.1,False,no problemo
8,1732.55,1732.55,1732.55,False,no problemo
9,1732.295,1732.295,1732.295,False,no problemo
10,1732.34077182,1732.34077182,1732.34077182,False,no problemo
11,1731.9,1731.9,1731.9,False,no problemo
12,1732.11,1732.11,1732.11,False,no problemo
13,1732.3,1732.3,1732.3,False,no problemo
14,1732.36577045,1732.36577045,1732.36577045,False,no problemo
15,1732.26269051,1732.26269051,1732.26269051,False,no problemo
16,1732.3,1732.3,1732.3,False,no problemo
17,1732.4,1732.4,1732.4,False,no problemo
18,1732.79023934,1732.79023934,1732.79023934,False,no problemo
19,1732.99018686,1732.99018686,1732.99018686,False,no problemo
20,1732.65002375,1732.65002375,1732.65002375,False,no problemo
21,1733.22,1733.22,1733.22,False,no problemo
22,1733.94,1733.94,1733.94,False,no problemo
23,1732.66027344,1732.66027344,1732.66027344,False,no problemo
24,1731.64199639,1731.64199639,1731.64199639,False,no problemo
24,1731.77298266,1731.77298266,1731.77298266,False,no problemo
26,1731.99272462,1731.99272462,1731.99272462,False,no problemo
27,1731.75051222,1731.75051222,1731.75051222,False,no problemo
28,1730.55,1730.55,1730.55,False,no problemo
29,1730.54,1730.54,1730.54,False,no problemo
30,1730.55,1730.55,1730.55,False,no problemo
31,1730.41888964,1730.41888964,1730.41888964,False,no problemo
32,1729.61,1729.61,1729.61,False,no problemo
33,1729.63676516,1729.63676516,1729.63676516,False,no problemo
34,1729.52,1729.52,1729.52,False,no problemo
35,1729.55,1729.55,1729.55,False,no problemo
36,1729.49,1729.49,1729.49,False,no problemo
37,1728.85046973,1728.85046973,1728.85046973,False,no problemo
38,1729.39288523,1729.39288523,1729.39288523,False,no problemo
39,1728.42,1728.42,1728.42,False,no problemo
40,1728.765,1728.765,1728.765,False,no problemo
41,1729.81890997,1729.81890997,1729.81890997,False,no problemo
42,1728.7716266,1728.7716266,1728.7716266,False,no problemo
43,1728.67999999,1728.67999999,1728.67999999,False,no problemo
44,1729.06,1729.06,1729.06,False,no problemo
45,1728.69999999,1728.69999999,1728.69999999,False,no problemo
46,1729.46,1729.46,1729.46,False,no problemo
47,1729.39110407,1729.39110407,1729.39110407,False,no problemo
48,1728.95,1728.95,1728.95,False,no problemo
49,1729.105,1729.105,1729.105,False,no problemo
50,1729.25227959,1729.25227959,1729.25227959,False,no problemo
51,1729.33,1729.33,1729.33,False,no problemo
52,1729.14,1729.14,1729.14,False,no problemo
53,1729.18999999,1729.18999999,1729.18999999,False,no problemo
54,1729.23112613,1729.23112613,1729.23112613,False,no problemo
55,1729.25583349,1729.25583349,1729.25583349,False,no problemo
56,1728.8112721,1728.8112721,1728.8112721,False,no problemo
57,1728.52249999,1728.52249999,1728.52249999,False,no problemo
58,1728.89481351,1728.89481351,1728.89481351,False,no problemo
59,1728.515,1728.515,1728.515,False,no problemo
