time,price,maxprice,minprice,use_spread,problem_indicator
0,1733.575,1733.575,1733.575,False,no problemo
1,1734.18202321,1734.18202321,1734.18202321,False,no problemo
2,1735.3,1735.3,1735.3,False,no problemo
3,1733.215,1733.215,1733.215,False,no problemo
4,1733.62,1733.62,1733.62,False,no problemo
5,1733.645,1733.645,1733.645,False,no problemo
6,1732.57913837,1732.57913837,1732.57913837,False,no problemo
7,1732.65004751,1732.65004751,1732.65004751,False,no problemo
8,1732.935,1732.935,1732.935,False,no problemo
9,1732.77001151,1732.77001151,1732.77001151,False,no problemo
10,1733.3,1733.3,1733.3,False,no problemo
11,1733.9625,1733.9625,1733.9625,False,no problemo
12,1733.86484075,1733.86484075,1733.86484075,False,no problemo
13,1733.82264964,1733.82264964,1733.82264964,False,no problemo
14,1734.0896155,1734.0896155,1734.0896155,False,no problemo
15,1734.815,1734.815,1734.815,False,no problemo
16,1734.835,1734.835,1734.835,False,no problemo
17,1735.07108375,1735.07108375,1735.07108375,False,no problemo
19,1735.2240655,1735.2240655,1735.2240655,False,no problemo
19,1735.245,1735.245,1735.245,False,no problemo
21,1735.64397937,1735.64397937,1735.64397937,False,no problemo
22,1735.9725,1735.9725,1735.9725,False,no problemo
23,1735.42450323,1735.42450323,1735.42450323,False,no problemo
24,1734.79999999,1734.79999999,1734.79999999,False,no problemo
25,1734.16,1734.16,1734.16,False,no problemo
26,1734.38,1734.38,1734.38,False,no problemo
27,1734.25978225,1734.25978225,1734.25978225,False,no problemo
28,1734.46725225,1734.46725225,1734.46725225,False,no problemo
29,1732.88997551,1732.88997551,1732.88997551,False,no problemo
30,1732.76039188,1732.76039188,1732.76039188,False,no problemo
31,1733.86,1733.86,1733.86,False,no problemo
32,1734.50999999,1734.50999999,1734.50999999,False,no problemo
33,1734.5475,1734.5475,1734.5475,False,no problemo
34,1735.205,1735.205,1735.205,False,no problemo
35,1735.265,1735.265,1735.265,False,no problemo
36,1736.285,1736.285,1736.285,False,no problemo
37,1735.88,1735.88,1735.88,False,no problemo
38,1735.90895034,1735.90895034,1735.90895034,False,no problemo
39,1734.86469675,1734.86469675,1734.86469675,False,no problemo
40,1735.12,1735.12,1735.12,False,no problemo
41,1735.825,1735.825,1735.825,False,no problemo
42,1735.43936818,1735.43936818,1735.43936818,False,no problemo
43,1735.46577141,1735.46577141,1735.46577141,False,no problemo
44,1735.48999999,1735.48999999,1735.48999999,False,no problemo
45,1735.51,1735.51,1735.51,False,no problemo
46,1736.035,1736.035,1736.035,False,no problemo
47,1735.96,1735.96,1735.96,False,no problemo
48,1736.075,1736.075,1736.075,False,no problemo
49,1736.22416882,1736.22416882,1736.22416882,False,no problemo
50,1736.3025,1736.3025,1736.3025,False,no problemo
51,1736.2725157,1736.2725157,1736.2725157,False,no problemo
52,1735.7,1735.7,1735.7,False,no problemo
53,1735.31,1735.31,1735.31,False,no problemo
54,1735.3525723,1735.3525723,1735.3525723,False,no problemo
55,1735.31696021,1735.31696021,1735.31696021,False,no problemo
56,1734.83,1734.83,1734.83,False,no problemo
57,1734.35,1734.35,1734.35,False,no problemo
58,1735.24926751,1735.24926751,1735.24926751,False,no problemo
59,1735.13006049,1735.13006049,1735.13006049,False,no problemo
