time,price,maxprice,minprice,use_spread,problem_indicator
0,1735.1,1735.1,1735.1,False,no problemo
1,1735.70640792,1735.70640792,1735.70640792,False,no problemo
2,1735.55720146,1735.55720146,1735.55720146,False,no problemo
3,1735.6293399,1735.6293399,1735.6293399,False,no problemo
4,1735.59999999,1735.59999999,1735.59999999,False,no problemo
5,1735.58534353,1735.58534353,1735.58534353,False,no problemo
6,1735.4625,1735.4625,1735.4625,False,no problemo
7,1735.675,1735.675,1735.675,False,no problemo
8,1736.32,1736.32,1736.32,False,no problemo
9,1735.8854813,1735.8854813,1735.8854813,False,no problemo
10,1735.3,1735.3,1735.3,False,no problemo
11,1735.6446541,1735.6446541,1735.6446541,False,no problemo
12,1735.5,1735.5,1735.5,False,no problemo
13,1735.47,1735.47,1735.47,False,no problemo
14,1735.23927051,1735.23927051,1735.23927051,False,no problemo
15,1735.34,1735.34,1735.34,False,no problemo
16,1735.319768,1735.319768,1735.319768,False,no problemo
17,1735.30962325,1735.30962325,1735.30962325,False,no problemo
18,1735.4,1735.4,1735.4,False,no problemo
19,1735.35613005,1735.35613005,1735.35613005,False,no problemo
20,1735.39,1735.39,1735.39,False,no problemo
21,1734.63826896,1734.63826896,1734.63826896,False,no problemo
22,1734.35124907,1734.35124907,1734.35124907,False,no problemo
23,1734.35969209,1734.35969209,1734.35969209,False,no problemo
24,1734.5494775,1734.5494775,1734.5494775,False,no problemo
25,1734.3940142,1734.3940142,1734.3940142,False,no problemo
26,1734.25972208,1734.25972208,1734.25972208,False,no problemo
27,1734.02489703,1734.02489703,1734.02489703,False,no problemo
28,1733.98747702,1733.98747702,1733.98747702,False,no problemo
29,1734.01018979,1734.01018979,1734.01018979,False,no problemo
30,1733.99113426,1733.99113426,1733.99113426,False,no problemo
31,1734.08,1734.08,1734.08,False,no problemo
32,1734.26890159,1734.26890159,1734.26890159,False,no problemo
33,1733.87903314,1733.87903314,1733.87903314,False,no problemo
34,1732.87820959,1732.87820959,1732.87820959,False,no problemo
35,1732.96818328,1732.96818328,1732.96818328,False,no problemo
36,1733.08814819,1733.08814819,1733.08814819,False,no problemo
37,1733.20177703,1733.20177703,1733.20177703,False,no problemo
38,1733.28802146,1733.28802146,1733.28802146,False,no problemo
39,1733.29001299,1733.29001299,1733.29001299,False,no problemo
40,1733.29074566,1733.29074566,1733.29074566,False,no problemo
41,1733.25,1733.25,1733.25,False,no problemo
42,1732.75,1732.75,1732.75,False,no problemo
43,1732.69188459,1732.69188459,1732.69188459,False,no problemo
44,1732.40417496,1732.40417496,1732.40417496,False,no problemo
45,1731.8,1731.8,1731.8,False,no problemo
46,1731.68105768,1731.68105768,1731.68105768,False,no problemo
47,1731.58642319,1731.58642319,1731.58642319,False,no problemo
48,1731.39308878,1731.39308878,1731.39308878,False,no problemo
49,1731.37,1731.37,1731.37,False,no problemo
50,1730.975,1730.975,1730.975,False,no problemo
51,1731.2,1731.2,1731.2,False,no problemo
52,1731.15139276,1731.15139276,1731.15139276,False,no problemo
53,1731.26332468,1731.26332468,1731.26332468,False,no problemo
54,1731.1581013,1731.1581013,1731.1581013,False,no problemo
55,1730.88499999,1730.88499999,1730.88499999,False,no problemo
56,1730.01577592,1730.01577592,1730.01577592,False,no problemo
57,1730.12635626,1730.12635626,1730.12635626,False,no problemo
58,1730.45,1730.45,1730.45,False,no problemo
59,1730.6,1730.6,1730.6,False,no problemo
