time,price,maxprice,minprice,use_spread,problem_indicator
0,15.87587,15.87587,15.87587,False,no problemo
1,15.89,15.89,15.89,False,no problemo
2,15.89767654,15.89767654,15.89767654,False,no problemo
3,15.89178589,15.89178589,15.89178589,False,no problemo
4,15.899045,15.899045,15.899045,False,no problemo
5,15.897001,15.897001,15.897001,False,no problemo
6,15.89961418,15.89961418,15.89961418,False,no problemo
7,15.89971859,15.89971859,15.89971859,False,no problemo
8,15.8959,15.8959,15.8959,False,no problemo
9,15.89155884,15.89155884,15.89155884,False,no problemo
10,15.89,15.89,15.89,False,no problemo
11,15.88682199,15.88682199,15.88682199,False,no problemo
12,15.88871239,15.88871239,15.88871239,False,no problemo
13,15.88772332,15.88772332,15.88772332,False,no problemo
14,15.88804193,15.88804193,15.88804193,False,no problemo
15,15.8809,15.8809,15.8809,False,no problemo
16,15.89,15.89,15.89,False,no problemo
17,15.88401919,15.88401919,15.88401919,False,no problemo
18,15.8809,15.8809,15.8809,False,no problemo
19,15.88090769,15.88090769,15.88090769,False,no problemo
20,15.88,15.88,15.88,False,no problemo
21,15.88019853,15.88019853,15.88019853,False,no problemo
22,15.8906,15.8906,15.8906,False,no problemo
23,15.89050838,15.89050838,15.89050838,False,no problemo
24,15.8809,15.8809,15.8809,False,no problemo
25,15.88061718,15.88061718,15.88061718,False,no problemo
26,15.88225273,15.88225273,15.88225273,False,no problemo
27,15.87064051,15.87064051,15.87064051,False,no problemo
28,15.87184987,15.87184987,15.87184987,False,no problemo
29,15.87163925,15.87163925,15.87163925,False,no problemo
30,15.871829,15.871829,15.871829,False,no problemo
31,15.86499999,15.86499999,15.86499999,False,no problemo
32,15.86,15.86,15.86,False,no problemo
33,15.85769337,15.85769337,15.85769337,False,no problemo
34,15.84863826,15.84863826,15.84863826,False,no problemo
35,15.849845,15.849845,15.849845,False,no problemo
36,15.85007912,15.85007912,15.85007912,False,no problemo
37,15.85558197,15.85558197,15.85558197,False,no problemo
38,15.87174478,15.87174478,15.87174478,False,no problemo
39,15.893799,15.893799,15.893799,False,no problemo
40,15.9079992,15.9079992,15.9079992,False,no problemo
41,15.89845902,15.89845902,15.89845902,False,no problemo
42,15.9195,15.9195,15.9195,False,no problemo
43,15.9286096,15.9286096,15.9286096,False,no problemo
44,15.91,15.91,15.91,False,no problemo
45,15.9182916,15.9182916,15.9182916,False,no problemo
46,15.93033714,15.93033714,15.93033714,False,no problemo
47,15.92623047,15.92623047,15.92623047,False,no problemo
48,15.9267,15.9267,15.9267,False,no problemo
49,15.92703484,15.92703484,15.92703484,False,no problemo
50,15.9176114,15.9176114,15.9176114,False,no problemo
51,15.91588724,15.91588724,15.91588724,False,no problemo
52,15.91651812,15.91651812,15.91651812,False,no problemo
53,15.91,15.91,15.91,False,no problemo
54,15.91891904,15.91891904,15.91891904,False,no problemo
55,15.91845,15.91845,15.91845,False,no problemo
56,15.92,15.92,15.92,False,no problemo
57,15.91846313,15.91846313,15.91846313,False,no problemo
58,15.91511275,15.91511275,15.91511275,False,no problemo
59,15.91738333,15.91738333,15.91738333,False,no problemo
