time,price,maxprice,minprice,use_spread,problem_indicator
0,1728.48735086,1728.48735086,1728.48735086,False,no problemo
1,1728.51064325,1728.51064325,1728.51064325,False,no problemo
2,1727.42311335,1727.42311335,1727.42311335,False,no problemo
3,1727.51293136,1727.51293136,1727.51293136,False,no problemo
4,1728.5,1728.5,1728.5,False,no problemo
5,1728.84988152,1728.84988152,1728.84988152,False,no problemo
6,1729.2,1729.2,1729.2,False,no problemo
7,1729.3625,1729.3625,1729.3625,False,no problemo
8,1729.39999999,1729.39999999,1729.39999999,False,no problemo
9,1729.224344,1729.224344,1729.224344,False,no problemo
10,1729.1,1729.1,1729.1,False,no problemo
11,1729.23120063,1729.23120063,1729.23120063,False,no problemo
12,1729.22790453,1729.22790453,1729.22790453,False,no problemo
13,1729.2,1729.2,1729.2,False,no problemo
14,1729.4,1729.4,1729.4,False,no problemo
15,1729.35931601,1729.35931601,1729.35931601,False,no problemo
16,1729.45999999,1729.45999999,1729.45999999,False,no problemo
17,1729.48249999,1729.48249999,1729.48249999,False,no problemo
18,1729.535,1729.535,1729.535,False,no problemo
19,1729.48572255,1729.48572255,1729.48572255,False,no problemo
20,1729.54,1729.54,1729.54,False,no problemo
21,1729.49286127,1729.49286127,1729.49286127,False,no problemo
22,1729.40120393,1729.40120393,1729.40120393,False,no problemo
23,1729.40055203,1729.40055203,1729.40055203,False,no problemo
24,1729.425,1729.425,1729.425,False,no problemo
25,1729.3775,1729.3775,1729.3775,False,no problemo
26,1729.4,1729.4,1729.4,False,no problemo
27,1729.4,1729.4,1729.4,False,no problemo
28,1729.45,1729.45,1729.45,False,no problemo
28,1729.465,1729.465,1729.465,False,no problemo
30,1729.39517889,1729.39517889,1729.39517889,False,no problemo
31,1729.8,1729.8,1729.8,False,no problemo
32,1729.88146467,1729.88146467,1729.88146467,False,no problemo
33,1729.73580552,1729.73580552,1729.73580552,False,no problemo
34,1729.75647628,1729.75647628,1729.75647628,False,no problemo
35,1729.76295257,1729.76295257,1729.76295257,False,no problemo
36,1729.68,1729.68,1729.68,False,no problemo
37,1729.65547525,1729.65547525,1729.65547525,False,no problemo
38,1729.79324303,1729.79324303,1729.79324303,False,no problemo
39,1729.77259049,1729.77259049,1729.77259049,False,no problemo
40,1729.4025,1729.4025,1729.4025,False,no problemo
41,1729.40205958,1729.40205958,1729.40205958,False,no problemo
42,1729.5,1729.5,1729.5,False,no problemo
43,1729.56097824,1729.56097824,1729.56097824,False,no problemo
44,1729.55704159,1729.55704159,1729.55704159,False,no problemo
45,1729.5,1729.5,1729.5,False,no problemo
46,1729.785,1729.785,1729.785,False,no problemo
47,1729.82647547,1729.82647547,1729.82647547,False,no problemo
48,1729.81,1729.81,1729.81,False,no problemo
49,1729.85470008,1729.85470008,1729.85470008,False,no problemo
50,1729.90826233,1729.90826233,1729.90826233,False,no problemo
51,1729.69269852,1729.69269852,1729.69269852,False,no problemo
52,1729.72241124,1729.72241124,1729.72241124,False,no problemo
53,1729.56747868,1729.56747868,1729.56747868,False,no problemo
54,1729.60630196,1729.60630196,1729.60630196,False,no problemo
55,1729.66649139,1729.66649139,1729.66649139,False,no problemo
56,1729.55317044,1729.55317044,1729.55317044,False,no problemo
57,1729.62445972,1729.62445972,1729.62445972,False,no problemo
57,1729.61878119,1729.61878119,1729.61878119,False,no problemo
59,1729.64453558,1729.64453558,1729.64453558,False,no problemo
