time,price,maxprice,minprice,use_spread,problem_indicator
0,18.45968478,18.45968478,18.45968478,False,no problemo
1,18.44914322,18.44914322,18.44914322,False,no problemo
2,18.43355326,18.43355326,18.43355326,False,no problemo
3,18.42159819,18.42159819,18.42159819,False,no problemo
4,18.39568048,18.39568048,18.39568048,False,no problemo
4,18.4,18.4,18.4,False,no problemo
6,18.41524357,18.41524357,18.41524357,False,no problemo
7,18.405,18.405,18.405,False,no problemo
8,18.42095394,18.42095394,18.42095394,False,no problemo
9,18.41,18.41,18.41,False,no problemo
10,18.45284962,18.45284962,18.45284962,False,no problemo
11,18.45499999,18.45499999,18.45499999,False,no problemo
12,18.46499999,18.46499999,18.46499999,False,no problemo
13,18.47452741,18.47452741,18.47452741,False,no problemo
14,18.46944364,18.46944364,18.46944364,False,no problemo
15,18.489575,18.489575,18.489575,False,no problemo
15,18.475,18.475,18.475,False,no problemo
17,18.48165,18.48165,18.48165,False,no problemo
17,18.46249,18.46249,18.46249,False,no problemo
19,18.47022542,18.47022542,18.47022542,False,no problemo
20,18.45437572,18.45437572,18.45437572,False,no problemo
21,18.445,18.445,18.445,False,no problemo
22,18.43733079,18.43733079,18.43733079,False,no problemo
23,18.423345,18.423345,18.423345,False,no problemo
24,18.44,18.44,18.44,False,no problemo
25,18.43078,18.43078,18.43078,False,no problemo
26,18.45010319,18.45010319,18.45010319,False,no problemo
27,18.445,18.445,18.445,False,no problemo
28,18.44430112,18.44430112,18.44430112,False,no problemo
29,18.437225,18.437225,18.437225,False,no problemo
30,18.445,18.445,18.445,False,no problemo
31,18.45633835,18.45633835,18.45633835,False,no problemo
32,18.4475501,18.4475501,18.4475501,False,no problemo
33,18.43692949,18.43692949,18.43692949,False,no problemo
34,18.42645114,18.42645114,18.42645114,False,no problemo
34,18.41234066,18.41234066,18.41234066,False,no problemo
36,18.40015199,18.40015199,18.40015199,False,no problemo
37,18.40528034,18.40528034,18.40528034,False,no problemo
38,18.40156666,18.40156666,18.40156666,False,no problemo
39,18.38535,18.38535,18.38535,False,no problemo
40,18.39327722,18.39327722,18.39327722,False,no problemo
40,18.4150575,18.4150575,18.4150575,False,no problemo
42,18.40174428,18.40174428,18.40174428,False,no problemo
43,18.4102,18.4102,18.4102,False,no problemo
43,18.40907626,18.40907626,18.40907626,False,no problemo
45,18.42466499,18.42466499,18.42466499,False,no problemo
46,18.43024938,18.43024938,18.43024938,False,no problemo
47,18.40677679,18.40677679,18.40677679,False,no problemo
48,18.4655,18.4655,18.4655,False,no problemo
49,18.47709999,18.47709999,18.47709999,False,no problemo
50,18.49951912,18.49951912,18.49951912,False,no problemo
51,18.51030381,18.51030381,18.51030381,False,no problemo
51,18.53,18.53,18.53,False,no problemo
53,18.50956113,18.50956113,18.50956113,False,no problemo
54,18.52,18.52,18.52,False,no problemo
55,18.51999999,18.51999999,18.51999999,False,no problemo
56,18.535,18.535,18.535,False,no problemo
57,18.54082505,18.54082505,18.54082505,False,no problemo
58,18.5125777,18.5125777,18.5125777,False,no problemo
59,18.51059388,18.51059388,18.51059388,False,no problemo
