c,time
0.99907499,0
0.9991001,1
0.99923993,2
0.99905,3
0.99903672,4
0.99899999,5
0.9991,6
0.99899999,7
0.99895,8
0.99889319,9
0.998705,10
0.99893614,11
0.998975,12
0.99885214,13
0.99892,14
0.99887972,15
0.9989,16
0.99890074,17
0.99886751,18
0.99895,19
0.9989,20
0.99887501,21
0.9987248,22
0.99905749,23
0.99885037,24
0.99852509,25
0.99892565,26
0.99885,27
0.9988249,28
0.99875448,29
0.99885037,30
0.99905005,32
0.99884075,33
0.9988,34
0.99885,35
0.99865,36
0.9987,37
0.99858,38
0.99897495,39
0.99856499,40
0.99900001,41
0.99875,42
0.998551,43
0.998792,44
0.99875075,45
0.99885,46
0.99867687,47
0.9987725,48
0.9987728,49
0.9988015,50
0.9987,52
0.99865037,53
0.99857325,54
0.99855,55
0.99874978,56
0.99865,57
0.998524,58
0.9984515,59
