c,time
1.0001,0
1.0,1
1.00000001,2
0.999965,3
1.00011,6
1.00025001,7
1.00039495,8
1.00025001,9
1.0,12
1.000025,14
1.00105026,15
1.000125,16
1.0,19
1.00067508,20
0.999985,21
1.00025001,22
1.00015,23
0.999975,24
1.000025,25
1.000025,26
1.00025001,28
1.00006,29
1.00005,30
1.000025,31
1.00005,32
1.00025001,33
0.9999775,34
1.00005,35
1.00025001,36
1.00025001,37
0.999975,38
1.000863,39
1.00069999,40
0.999975,41
1.00064997,42
1.00025001,43
1.0,46
0.999975,47
0.99981,49
1.00025001,50
1.00039479,52
0.99995,53
1.000666,55
1.0,56
1.000225,57
1.000125,58
1.0,59
