t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-05-11 01:01:00,1,30982.58328842,30982.58328842,30982.58328842,False,no problemo
2022-05-11 01:02:00,2,30989.42,30989.42,30989.42,False,no problemo
2022-05-11 01:03:00,2,31031.96530656,31031.96530656,31031.96530656,False,no problemo
2022-05-11 01:04:00,4,31018.47583333,31018.47583333,31018.47583333,False,no problemo
2022-05-11 01:05:00,4,31067.1804311,31067.1804311,31067.1804311,False,no problemo
2022-05-11 01:06:00,6,31050.0,31050.0,31050.0,False,no problemo
2022-05-11 01:07:00,6,31063.045,31063.045,31063.045,False,no problemo
2022-05-11 01:08:00,7,31039.76,31039.76,31039.76,False,no problemo
2022-05-11 01:09:00,9,30964.25548783,30964.25548783,30964.25548783,False,no problemo
2022-05-11 01:10:00,10,30937.24333333,30937.24333333,30937.24333333,False,no problemo
2022-05-11 01:11:00,11,30968.21236999,30968.21236999,30968.21236999,False,no problemo
2022-05-11 01:12:00,11,30969.0,30969.0,30969.0,False,no problemo
2022-05-11 01:13:00,12,30947.57072903,30947.57072903,30947.57072903,False,no problemo
2022-05-11 01:14:00,14,30927.89250653,30927.89250653,30927.89250653,False,no problemo
2022-05-11 01:15:00,14,30947.60355591,30947.60355591,30947.60355591,False,no problemo
2022-05-11 01:16:00,16,30946.37,30946.37,30946.37,False,no problemo
2022-05-11 01:17:00,16,30965.52607709,30965.52607709,30965.52607709,False,no problemo
2022-05-11 01:18:00,18,30916.29333333,30916.29333333,30916.29333333,False,no problemo
2022-05-11 01:19:00,18,30931.0,30931.0,30931.0,False,no problemo
2022-05-11 01:20:00,20,30936.855,30936.855,30936.855,False,no problemo
2022-05-11 01:21:00,20,30924.0161135,30924.0161135,30924.0161135,False,no problemo
2022-05-11 01:22:00,21,30914.47166666,30914.47166666,30914.47166666,False,no problemo
2022-05-11 01:23:00,23,30895.92238,30895.92238,30895.92238,False,no problemo
2022-05-11 01:24:00,24,30901.59485,30901.59485,30901.59485,False,no problemo
2022-05-11 01:25:00,24,30878.27,30878.27,30878.27,False,no problemo
2022-05-11 01:26:00,26,30873.96,30873.96,30873.96,False,no problemo
2022-05-11 01:27:00,27,30912.3975,30912.3975,30912.3975,False,no problemo
2022-05-11 01:28:00,27,30914.1814805,30914.1814805,30914.1814805,False,no problemo
2022-05-11 01:29:00,29,30895.36,30895.36,30895.36,False,no problemo
2022-05-11 01:30:00,29,30912.75,30912.75,30912.75,False,no problemo
2022-05-11 01:31:00,30,30919.61939999,30919.61939999,30919.61939999,False,no problemo
2022-05-11 01:32:00,32,30953.5,30953.5,30953.5,False,no problemo
2022-05-11 01:33:00,33,30945.3,30945.3,30945.3,False,no problemo
2022-05-11 01:34:00,34,30951.415,30951.415,30951.415,False,no problemo
2022-05-11 01:35:00,35,30941.83912005,30941.83912005,30941.83912005,False,no problemo
2022-05-11 01:36:00,35,30998.7877065,30998.7877065,30998.7877065,False,no problemo
2022-05-11 01:37:00,37,30961.81253725,30961.81253725,30961.81253725,False,no problemo
2022-05-11 01:38:00,37,30973.9,30973.9,30973.9,False,no problemo
2022-05-11 01:39:00,38,30942.06976577,30942.06976577,30942.06976577,False,no problemo
2022-05-11 01:40:00,40,30863.60233,30863.60233,30863.60233,False,no problemo
2022-05-11 01:41:00,40,30864.375,30864.375,30864.375,False,no problemo
2022-05-11 01:42:00,41,30856.4,30856.4,30856.4,False,no problemo
2022-05-11 01:43:00,43,30875.99,30875.99,30875.99,False,no problemo
2022-05-11 01:44:00,44,30816.505,30816.505,30816.505,False,no problemo
2022-05-11 01:45:00,44,30802.07250075,30802.07250075,30802.07250075,False,no problemo
2022-05-11 01:46:00,46,30786.92289549,30786.92289549,30786.92289549,False,no problemo
2022-05-11 01:47:00,46,30827.14,30827.14,30827.14,False,no problemo
2022-05-11 01:48:00,48,30794.86691666,30794.86691666,30794.86691666,False,no problemo
2022-05-11 01:49:00,49,30739.81631771,30739.81631771,30739.81631771,False,no problemo
2022-05-11 01:50:00,50,30709.87175486,30709.87175486,30709.87175486,False,no problemo
2022-05-11 01:51:00,50,30730.88,30730.88,30730.88,False,no problemo
2022-05-11 01:52:00,51,30749.555,30749.555,30749.555,False,no problemo
2022-05-11 01:53:00,53,30768.71200337,30768.71200337,30768.71200337,False,no problemo
2022-05-11 01:54:00,53,30808.0,30808.0,30808.0,False,no problemo
2022-05-11 01:55:00,55,30794.67620266,30794.67620266,30794.67620266,False,no problemo
2022-05-11 01:56:00,55,30818.9398363,30818.9398363,30818.9398363,False,no problemo
2022-05-11 01:57:00,56,30838.5,30838.5,30838.5,False,no problemo
2022-05-11 01:58:00,57,30835.59,30835.59,30835.59,False,no problemo
2022-05-11 01:59:00,59,30826.30140039,30826.30140039,30826.30140039,False,no problemo
