c,time
1.00005,0
1.00025001,1
1.0002,2
1.0,3
1.0,4
1.0,5
1.0001,6
1.00025001,7
1.00043494,8
1.00025001,9
1.0,10
1.0,11
1.000068,12
0.99995,13
1.000125,14
1.0002,15
1.00025001,17
1.00005,18
1.000125,19
1.0,20
1.0007035,21
1.0003485,22
1.0,23
1.000032,24
1.0002,25
1.0,26
1.000022,27
1.0002,28
1.0,29
1.0,30
1.0,31
1.0,32
1.000125,33
1.0,34
1.0,35
1.00002675,36
1.00015175,37
0.99993,38
1.0,39
1.0,40
0.99974999,41
1.00002403,42
1.0,43
0.99995,44
1.0,45
1.00000473,46
1.0,47
1.0,48
1.00005,49
1.000037,50
1.000025,51
1.0,52
1.0,53
1.0,54
1.000138,55
1.0002,56
1.0,57
1.0,58
1.000025,59
