c,time
0.99745,0
0.997475,1
0.99745035,2
0.99742516,3
0.99755,4
0.997399,5
0.99784884,6
0.99720149,7
0.997304,8
0.997308,9
0.99719499,10
0.9973,11
0.9969,12
0.99675046,13
0.99715,14
0.99709844,15
0.996582,16
0.9965,17
0.9965,18
0.9965,19
0.99657524,20
0.99647525,21
0.9964,22
0.996325,23
0.99672474,24
0.99655049,25
0.99629999,26
0.996116,27
0.99620074,28
0.9962,29
0.995224,30
0.99605075,31
0.99599999,32
0.9962,34
0.99593548,35
0.996225,36
0.99599999,37
0.99575075,39
0.9959,40
0.9955,41
0.9955,42
0.9955,43
0.99609999,44
0.996225,45
0.99614282,46
0.9959,47
0.996225,48
0.996225,49
0.99615074,50
0.9960726,51
0.996016,52
0.99603916,53
0.9962,54
0.99632612,55
0.99632612,56
0.99785,57
0.99609999,58
0.9955,59
