c,time
1.0000005,0
1.00012525,1
1.0,2
1.00000025,3
0.99974999,4
0.99995001,5
1.0,8
0.9998,9
1.0,10
1.0,11
0.99994975,12
1.0,13
1.000025,14
1.000025,15
1.0000005,16
1.0,17
1.0,18
0.99981,19
1.00003775,21
1.00017275,22
1.00015,23
1.0,24
1.0,25
0.99975,27
0.99985,28
1.0,29
1.00024969,30
1.0,31
1.0001,32
1.0018015,35
1.001382,38
1.0002715,39
1.0004,40
1.00025001,41
1.000125,44
1.00025001,45
1.0004155,46
1.000469,47
0.99999492,48
1.00061,49
1.00025001,50
1.00000467,51
0.99979,52
0.999995,54
1.00025001,58
1.000409,59
