Datetime,Open,High,Low,Close,Volume,ema,Date
2022-11-21,12.254121780395508,12.257597923278809,12.062188148498535,12.236442565917969,21590528,12.4195878998607,2022-11-21
2022-11-21,12.233792304992676,12.238460540771484,12.056077003479004,12.058882713317873,1867680,12.329411603224992,2022-11-21
2022-11-21,12.059582710266112,12.059582710266112,11.664267539978027,11.736042022705078,28991296,12.181069208095014,2022-11-21
2022-11-21,11.735268592834473,11.772886276245115,11.612462043762209,11.76115894317627,16722496,12.076091641865329,2022-11-21
2022-11-21,11.752881050109863,11.877479553222656,11.749038696289062,11.75181770324707,0,11.995023157210763,2022-11-21
2022-11-21,11.751839637756348,11.965865135192873,11.741830825805664,11.948862075805664,0,11.983482886859488,2022-11-21
2022-11-21,11.949024200439451,11.972583770751951,11.798611640930176,11.798611640930176,393856,11.93726507537716,2022-11-21
2022-11-21,11.79835605621338,11.803528785705566,11.68403434753418,11.729034423828123,5382784,11.8852074124899,2022-11-21
2022-11-21,11.729129791259766,11.743902206420898,11.66529655456543,11.670001029968262,0,11.83140581685949,2022-11-21
2022-11-21,11.667868614196776,11.758688926696776,11.600417137145996,11.75854778289795,9490816,11.813191308369106,2022-11-21
2022-11-21,11.76100254058838,11.839543342590332,11.63316249847412,11.839543342590332,2875456,11.819779316924413,2022-11-21
2022-11-21,11.837292671203612,11.860799789428713,11.788065910339355,11.807632446289062,0,11.816742599265575,2022-11-21
2022-11-21,11.80759620666504,11.921088218688965,11.766514778137209,11.909737586975098,0,11.839991346192956,2022-11-21
2022-11-21,11.911033630371094,12.114928245544434,11.911033630371094,12.003314018249512,0,11.880822014207094,2022-11-21
2022-11-21,12.00710678100586,12.061781883239746,11.951421737670898,11.970857620239258,0,11.903330915715134,2022-11-21
2022-11-21,11.968031883239746,11.978524208068848,11.893356323242188,11.90833568572998,0,11.904582108218849,2022-11-21
2022-11-21,11.909178733825684,12.021146774291992,11.743818283081056,11.839006423950195,5021824,11.888188187151684,2022-11-21
2022-11-21,11.838626861572266,11.838626861572266,11.69960880279541,11.718865394592283,0,11.845857489011834,2022-11-21
2022-11-21,11.713202476501465,11.722237586975098,11.601208686828612,11.659703254699709,2909440,11.799318930433802,2022-11-21
2022-11-21,11.654947280883787,11.68338108062744,11.341638565063477,11.375852584838867,17896480,11.69345234403507,2022-11-21
2022-11-21,11.383933067321776,11.579906463623049,11.383933067321776,11.570134162902832,6307296,11.662622798752013,2022-11-21
2022-11-21,11.568078994750977,11.697031021118164,11.518914222717283,11.53120231628418,0,11.629767678135051,2022-11-21
2022-11-21,11.53056812286377,11.94569492340088,11.53056812286377,11.82351016998291,0,11.678203301097016,2022-11-21
2022-11-21,11.822312355041504,11.974848747253418,11.80580711364746,11.840290069580078,0,11.718724993217783,2022-11-21
