Datetime,Open,High,Low,Close,Volume,ema,Date
2022-11-10,1.000358819961548,1.00059711933136,0.9998570084571838,1.00045907497406,344190976,1.000248146072862,2022-11-10
2022-11-10,1.0006158351898191,1.0008331537246704,0.9999344944953918,1.0001635551452637,27729920,1.0002269983409624,2022-11-10
2022-11-10,1.0001144409179688,1.0008366107940674,1.000006914138794,1.000296711921692,0,1.0002444267361448,2022-11-10
2022-11-10,1.0006775856018066,1.0011451244354248,1.000304937362671,1.0007659196853638,161162240,1.0003747999734496,2022-11-10
2022-11-10,1.000742793083191,1.0011125802993774,1.0001229047775269,1.0011125802993774,140014592,1.0005592450549314,2022-11-10
2022-11-10,1.001186728477478,1.0014933347702026,1.0006028413772583,1.0010172128677368,152465408,1.000673737008133,2022-11-10
2022-11-10,1.0010560750961304,1.001117706298828,1.0005652904510498,1.0007212162017822,42962944,1.000685606806545,2022-11-10
2022-11-10,1.0007182359695437,1.0014346837997437,1.0003995895385742,1.0006389617919922,53646336,1.0006739455529068,2022-11-10
2022-11-10,1.0008220672607422,1.0011404752731323,1.0001580715179443,1.0006269216537476,14001152,1.000662189578117,2022-11-10
2022-11-10,1.000637412071228,1.0017770528793335,1.0000300407409668,1.000899076461792,0,1.0007214112990357,2022-11-10
2022-11-10,1.000834584236145,1.0011615753173828,0.9999432563781738,1.0008821487426758,0,1.0007615956599456,2022-11-10
2022-11-10,1.0007457733154297,1.003895878791809,1.0007457733154297,1.0036619901657104,91073536,1.001486694286387,2022-11-10
2022-11-10,1.003658413887024,1.0073301792144775,1.0036211013793943,1.0064311027526855,486860800,1.0027227964029617,2022-11-10
2022-11-10,1.0062919855117798,1.0064455270767212,1.0018858909606934,1.0028631687164309,645560320,1.002757889481329,2022-11-10
2022-11-10,1.0024632215499878,1.0024632215499878,1.0013315677642822,1.001674771308899,99317760,1.0024871099382215,2022-11-10
2022-11-10,1.001655101776123,1.0021947622299194,1.000576138496399,1.0009355545043943,0,1.0020992210797648,2022-11-10
2022-11-10,1.0010669231414795,1.0013355016708374,1.0005168914794922,1.0006402730941772,0,1.001734484083368,2022-11-10
2022-11-10,1.0006133317947388,1.000810623168945,0.999874472618103,1.0005805492401123,0,1.001446000372554,2022-11-10
2022-11-10,1.0006355047225952,1.0009344816207886,1.0003137588500977,1.0005378723144531,0,1.0012189683580288,2022-11-10
2022-11-10,1.0004842281341553,1.001003980636597,1.0002468824386597,1.0007343292236328,0,1.0010978085744298,2022-11-10
2022-11-10,1.0008368492126465,1.0014503002166748,1.0004873275756836,1.0011862516403198,0,1.0011199193409022,2022-11-10
2022-11-10,1.0011839866638184,1.0011839866638184,1.0003678798675537,1.0006649494171145,0,1.0010061768599552,2022-11-10
2022-11-10,1.0006555318832395,1.0011368989944458,1.0003315210342407,1.000840187072754,0,1.0009646794131548,2022-11-10
2022-11-10,1.000752329826355,1.0009078979492188,1.0002392530441284,1.000668168067932,0,1.0008905515768491,2022-11-10
