Datetime,Open,High,Low,Close,Volume,ema,Date
2022-11-07,20920.73828125,20947.46875,20897.806640625,20915.005859375,928108544,21067.258799663792,2022-11-07
2022-11-07,20911.0625,20977.701171875,20860.63671875,20977.701171875,1045737472,21044.869392716595,2022-11-07
2022-11-07,20976.890625,21053.24609375,20976.890625,20991.8828125,583368704,21031.622747662448,2022-11-07
2022-11-07,20992.796875,20995.8984375,20907.314453125,20927.65234375,698699776,21005.630146684336,2022-11-07
2022-11-07,20926.138671875,20926.138671875,20856.494140625,20892.16796875,812441600,20977.264602200758,2022-11-07
2022-11-07,20893.447265625,20908.787109375,20867.642578125,20869.328125,408809472,20950.280482900565,2022-11-07
2022-11-07,20865.923828125,20894.16796875,20834.568359375,20871.70703125,964943872,20930.637119987925,2022-11-07
2022-11-07,20870.7890625,20870.7890625,20653.390625,20653.390625,1711161344,20861.325496240945,2022-11-07
2022-11-07,20649.177734375,20720.2265625,20637.345703125,20720.2265625,1472311296,20826.05076280571,2022-11-07
2022-11-07,20725.90625,20761.73828125,20712.314453125,20712.314453125,942243840,20797.61668538553,2022-11-07
2022-11-07,20711.189453125,20792.044921875,20705.974609375,20770.138671875,570949632,20790.7471820079,2022-11-07
2022-11-07,20763.55078125,20782.2109375,20744.87109375,20744.87109375,316289024,20779.278159943424,2022-11-07
2022-11-07,20744.19140625,20776.501953125,20711.771484375,20735.078125,674521088,20768.228151207568,2022-11-07
2022-11-07,20752.77734375,20785.974609375,20716.951171875,20733.451171875,1111740416,20759.533906374425,2022-11-07
2022-11-07,20734.265625,20755.162109375,20662.318359375,20679.810546875,1493868544,20739.60306649957,2022-11-07
2022-11-07,20668.36328125,20776.54296875,20668.36328125,20774.4296875,1787863040,20748.30972174968,2022-11-07
2022-11-07,20780.087890625,20794.041015625,20706.921875,20706.921875,69713920,20737.96276006225,2022-11-07
2022-11-07,20703.6484375,20724.634765625,20689.8046875,20709.62109375,567771136,20730.877343484197,2022-11-07
2022-11-07,20709.779296875,20739.669921875,20709.779296875,20721.861328125,223174656,20728.623339644397,2022-11-07
2022-11-07,20722.92578125,20872.3125,20722.92578125,20860.35546875,1059344384,20761.556371920797,2022-11-07
2022-11-07,20855.9140625,20882.384765625,20814.41015625,20819.072265625,688197632,20775.935345346843,2022-11-07
2022-11-07,20817.24609375,20821.546875,20672.798828125,20692.173828125,616112128,20754.994966041384,2022-11-07
2022-11-07,20693.15625,20693.15625,20492.166015625,20512.203125,646561792,20694.29700578104,2022-11-07
2022-11-07,20511.173828125,20600.20703125,20501.9921875,20600.20703125,0,20670.77451214828,2022-11-07
